Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23232,21072,17870.95,14890.31
"Revenue 23232 21072.2 17870.95 14890.31  Other Revenue, Total - - - -","Revenue 23232 21072.2 17870.95 14890.31  Other Revenue, Total - - - -","Revenue 23232 21072.2 17870.95 14890.31  Other Revenue, Total - - - -","Revenue 23232 21072.2 17870.95 14890.31  Other Revenue, Total - - - -","Revenue 23232 21072.2 17870.95 14890.31  Other Revenue, Total - - - -"
Revenue,23232,21072.2,17870.95,14890.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14465,13151.23,10835.07,9683.61
Gross Profit,8767,7920.98,7035.88,5206.7
Total Operating Expenses,19554,17824.52,15077.7,13909.66
"Selling/General/Admin. Expenses, Total 4425 3997.97 3642.06 3539.61  Research & Development 664 675.33 617.04 577.43  Depreciation / Amortization 1071 - - -  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - - -16.47 109  Other Operating Expenses, Total -1020 - - -","Selling/General/Admin. Expenses, Total 4425 3997.97 3642.06 3539.61  Research & Development 664 675.33 617.04 577.43  Depreciation / Amortization 1071 - - -  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - - -16.47 109  Other Operating Expenses, Total -1020 - - -","Selling/General/Admin. Expenses, Total 4425 3997.97 3642.06 3539.61  Research & Development 664 675.33 617.04 577.43  Depreciation / Amortization 1071 - - -  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - - -16.47 109  Other Operating Expenses, Total -1020 - - -","Selling/General/Admin. Expenses, Total 4425 3997.97 3642.06 3539.61  Research & Development 664 675.33 617.04 577.43  Depreciation / Amortization 1071 - - -  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - - -16.47 109  Other Operating Expenses, Total -1020 - - -","Selling/General/Admin. Expenses, Total 4425 3997.97 3642.06 3539.61  Research & Development 664 675.33 617.04 577.43  Depreciation / Amortization 1071 - - -  Interest Expense (Income) - Net Operating -51 - - -  Unusual Expense (Income) - - -16.47 109  Other Operating Expenses, Total -1020 - - -"
"Selling/General/Admin. Expenses, Total",4425,3997.97,3642.06,3539.61
Research & Development,664,675.33,617.04,577.43
Depreciation / Amortization,1071,-,-,-
Interest Expense (Income) - Net Operating,-51,-,-,-
Unusual Expense (Income),-,-,-16.47,109
"Other Operating Expenses, Total",-1020,-,-,-
Operating Income,3678,3247.68,2793.25,980.65
"Interest Income (Expense), Net Non-Operating",-,182.11,-70.47,-15.37
Gain (Loss) on Sale of Assets,103,-,12.43,12.79
"Other, Net",-706,50.08,32.92,55.57
Net Income Before Taxes,4281,3479.88,2768.13,1033.65
Provision for Income Taxes,1124,780.75,842.96,370.51
Net Income After Taxes,3157,2699.12,1925.17,663.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3157,2699.12,1925.17,663.14
Total Extraordinary Items,-,-,-,-
Net Income,3157,2699.12,1925.17,663.14
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,3157,2699.12,1925.17,663.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,3157,2699.12,1925.17,663.14
Diluted Weighted Average Shares,11.37,11.37,11.37,11.36
Diluted EPS Excluding Extraordinary Items,277.67,949.57,677.58,233.58
DPS - Common Stock Primary Issue,7.5,30,30,20
Diluted Normalized EPS,230.93,191.24,150.63,62.14
