Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9744,8676,8269.99,8414.61
"Revenue 9744 8676.44 8269.99 8414.61  Other Revenue, Total - - - -","Revenue 9744 8676.44 8269.99 8414.61  Other Revenue, Total - - - -","Revenue 9744 8676.44 8269.99 8414.61  Other Revenue, Total - - - -","Revenue 9744 8676.44 8269.99 8414.61  Other Revenue, Total - - - -","Revenue 9744 8676.44 8269.99 8414.61  Other Revenue, Total - - - -"
Revenue,9744,8676.44,8269.99,8414.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5262,4609.04,4795.07,4688.97
Gross Profit,4482,4067.4,3474.92,3725.65
Total Operating Expenses,8285,7482.35,7431.46,7414.59
"Selling/General/Admin. Expenses, Total 3023 2849.51 2373.53 2469.08  Research & Development - - 259.83 256.55  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.79 3.03 2.16  Other Operating Expenses, Total -229 - - -","Selling/General/Admin. Expenses, Total 3023 2849.51 2373.53 2469.08  Research & Development - - 259.83 256.55  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.79 3.03 2.16  Other Operating Expenses, Total -229 - - -","Selling/General/Admin. Expenses, Total 3023 2849.51 2373.53 2469.08  Research & Development - - 259.83 256.55  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.79 3.03 2.16  Other Operating Expenses, Total -229 - - -","Selling/General/Admin. Expenses, Total 3023 2849.51 2373.53 2469.08  Research & Development - - 259.83 256.55  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.79 3.03 2.16  Other Operating Expenses, Total -229 - - -","Selling/General/Admin. Expenses, Total 3023 2849.51 2373.53 2469.08  Research & Development - - 259.83 256.55  Depreciation / Amortization 230 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.79 3.03 2.16  Other Operating Expenses, Total -229 - - -"
"Selling/General/Admin. Expenses, Total",3023,2849.51,2373.53,2469.08
Research & Development,-,-,259.83,256.55
Depreciation / Amortization,230,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,23.79,3.03,2.16
"Other Operating Expenses, Total",-229,-,-,-
Operating Income,1459,1194.1,838.53,1000.02
"Interest Income (Expense), Net Non-Operating",-,40.08,3.73,19.37
Gain (Loss) on Sale of Assets,-5,-,-,9.44
"Other, Net",17,8.31,1.37,-2.02
Net Income Before Taxes,1447,1242.48,843.63,1026.8
Provision for Income Taxes,387,362.17,253.8,312.11
Net Income After Taxes,1060,880.31,589.83,714.69
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1060,880.31,589.83,714.69
Total Extraordinary Items,-,-,-,-
Net Income,1060,880.31,589.83,714.69
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1060,880.31,589.82,714.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,1060,880.31,589.82,714.69
Diluted Weighted Average Shares,7.22,7.21,7.19,7.18
Diluted EPS Excluding Extraordinary Items,146.77,122.12,81.98,99.47
DPS - Common Stock Primary Issue,50,45,40,45
Diluted Normalized EPS,127.99,124.46,82.28,98.56
