Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,17859,15263,13771.62,11410.21
"Revenue 17859 15263.44 13771.62 11410.21  Other Revenue, Total - - - -","Revenue 17859 15263.44 13771.62 11410.21  Other Revenue, Total - - - -","Revenue 17859 15263.44 13771.62 11410.21  Other Revenue, Total - - - -","Revenue 17859 15263.44 13771.62 11410.21  Other Revenue, Total - - - -","Revenue 17859 15263.44 13771.62 11410.21  Other Revenue, Total - - - -"
Revenue,17859,15263.44,13771.62,11410.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13955,11596.13,10486.52,8792.47
Gross Profit,3904,3667.31,3285.09,2617.74
Total Operating Expenses,16972,13923.31,12739.17,10720.53
"Selling/General/Admin. Expenses, Total 2983 2261.72 2125.03 1849.18  Research & Development 23 26.88 7.15 26.03  Depreciation / Amortization 47 22.5 18.44 14.94  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 16.08 102.02 37.91  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 2983 2261.72 2125.03 1849.18  Research & Development 23 26.88 7.15 26.03  Depreciation / Amortization 47 22.5 18.44 14.94  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 16.08 102.02 37.91  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 2983 2261.72 2125.03 1849.18  Research & Development 23 26.88 7.15 26.03  Depreciation / Amortization 47 22.5 18.44 14.94  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 16.08 102.02 37.91  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 2983 2261.72 2125.03 1849.18  Research & Development 23 26.88 7.15 26.03  Depreciation / Amortization 47 22.5 18.44 14.94  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 16.08 102.02 37.91  Other Operating Expenses, Total -33 - - -","Selling/General/Admin. Expenses, Total 2983 2261.72 2125.03 1849.18  Research & Development 23 26.88 7.15 26.03  Depreciation / Amortization 47 22.5 18.44 14.94  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 16.08 102.02 37.91  Other Operating Expenses, Total -33 - - -"
"Selling/General/Admin. Expenses, Total",2983,2261.72,2125.03,1849.18
Research & Development,23,26.88,7.15,26.03
Depreciation / Amortization,47,22.5,18.44,14.94
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,16.08,102.02,37.91
"Other Operating Expenses, Total",-33,-,-,-
Operating Income,887,1340.13,1032.45,689.69
"Interest Income (Expense), Net Non-Operating",-,-2.42,-0.21,1.14
Gain (Loss) on Sale of Assets,-10,-,-,-
"Other, Net",-525,482.91,30.98,8.54
Net Income Before Taxes,1422,1820.62,1063.22,699.37
Provision for Income Taxes,456,579.84,409.22,258.43
Net Income After Taxes,966,1240.78,654,440.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,966,1240.78,654,440.94
Total Extraordinary Items,-,-,-,-
Net Income,966,1240.78,654,440.94
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,966,1240.78,654,440.94
Dilution Adjustment,-0.12,-,-,-
Diluted Net Income,966.12,1240.78,654,440.94
Diluted Weighted Average Shares,14,13.93,13.78,13.78
Diluted EPS Excluding Extraordinary Items,69,89.06,47.47,32
DPS - Common Stock Primary Issue,5.6,5.6,4.6,3.2
Diluted Normalized EPS,63.97,90.5,52.69,34.4
