Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,10015,8734,7624.62,17112.19
"Revenue 10015 8734 7624.62 17112.19  Other Revenue, Total - - - -","Revenue 10015 8734 7624.62 17112.19  Other Revenue, Total - - - -","Revenue 10015 8734 7624.62 17112.19  Other Revenue, Total - - - -","Revenue 10015 8734 7624.62 17112.19  Other Revenue, Total - - - -","Revenue 10015 8734 7624.62 17112.19  Other Revenue, Total - - - -"
Revenue,10015,8734,7624.62,17112.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5874,5099,4757.88,10913.38
Gross Profit,4141,3635,2866.75,6198.81
Total Operating Expenses,9986,8514,7397.52,14958.72
"Selling/General/Admin. Expenses, Total 3728 3324 2500.39 3910.78  Research & Development - - 41.9 44.22  Depreciation / Amortization 684 982 102.75 127.02  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - 3.58 53.76 11.19  Other Operating Expenses, Total -260 -842 -17.25 -47.87","Selling/General/Admin. Expenses, Total 3728 3324 2500.39 3910.78  Research & Development - - 41.9 44.22  Depreciation / Amortization 684 982 102.75 127.02  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - 3.58 53.76 11.19  Other Operating Expenses, Total -260 -842 -17.25 -47.87","Selling/General/Admin. Expenses, Total 3728 3324 2500.39 3910.78  Research & Development - - 41.9 44.22  Depreciation / Amortization 684 982 102.75 127.02  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - 3.58 53.76 11.19  Other Operating Expenses, Total -260 -842 -17.25 -47.87","Selling/General/Admin. Expenses, Total 3728 3324 2500.39 3910.78  Research & Development - - 41.9 44.22  Depreciation / Amortization 684 982 102.75 127.02  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - 3.58 53.76 11.19  Other Operating Expenses, Total -260 -842 -17.25 -47.87","Selling/General/Admin. Expenses, Total 3728 3324 2500.39 3910.78  Research & Development - - 41.9 44.22  Depreciation / Amortization 684 982 102.75 127.02  Interest Expense (Income) - Net Operating -40 -49 - -  Unusual Expense (Income) - 3.58 53.76 11.19  Other Operating Expenses, Total -260 -842 -17.25 -47.87"
"Selling/General/Admin. Expenses, Total",3728,3324,2500.39,3910.78
Research & Development,-,-,41.9,44.22
Depreciation / Amortization,684,982,102.75,127.02
Interest Expense (Income) - Net Operating,-40,-49,-,-
Unusual Expense (Income),-,3.58,53.76,11.19
"Other Operating Expenses, Total",-260,-842,-17.25,-47.87
Operating Income,29,220,227.1,2153.47
"Interest Income (Expense), Net Non-Operating",-,-30.13,-22.92,-16.39
Gain (Loss) on Sale of Assets,-76,-37,-,-
"Other, Net",517,68,-1.03,-0
Net Income Before Taxes,-412,189,203.16,2137.07
Provision for Income Taxes,-38,-266,58.27,679.09
Net Income After Taxes,-374,455,144.88,1457.99
Minority Interest,318,308,-288.91,-511.82
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-371,295,-144.03,946.16
Total Extraordinary Items,-152,2770,465.2,-
Net Income,-523,3065,321.17,946.16
Total Adjustments to Net Income,152,-2770,-0,-0
Income Available to Common Excluding Extraordinary Items,-371,295,-144.03,946.16
Dilution Adjustment,-152.46,-0.115,-3.08,-
Diluted Net Income,-370.54,3065.11,321.17,946.16
Diluted Weighted Average Shares,17.64,17.7,17.4,17.22
Diluted EPS Excluding Extraordinary Items,-21.04,16.81,-8.28,54.94
DPS - Common Stock Primary Issue,36,34,28,24
Diluted Normalized EPS,0.914,-1.06,-6.07,55.39
