Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4053,2160,2767.43,6148.22
"Revenue 4053 2160 2767.43 6148.22  Other Revenue, Total - - - -","Revenue 4053 2160 2767.43 6148.22  Other Revenue, Total - - - -","Revenue 4053 2160 2767.43 6148.22  Other Revenue, Total - - - -","Revenue 4053 2160 2767.43 6148.22  Other Revenue, Total - - - -","Revenue 4053 2160 2767.43 6148.22  Other Revenue, Total - - - -"
Revenue,4053,2160,2767.43,6148.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1198,624,748.74,1599.97
Gross Profit,2855,1536,2018.69,4548.25
Total Operating Expenses,4408,3282,3825.5,6301.52
"Selling/General/Admin. Expenses, Total 3210 2578 2931.87 4271.57  Research & Development - - - -  Depreciation / Amortization 58 57 76.54 132.95  Interest Expense (Income) - Net Operating -11 -8 - -  Unusual Expense (Income) - -740.36 68.35 297.04  Other Operating Expenses, Total 35 31 - -","Selling/General/Admin. Expenses, Total 3210 2578 2931.87 4271.57  Research & Development - - - -  Depreciation / Amortization 58 57 76.54 132.95  Interest Expense (Income) - Net Operating -11 -8 - -  Unusual Expense (Income) - -740.36 68.35 297.04  Other Operating Expenses, Total 35 31 - -","Selling/General/Admin. Expenses, Total 3210 2578 2931.87 4271.57  Research & Development - - - -  Depreciation / Amortization 58 57 76.54 132.95  Interest Expense (Income) - Net Operating -11 -8 - -  Unusual Expense (Income) - -740.36 68.35 297.04  Other Operating Expenses, Total 35 31 - -","Selling/General/Admin. Expenses, Total 3210 2578 2931.87 4271.57  Research & Development - - - -  Depreciation / Amortization 58 57 76.54 132.95  Interest Expense (Income) - Net Operating -11 -8 - -  Unusual Expense (Income) - -740.36 68.35 297.04  Other Operating Expenses, Total 35 31 - -","Selling/General/Admin. Expenses, Total 3210 2578 2931.87 4271.57  Research & Development - - - -  Depreciation / Amortization 58 57 76.54 132.95  Interest Expense (Income) - Net Operating -11 -8 - -  Unusual Expense (Income) - -740.36 68.35 297.04  Other Operating Expenses, Total 35 31 - -"
"Selling/General/Admin. Expenses, Total",3210,2578,2931.87,4271.57
Research & Development,-,-,-,-
Depreciation / Amortization,58,57,76.54,132.95
Interest Expense (Income) - Net Operating,-11,-8,-,-
Unusual Expense (Income),-,-740.36,68.35,297.04
"Other Operating Expenses, Total",35,31,-,-
Operating Income,-355,-1122,-1058.07,-153.3
"Interest Income (Expense), Net Non-Operating",-,-0.4,5.43,3.84
Gain (Loss) on Sale of Assets,-,-0.04,-,-16.73
"Other, Net",-87,-744,7.27,3.64
Net Income Before Taxes,-268,-378,-1045.37,-162.55
Provision for Income Taxes,10,13,9.55,402.93
Net Income After Taxes,-278,-391,-1054.92,-565.48
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-278,-391,-1054.92,-565.48
Total Extraordinary Items,-,-,-,-
Net Income,-278,-391,-1054.92,-565.48
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-278,-391,-1054.93,-565.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,-278,-391,-1054.93,-565.49
Diluted Weighted Average Shares,5.67,5.67,5.67,5.67
Diluted EPS Excluding Extraordinary Items,-49.03,-68.96,-186.07,-99.74
DPS - Common Stock Primary Issue,-,-,-,3.5
Diluted Normalized EPS,-24.91,-32.08,-178.23,-63.77
