Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,228065,207972,209121,206837
"Revenue 228065 207972 209121 206837  Other Revenue, Total - - - -","Revenue 228065 207972 209121 206837  Other Revenue, Total - - - -","Revenue 228065 207972 209121 206837  Other Revenue, Total - - - -","Revenue 228065 207972 209121 206837  Other Revenue, Total - - - -","Revenue 228065 207972 209121 206837  Other Revenue, Total - - - -"
Revenue,228065,207972,209121,206837
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",121262,106883,121376,122379
Gross Profit,106803,101089,87745,84458
Total Operating Expenses,175781,157012,166591,169024
"Selling/General/Admin. Expenses, Total 54519 41226 25127 25292  Research & Development - 5052 16459 17161  Depreciation / Amortization 10878 10119 3628 3357  Interest Expense (Income) - Net Operating -252 -73 - -  Unusual Expense (Income) - 2896 - 834  Other Operating Expenses, Total -10626 -6195 1 1","Selling/General/Admin. Expenses, Total 54519 41226 25127 25292  Research & Development - 5052 16459 17161  Depreciation / Amortization 10878 10119 3628 3357  Interest Expense (Income) - Net Operating -252 -73 - -  Unusual Expense (Income) - 2896 - 834  Other Operating Expenses, Total -10626 -6195 1 1","Selling/General/Admin. Expenses, Total 54519 41226 25127 25292  Research & Development - 5052 16459 17161  Depreciation / Amortization 10878 10119 3628 3357  Interest Expense (Income) - Net Operating -252 -73 - -  Unusual Expense (Income) - 2896 - 834  Other Operating Expenses, Total -10626 -6195 1 1","Selling/General/Admin. Expenses, Total 54519 41226 25127 25292  Research & Development - 5052 16459 17161  Depreciation / Amortization 10878 10119 3628 3357  Interest Expense (Income) - Net Operating -252 -73 - -  Unusual Expense (Income) - 2896 - 834  Other Operating Expenses, Total -10626 -6195 1 1","Selling/General/Admin. Expenses, Total 54519 41226 25127 25292  Research & Development - 5052 16459 17161  Depreciation / Amortization 10878 10119 3628 3357  Interest Expense (Income) - Net Operating -252 -73 - -  Unusual Expense (Income) - 2896 - 834  Other Operating Expenses, Total -10626 -6195 1 1"
"Selling/General/Admin. Expenses, Total",54519,41226,25127,25292
Research & Development,-,5052,16459,17161
Depreciation / Amortization,10878,10119,3628,3357
Interest Expense (Income) - Net Operating,-252,-73,-,-
Unusual Expense (Income),-,2896,-,834
"Other Operating Expenses, Total",-10626,-6195,1,1
Operating Income,52284,50960,42530,37813
"Interest Income (Expense), Net Non-Operating",-,6194,3587,3232
Gain (Loss) on Sale of Assets,-11,1465,-696,-443
"Other, Net",-4308,-4664,60,401
Net Income Before Taxes,56603,54159,45481,41003
Provision for Income Taxes,15187,15026,11986,10138
Net Income After Taxes,41416,39133,33495,30865
Minority Interest,3107,2097,-25,-84
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,41087,38776,33470,30781
Total Extraordinary Items,-,-,-,-
Net Income,41087,38776,33470,30781
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,41087,38776,33470,30779
Dilution Adjustment,-,-,-,-
Diluted Net Income,41087,38776,33470,30779
Diluted Weighted Average Shares,141.02,142.62,144.44,146.51
Diluted EPS Excluding Extraordinary Items,291.36,271.88,231.72,210.08
DPS - Common Stock Primary Issue,164,122,104,90
Diluted Normalized EPS,249.46,236.27,235.81,216.83
