Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3814,4492,4973.16,3299.72
"Revenue 3795 4465 4973.16 3299.72  Other Revenue, Total 19 27 - -","Revenue 3795 4465 4973.16 3299.72  Other Revenue, Total 19 27 - -","Revenue 3795 4465 4973.16 3299.72  Other Revenue, Total 19 27 - -","Revenue 3795 4465 4973.16 3299.72  Other Revenue, Total 19 27 - -","Revenue 3795 4465 4973.16 3299.72  Other Revenue, Total 19 27 - -"
Revenue,3795,4465,4973.16,3299.72
"Other Revenue, Total",19,27,-,-
"Cost of Revenue, Total",176,474,24.39,23.94
Gross Profit,3638,4018,4948.76,3275.79
Total Operating Expenses,2930,3070,3107.56,2753.31
"Selling/General/Admin. Expenses, Total 2539 2404 2957.5 2590.92  Research & Development - - - -  Depreciation / Amortization 154 124 120.87 130.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 4.8 8.29  Other Operating Expenses, Total 61 68 - -","Selling/General/Admin. Expenses, Total 2539 2404 2957.5 2590.92  Research & Development - - - -  Depreciation / Amortization 154 124 120.87 130.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 4.8 8.29  Other Operating Expenses, Total 61 68 - -","Selling/General/Admin. Expenses, Total 2539 2404 2957.5 2590.92  Research & Development - - - -  Depreciation / Amortization 154 124 120.87 130.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 4.8 8.29  Other Operating Expenses, Total 61 68 - -","Selling/General/Admin. Expenses, Total 2539 2404 2957.5 2590.92  Research & Development - - - -  Depreciation / Amortization 154 124 120.87 130.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 4.8 8.29  Other Operating Expenses, Total 61 68 - -","Selling/General/Admin. Expenses, Total 2539 2404 2957.5 2590.92  Research & Development - - - -  Depreciation / Amortization 154 124 120.87 130.16  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 4.8 8.29  Other Operating Expenses, Total 61 68 - -"
"Selling/General/Admin. Expenses, Total",2539,2404,2957.5,2590.92
Research & Development,-,-,-,-
Depreciation / Amortization,154,124,120.87,130.16
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.27,4.8,8.29
"Other Operating Expenses, Total",61,68,-,-
Operating Income,884,1422,1865.59,546.41
"Interest Income (Expense), Net Non-Operating",-,2.67,2.45,14.86
Gain (Loss) on Sale of Assets,-3,2,-3.2,-0.61
"Other, Net",-14,-25,28.25,1.66
Net Income Before Taxes,901,1445,1893.09,562.32
Provision for Income Taxes,299,504,687.19,221.66
Net Income After Taxes,602,941,1205.9,340.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,602,941,1205.9,340.66
Total Extraordinary Items,-,-,-,-
Net Income,602,941,1205.9,340.66
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,602,941,1205.9,340.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,602,941,1205.9,340.66
Diluted Weighted Average Shares,5.32,5.32,5.32,5.32
Diluted EPS Excluding Extraordinary Items,113.17,176.89,226.68,64.04
DPS - Common Stock Primary Issue,-,35,40,11.25
Diluted Normalized EPS,106.91,170.12,227.64,65.05
