Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5945,6254,5709.66,6746.2
"Revenue 5945 6254 5709.66 6746.2  Other Revenue, Total - - - -","Revenue 5945 6254 5709.66 6746.2  Other Revenue, Total - - - -","Revenue 5945 6254 5709.66 6746.2  Other Revenue, Total - - - -","Revenue 5945 6254 5709.66 6746.2  Other Revenue, Total - - - -","Revenue 5945 6254 5709.66 6746.2  Other Revenue, Total - - - -"
Revenue,5945,6254,5709.66,6746.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4380,4510,4659.69,5366.86
Gross Profit,1565,1744,1049.97,1379.34
Total Operating Expenses,5987,6176,6765.16,7544.11
"Selling/General/Admin. Expenses, Total 1607 1633 1654.91 2023.7  Research & Development - - - -  Depreciation / Amortization 145 143 32.44 35.09  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 583.19 418.13 118.46  Other Operating Expenses, Total -138 -103 - -0","Selling/General/Admin. Expenses, Total 1607 1633 1654.91 2023.7  Research & Development - - - -  Depreciation / Amortization 145 143 32.44 35.09  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 583.19 418.13 118.46  Other Operating Expenses, Total -138 -103 - -0","Selling/General/Admin. Expenses, Total 1607 1633 1654.91 2023.7  Research & Development - - - -  Depreciation / Amortization 145 143 32.44 35.09  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 583.19 418.13 118.46  Other Operating Expenses, Total -138 -103 - -0","Selling/General/Admin. Expenses, Total 1607 1633 1654.91 2023.7  Research & Development - - - -  Depreciation / Amortization 145 143 32.44 35.09  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 583.19 418.13 118.46  Other Operating Expenses, Total -138 -103 - -0","Selling/General/Admin. Expenses, Total 1607 1633 1654.91 2023.7  Research & Development - - - -  Depreciation / Amortization 145 143 32.44 35.09  Interest Expense (Income) - Net Operating -7 -7 - -  Unusual Expense (Income) - 583.19 418.13 118.46  Other Operating Expenses, Total -138 -103 - -0"
"Selling/General/Admin. Expenses, Total",1607,1633,1654.91,2023.7
Research & Development,-,-,-,-
Depreciation / Amortization,145,143,32.44,35.09
Interest Expense (Income) - Net Operating,-7,-7,-,-
Unusual Expense (Income),-,583.19,418.13,118.46
"Other Operating Expenses, Total",-138,-103,-,-0
Operating Income,-42,78,-1055.49,-797.91
"Interest Income (Expense), Net Non-Operating",-,-65.13,7.42,55.37
Gain (Loss) on Sale of Assets,2,-83,-10,1118.47
"Other, Net",46,729,48.67,22.36
Net Income Before Taxes,-90,-568,-1009.41,398.29
Provision for Income Taxes,45,68,46.8,103.28
Net Income After Taxes,-135,-636,-1056.21,295.01
Minority Interest,-,-,-,4.25
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-135,-636,-1056.21,299.27
Total Extraordinary Items,-,-,-,-
Net Income,-135,-636,-1056.21,299.27
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-135,-636,-1056.21,299.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,-135,-636,-1056.21,299.27
Diluted Weighted Average Shares,7.88,8,8.05,8.05
Diluted EPS Excluding Extraordinary Items,-17.14,-79.51,-131.16,37.16
DPS - Common Stock Primary Issue,5,5,5,10
Diluted Normalized EPS,-3.41,6.41,-84.78,-30.96
