Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31008,28789,27512,24077
"Revenue 31008 28789 27512 24077  Other Revenue, Total - - - -","Revenue 31008 28789 27512 24077  Other Revenue, Total - - - -","Revenue 31008 28789 27512 24077  Other Revenue, Total - - - -","Revenue 31008 28789 27512 24077  Other Revenue, Total - - - -","Revenue 31008 28789 27512 24077  Other Revenue, Total - - - -"
Revenue,31008,28789,27512,24077
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22402,20566,18725,16355
Gross Profit,8606,8223,8787,7722
Total Operating Expenses,28823,26649,24857,21485
"Selling/General/Admin. Expenses, Total 6421 6083 5924 4849  Research & Development - 272 264 210  Depreciation / Amortization 631 618 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21 -57 70  Other Operating Expenses, Total -631 -890 1 1","Selling/General/Admin. Expenses, Total 6421 6083 5924 4849  Research & Development - 272 264 210  Depreciation / Amortization 631 618 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21 -57 70  Other Operating Expenses, Total -631 -890 1 1","Selling/General/Admin. Expenses, Total 6421 6083 5924 4849  Research & Development - 272 264 210  Depreciation / Amortization 631 618 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21 -57 70  Other Operating Expenses, Total -631 -890 1 1","Selling/General/Admin. Expenses, Total 6421 6083 5924 4849  Research & Development - 272 264 210  Depreciation / Amortization 631 618 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21 -57 70  Other Operating Expenses, Total -631 -890 1 1","Selling/General/Admin. Expenses, Total 6421 6083 5924 4849  Research & Development - 272 264 210  Depreciation / Amortization 631 618 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 21 -57 70  Other Operating Expenses, Total -631 -890 1 1"
"Selling/General/Admin. Expenses, Total",6421,6083,5924,4849
Research & Development,-,272,264,210
Depreciation / Amortization,631,618,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,21,-57,70
"Other Operating Expenses, Total",-631,-890,1,1
Operating Income,2185,2140,2655,2592
"Interest Income (Expense), Net Non-Operating",-,127,114,69
Gain (Loss) on Sale of Assets,3,1,-,-
"Other, Net",28,-127,-29,-9
Net Income Before Taxes,2154,2266,2740,2652
Provision for Income Taxes,721,768,874,862
Net Income After Taxes,1433,1498,1866,1790
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1433,1498,1866,1790
Total Extraordinary Items,-,-,-,-
Net Income,1433,1498,1866,1790
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1433,1498,1866,1789
Dilution Adjustment,-,-,-,-
Diluted Net Income,1433,1498,1866,1789
Diluted Weighted Average Shares,22.13,22.29,22.45,22.74
Diluted EPS Excluding Extraordinary Items,64.74,67.22,83.1,78.69
DPS - Common Stock Primary Issue,33,30,20,18.5
Diluted Normalized EPS,64.27,64.11,83.11,80.76
