Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,52892,41852,38668,42443
"Revenue 52892 41852 38668 42443  Other Revenue, Total - - - -","Revenue 52892 41852 38668 42443  Other Revenue, Total - - - -","Revenue 52892 41852 38668 42443  Other Revenue, Total - - - -","Revenue 52892 41852 38668 42443  Other Revenue, Total - - - -","Revenue 52892 41852 38668 42443  Other Revenue, Total - - - -"
Revenue,52892,41852,38668,42443
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",34935,27849,25255,27724
Gross Profit,17957,14003,13413,14719
Total Operating Expenses,48529,39883,36112,38712
"Selling/General/Admin. Expenses, Total 12430 10781 9475 9744  Research & Development 1041 1035 1302 1169  Depreciation / Amortization 1339 1298 62 63  Interest Expense (Income) - Net Operating -34 -40 - -  Unusual Expense (Income) - 9 16 11  Other Operating Expenses, Total -1051 -1040 2 1","Selling/General/Admin. Expenses, Total 12430 10781 9475 9744  Research & Development 1041 1035 1302 1169  Depreciation / Amortization 1339 1298 62 63  Interest Expense (Income) - Net Operating -34 -40 - -  Unusual Expense (Income) - 9 16 11  Other Operating Expenses, Total -1051 -1040 2 1","Selling/General/Admin. Expenses, Total 12430 10781 9475 9744  Research & Development 1041 1035 1302 1169  Depreciation / Amortization 1339 1298 62 63  Interest Expense (Income) - Net Operating -34 -40 - -  Unusual Expense (Income) - 9 16 11  Other Operating Expenses, Total -1051 -1040 2 1","Selling/General/Admin. Expenses, Total 12430 10781 9475 9744  Research & Development 1041 1035 1302 1169  Depreciation / Amortization 1339 1298 62 63  Interest Expense (Income) - Net Operating -34 -40 - -  Unusual Expense (Income) - 9 16 11  Other Operating Expenses, Total -1051 -1040 2 1","Selling/General/Admin. Expenses, Total 12430 10781 9475 9744  Research & Development 1041 1035 1302 1169  Depreciation / Amortization 1339 1298 62 63  Interest Expense (Income) - Net Operating -34 -40 - -  Unusual Expense (Income) - 9 16 11  Other Operating Expenses, Total -1051 -1040 2 1"
"Selling/General/Admin. Expenses, Total",12430,10781,9475,9744
Research & Development,1041,1035,1302,1169
Depreciation / Amortization,1339,1298,62,63
Interest Expense (Income) - Net Operating,-34,-40,-,-
Unusual Expense (Income),-,9,16,11
"Other Operating Expenses, Total",-1051,-1040,2,1
Operating Income,4363,1969,2556,3731
"Interest Income (Expense), Net Non-Operating",-,688,194,81
Gain (Loss) on Sale of Assets,14,398,7,-2
"Other, Net",-321,-1138,83,110
Net Income Before Taxes,-,2709,2840,3920
Provision for Income Taxes,1335,800,878,1102
Net Income After Taxes,3335,1909,1962,2818
Minority Interest,218,213,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3330,1905,1962,2818
Total Extraordinary Items,-,-,-,-
Net Income,3330,1905,1962,2818
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,3330,1905,1961,2818
Dilution Adjustment,-,-,-,-
Diluted Net Income,3330,1905,1961,2818
Diluted Weighted Average Shares,22.16,22.45,22.86,22.86
Diluted EPS Excluding Extraordinary Items,150.3,84.84,85.76,123.25
DPS - Common Stock Primary Issue,65,60,51,68
Diluted Normalized EPS,-,64.4,88.75,126.41
