Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,2203,1929.36,1798.55,1943.62
"Revenue 2203 1929.36 1798.55 1943.62  Other Revenue, Total - - - -","Revenue 2203 1929.36 1798.55 1943.62  Other Revenue, Total - - - -","Revenue 2203 1929.36 1798.55 1943.62  Other Revenue, Total - - - -","Revenue 2203 1929.36 1798.55 1943.62  Other Revenue, Total - - - -","Revenue 2203 1929.36 1798.55 1943.62  Other Revenue, Total - - - -"
Revenue,2203,1929.36,1798.55,1943.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1087,1039.71,961.73,1042.6
Gross Profit,1116,889.64,836.82,901.01
Total Operating Expenses,2009,1919.2,1910.23,1889.4
"Selling/General/Admin. Expenses, Total 922 842.05 846.4 864.54  Research & Development - - - -  Depreciation / Amortization 66 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 37.43 102.1 -17.75  Other Operating Expenses, Total -54 - - -","Selling/General/Admin. Expenses, Total 922 842.05 846.4 864.54  Research & Development - - - -  Depreciation / Amortization 66 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 37.43 102.1 -17.75  Other Operating Expenses, Total -54 - - -","Selling/General/Admin. Expenses, Total 922 842.05 846.4 864.54  Research & Development - - - -  Depreciation / Amortization 66 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 37.43 102.1 -17.75  Other Operating Expenses, Total -54 - - -","Selling/General/Admin. Expenses, Total 922 842.05 846.4 864.54  Research & Development - - - -  Depreciation / Amortization 66 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 37.43 102.1 -17.75  Other Operating Expenses, Total -54 - - -","Selling/General/Admin. Expenses, Total 922 842.05 846.4 864.54  Research & Development - - - -  Depreciation / Amortization 66 - - -  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 37.43 102.1 -17.75  Other Operating Expenses, Total -54 - - -"
"Selling/General/Admin. Expenses, Total",922,842.05,846.4,864.54
Research & Development,-,-,-,-
Depreciation / Amortization,66,-,-,-
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,37.43,102.1,-17.75
"Other Operating Expenses, Total",-54,-,-,-
Operating Income,194,10.16,-111.68,54.22
"Interest Income (Expense), Net Non-Operating",-,-13.05,-11.58,-6.73
Gain (Loss) on Sale of Assets,-1,-,-,4.21
"Other, Net",46,4.28,2.6,1.59
Net Income Before Taxes,149,1.4,-120.66,53.29
Provision for Income Taxes,-4,-5.79,31.08,40.37
Net Income After Taxes,153,7.18,-151.74,12.92
Minority Interest,-,-,2.27,9.64
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,153,7.18,-149.47,22.55
Total Extraordinary Items,-,-,-,-
Net Income,153,7.18,-149.47,22.55
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,153,7.18,-149.47,22.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,153,7.18,-149.47,22.55
Diluted Weighted Average Shares,10.08,10.08,10.08,10.13
Diluted EPS Excluding Extraordinary Items,15.18,0.71,-14.83,2.23
DPS - Common Stock Primary Issue,4.5,-,-,-
Diluted Normalized EPS,11.22,3.13,-7.41,2.06
