Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2984,2654,2153.86,2309.63
"Revenue 2984 2654 2153.86 2309.63  Other Revenue, Total - - - -","Revenue 2984 2654 2153.86 2309.63  Other Revenue, Total - - - -","Revenue 2984 2654 2153.86 2309.63  Other Revenue, Total - - - -","Revenue 2984 2654 2153.86 2309.63  Other Revenue, Total - - - -","Revenue 2984 2654 2153.86 2309.63  Other Revenue, Total - - - -"
Revenue,2984,2654,2153.86,2309.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1594,1444,1180.61,1317.6
Gross Profit,1390,1210,973.25,992.03
Total Operating Expenses,2357,2138,1833.3,2021.65
"Selling/General/Admin. Expenses, Total 763 694 652.23 699.94  Research & Development - 11 0.46 -  Depreciation / Amortization 4 4 - 2.56  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1.55  Other Operating Expenses, Total -4 -15 - -","Selling/General/Admin. Expenses, Total 763 694 652.23 699.94  Research & Development - 11 0.46 -  Depreciation / Amortization 4 4 - 2.56  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1.55  Other Operating Expenses, Total -4 -15 - -","Selling/General/Admin. Expenses, Total 763 694 652.23 699.94  Research & Development - 11 0.46 -  Depreciation / Amortization 4 4 - 2.56  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1.55  Other Operating Expenses, Total -4 -15 - -","Selling/General/Admin. Expenses, Total 763 694 652.23 699.94  Research & Development - 11 0.46 -  Depreciation / Amortization 4 4 - 2.56  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1.55  Other Operating Expenses, Total -4 -15 - -","Selling/General/Admin. Expenses, Total 763 694 652.23 699.94  Research & Development - 11 0.46 -  Depreciation / Amortization 4 4 - 2.56  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 1.55  Other Operating Expenses, Total -4 -15 - -"
"Selling/General/Admin. Expenses, Total",763,694,652.23,699.94
Research & Development,-,11,0.46,-
Depreciation / Amortization,4,4,-,2.56
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,1.55
"Other Operating Expenses, Total",-4,-15,-,-
Operating Income,627,516,320.56,287.97
"Interest Income (Expense), Net Non-Operating",-,26.27,12.99,-17.54
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-21,-37,1.84,70.55
Net Income Before Taxes,648,553,335.38,340.98
Provision for Income Taxes,210,194,79.75,111.84
Net Income After Taxes,438,359,255.63,229.14
Minority Interest,-,0.04,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,438,359,255.63,229.14
Total Extraordinary Items,-,-,-,-
Net Income,438,359,255.63,229.14
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,438,359,255.63,229.14
Dilution Adjustment,-,-0.179,-,-
Diluted Net Income,-,359.18,255.63,229.14
Diluted Weighted Average Shares,2.96,2.92,2.74,2.5
Diluted EPS Excluding Extraordinary Items,148.21,122.94,93.18,91.66
DPS - Common Stock Primary Issue,-,33,24,-
Diluted Normalized EPS,137.04,118.3,93.18,92.07
