Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,20587,21542,25700,28347
"Revenue 20587 21542 25700 28347  Other Revenue, Total - - - -","Revenue 20587 21542 25700 28347  Other Revenue, Total - - - -","Revenue 20587 21542 25700 28347  Other Revenue, Total - - - -","Revenue 20587 21542 25700 28347  Other Revenue, Total - - - -","Revenue 20587 21542 25700 28347  Other Revenue, Total - - - -"
Revenue,20587,21542,25700,28347
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13368,12541,15698,16275
Gross Profit,7219,9001,10002,12072
Total Operating Expenses,19741,20835,29897,26300
"Selling/General/Admin. Expenses, Total 6151 7551 9124 9128  Research & Development 334 294 115 -  Depreciation / Amortization 133 316 398 677  Interest Expense (Income) - Net Operating -86 - - -  Unusual Expense (Income) - 132 4561 218  Other Operating Expenses, Total -159 1 1 2","Selling/General/Admin. Expenses, Total 6151 7551 9124 9128  Research & Development 334 294 115 -  Depreciation / Amortization 133 316 398 677  Interest Expense (Income) - Net Operating -86 - - -  Unusual Expense (Income) - 132 4561 218  Other Operating Expenses, Total -159 1 1 2","Selling/General/Admin. Expenses, Total 6151 7551 9124 9128  Research & Development 334 294 115 -  Depreciation / Amortization 133 316 398 677  Interest Expense (Income) - Net Operating -86 - - -  Unusual Expense (Income) - 132 4561 218  Other Operating Expenses, Total -159 1 1 2","Selling/General/Admin. Expenses, Total 6151 7551 9124 9128  Research & Development 334 294 115 -  Depreciation / Amortization 133 316 398 677  Interest Expense (Income) - Net Operating -86 - - -  Unusual Expense (Income) - 132 4561 218  Other Operating Expenses, Total -159 1 1 2","Selling/General/Admin. Expenses, Total 6151 7551 9124 9128  Research & Development 334 294 115 -  Depreciation / Amortization 133 316 398 677  Interest Expense (Income) - Net Operating -86 - - -  Unusual Expense (Income) - 132 4561 218  Other Operating Expenses, Total -159 1 1 2"
"Selling/General/Admin. Expenses, Total",6151,7551,9124,9128
Research & Development,334,294,115,-
Depreciation / Amortization,133,316,398,677
Interest Expense (Income) - Net Operating,-86,-,-,-
Unusual Expense (Income),-,132,4561,218
"Other Operating Expenses, Total",-159,1,1,2
Operating Income,846,707,-4197,2047
"Interest Income (Expense), Net Non-Operating",-,17,-34,30
Gain (Loss) on Sale of Assets,-90,1,2,69
"Other, Net",329,-7,56,-77
Net Income Before Taxes,607,718,-4173,2069
Provision for Income Taxes,414,179,388,561
Net Income After Taxes,193,539,-4561,1508
Minority Interest,150,47,40,5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,172,586,-4521,1513
Total Extraordinary Items,-,-,-,-
Net Income,172,586,-4521,1513
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,172,586,-4521,1514
Dilution Adjustment,-,-,-,-
Diluted Net Income,172,586,-4521,1514
Diluted Weighted Average Shares,22.12,22.05,22.81,23.11
Diluted EPS Excluding Extraordinary Items,7.78,26.57,-198.16,65.51
DPS - Common Stock Primary Issue,5,5,5,12
Diluted Normalized EPS,19.39,45.36,-50.83,99.5
