Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,230190,210691,196726,195952
"Revenue 230190 210691 196726 195952  Other Revenue, Total - - - -","Revenue 230190 210691 196726 195952  Other Revenue, Total - - - -","Revenue 230190 210691 196726 195952  Other Revenue, Total - - - -","Revenue 230190 210691 196726 195952  Other Revenue, Total - - - -","Revenue 230190 210691 196726 195952  Other Revenue, Total - - - -"
Revenue,230190,210691,196726,195952
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",144129,125479,113856,116662
Gross Profit,86061,85212,82870,79290
Total Operating Expenses,215270,194897,181499,183769
"Selling/General/Admin. Expenses, Total 71141 69418 67643 65065  Research & Development - - - -  Depreciation / Amortization 15239 14957 14657 -  Interest Expense (Income) - Net Operating -271 -268 -289 -  Unusual Expense (Income) - 1474 1187 2041  Other Operating Expenses, Total -14968 -14689 -14368 1","Selling/General/Admin. Expenses, Total 71141 69418 67643 65065  Research & Development - - - -  Depreciation / Amortization 15239 14957 14657 -  Interest Expense (Income) - Net Operating -271 -268 -289 -  Unusual Expense (Income) - 1474 1187 2041  Other Operating Expenses, Total -14968 -14689 -14368 1","Selling/General/Admin. Expenses, Total 71141 69418 67643 65065  Research & Development - - - -  Depreciation / Amortization 15239 14957 14657 -  Interest Expense (Income) - Net Operating -271 -268 -289 -  Unusual Expense (Income) - 1474 1187 2041  Other Operating Expenses, Total -14968 -14689 -14368 1","Selling/General/Admin. Expenses, Total 71141 69418 67643 65065  Research & Development - - - -  Depreciation / Amortization 15239 14957 14657 -  Interest Expense (Income) - Net Operating -271 -268 -289 -  Unusual Expense (Income) - 1474 1187 2041  Other Operating Expenses, Total -14968 -14689 -14368 1","Selling/General/Admin. Expenses, Total 71141 69418 67643 65065  Research & Development - - - -  Depreciation / Amortization 15239 14957 14657 -  Interest Expense (Income) - Net Operating -271 -268 -289 -  Unusual Expense (Income) - 1474 1187 2041  Other Operating Expenses, Total -14968 -14689 -14368 1"
"Selling/General/Admin. Expenses, Total",71141,69418,67643,65065
Research & Development,-,-,-,-
Depreciation / Amortization,15239,14957,14657,-
Interest Expense (Income) - Net Operating,-271,-268,-289,-
Unusual Expense (Income),-,1474,1187,2041
"Other Operating Expenses, Total",-14968,-14689,-14368,1
Operating Income,14920,15794,15227,12183
"Interest Income (Expense), Net Non-Operating",-,160,-229,287
Gain (Loss) on Sale of Assets,6,429,-294,195
"Other, Net",3033,376,952,265
Net Income Before Taxes,11881,14989,14569,12930
Provision for Income Taxes,5231,5857,5597,4484
Net Income After Taxes,6650,9132,8972,8446
Minority Interest,2083,1702,1545,-204
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6465,8969,8815,8242
Total Extraordinary Items,-,-,-,-
Net Income,6465,8969,8815,8242
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,6465,8969,8815,8241
Dilution Adjustment,-,-,-,-
Diluted Net Income,6465,8969,8815,8241
Diluted Weighted Average Shares,130.87,130.97,130.96,130.95
Diluted EPS Excluding Extraordinary Items,49.4,68.48,67.31,62.93
DPS - Common Stock Primary Issue,32,32,30,28
Diluted Normalized EPS,62.05,74.66,71.87,80.45
