Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,92766,82144,74655.36,83394.66
"Revenue 92766 82144.72 74655.36 83394.66  Other Revenue, Total - - - -","Revenue 92766 82144.72 74655.36 83394.66  Other Revenue, Total - - - -","Revenue 92766 82144.72 74655.36 83394.66  Other Revenue, Total - - - -","Revenue 92766 82144.72 74655.36 83394.66  Other Revenue, Total - - - -","Revenue 92766 82144.72 74655.36 83394.66  Other Revenue, Total - - - -"
Revenue,92766,82144.72,74655.36,83394.66
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",83749,71922.53,65131.13,72370.42
Gross Profit,9017,10222.19,9524.24,11024.24
Total Operating Expenses,92410,80368.93,73860.86,80878.74
"Selling/General/Admin. Expenses, Total 8662 8395.47 8263.52 8330.62  Research & Development 1145 - - -  Depreciation / Amortization 3765 26.42 32.62 1.6  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 24.51 433.59 176.1  Other Operating Expenses, Total -4817 - - -","Selling/General/Admin. Expenses, Total 8662 8395.47 8263.52 8330.62  Research & Development 1145 - - -  Depreciation / Amortization 3765 26.42 32.62 1.6  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 24.51 433.59 176.1  Other Operating Expenses, Total -4817 - - -","Selling/General/Admin. Expenses, Total 8662 8395.47 8263.52 8330.62  Research & Development 1145 - - -  Depreciation / Amortization 3765 26.42 32.62 1.6  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 24.51 433.59 176.1  Other Operating Expenses, Total -4817 - - -","Selling/General/Admin. Expenses, Total 8662 8395.47 8263.52 8330.62  Research & Development 1145 - - -  Depreciation / Amortization 3765 26.42 32.62 1.6  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 24.51 433.59 176.1  Other Operating Expenses, Total -4817 - - -","Selling/General/Admin. Expenses, Total 8662 8395.47 8263.52 8330.62  Research & Development 1145 - - -  Depreciation / Amortization 3765 26.42 32.62 1.6  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 24.51 433.59 176.1  Other Operating Expenses, Total -4817 - - -"
"Selling/General/Admin. Expenses, Total",8662,8395.47,8263.52,8330.62
Research & Development,1145,-,-,-
Depreciation / Amortization,3765,26.42,32.62,1.6
Interest Expense (Income) - Net Operating,-59,-,-,-
Unusual Expense (Income),-,24.51,433.59,176.1
"Other Operating Expenses, Total",-4817,-,-,-
Operating Income,336,1775.79,794.51,2515.91
"Interest Income (Expense), Net Non-Operating",-,1437.11,1431.26,250.58
Gain (Loss) on Sale of Assets,-77,-51.49,-71.49,-22.07
"Other, Net",-1036,249.08,378.49,69.27
Net Income Before Taxes,1449,3410.48,2532.76,2813.7
Provision for Income Taxes,695,1255.47,1013.4,937.14
Net Income After Taxes,754,2155.01,1519.37,1876.56
Minority Interest,4328,-353.53,-270.49,-236.4
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,481,1801.48,1248.87,1640.15
Total Extraordinary Items,-,-,-,-
Net Income,481,1801.48,1248.87,1640.15
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,481,1801.48,1248.87,1640.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,481,1801.48,1248.87,1640.15
Diluted Weighted Average Shares,25,24.92,24.96,25.04
Diluted EPS Excluding Extraordinary Items,19.24,72.29,50.03,65.51
DPS - Common Stock Primary Issue,-,32,25,25
Diluted Normalized EPS,28.3,74.22,62.16,70.85
