Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2726485,2461317,2106051,2151646
"Revenue 2726485 2461317 2106051 2151646  Other Revenue, Total - - - -","Revenue 2726485 2461317 2106051 2151646  Other Revenue, Total - - - -","Revenue 2726485 2461317 2106051 2151646  Other Revenue, Total - - - -","Revenue 2726485 2461317 2106051 2151646  Other Revenue, Total - - - -","Revenue 2726485 2461317 2106051 2151646  Other Revenue, Total - - - -"
Revenue,2726485,2461317,2106051,2151646
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1952709,1691549,1425342,1476606
Gross Profit,773776,769768,680709,675040
Total Operating Expenses,2598133,2275533,1968401,2010735
"Selling/General/Admin. Expenses, Total 645424 567122 447374 435532  Research & Development - - 61527 62244  Depreciation / Amortization 138956 - - -  Interest Expense (Income) - Net Operating -5907 - - -  Unusual Expense (Income) - 16863 34158 36353  Other Operating Expenses, Total -133049 -1 - -","Selling/General/Admin. Expenses, Total 645424 567122 447374 435532  Research & Development - - 61527 62244  Depreciation / Amortization 138956 - - -  Interest Expense (Income) - Net Operating -5907 - - -  Unusual Expense (Income) - 16863 34158 36353  Other Operating Expenses, Total -133049 -1 - -","Selling/General/Admin. Expenses, Total 645424 567122 447374 435532  Research & Development - - 61527 62244  Depreciation / Amortization 138956 - - -  Interest Expense (Income) - Net Operating -5907 - - -  Unusual Expense (Income) - 16863 34158 36353  Other Operating Expenses, Total -133049 -1 - -","Selling/General/Admin. Expenses, Total 645424 567122 447374 435532  Research & Development - - 61527 62244  Depreciation / Amortization 138956 - - -  Interest Expense (Income) - Net Operating -5907 - - -  Unusual Expense (Income) - 16863 34158 36353  Other Operating Expenses, Total -133049 -1 - -","Selling/General/Admin. Expenses, Total 645424 567122 447374 435532  Research & Development - - 61527 62244  Depreciation / Amortization 138956 - - -  Interest Expense (Income) - Net Operating -5907 - - -  Unusual Expense (Income) - 16863 34158 36353  Other Operating Expenses, Total -133049 -1 - -"
"Selling/General/Admin. Expenses, Total",645424,567122,447374,435532
Research & Development,-,-,61527,62244
Depreciation / Amortization,138956,-,-,-
Interest Expense (Income) - Net Operating,-5907,-,-,-
Unusual Expense (Income),-,16863,34158,36353
"Other Operating Expenses, Total",-133049,-1,-,-
Operating Income,128352,185784,137650,140911
"Interest Income (Expense), Net Non-Operating",-,37476,23757,22493
Gain (Loss) on Sale of Assets,17608,-6614,-10284,-5400
"Other, Net",172650,-1525,-217,-2070
Net Income Before Taxes,-61906,215121,150906,155934
Provision for Income Taxes,27464,51287,68808,50206
Net Income After Taxes,-89370,163834,82098,105728
Minority Interest,35087,-1954,-2330,-1797
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-91312,161880,79768,103931
Total Extraordinary Items,-,-,-,-
Net Income,-91312,161880,79768,103931
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-91312,161880,79768,103931
Dilution Adjustment,-,-,-,-
Diluted Net Income,-91312,161880,79768,103931
Diluted Weighted Average Shares,1386.89,1387.43,1387.53,1388.56
Diluted EPS Excluding Extraordinary Items,-65.84,116.68,57.49,74.85
DPS - Common Stock Primary Issue,36,34,34,34
Diluted Normalized EPS,53.37,150.03,92.86,111.23
