Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,4510,3986,4134,4594
"Revenue 4510 3986 4134 4594  Other Revenue, Total - - - -","Revenue 4510 3986 4134 4594  Other Revenue, Total - - - -","Revenue 4510 3986 4134 4594  Other Revenue, Total - - - -","Revenue 4510 3986 4134 4594  Other Revenue, Total - - - -","Revenue 4510 3986 4134 4594  Other Revenue, Total - - - -"
Revenue,4510,3986,4134,4594
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2514,2539,2624,3096
Gross Profit,1996,1447,1510,1498
Total Operating Expenses,4128,4082,4094,4545
"Selling/General/Admin. Expenses, Total 1557 1489 1388 1413  Research & Development 57 54 48 39  Depreciation / Amortization 74 82 - -  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - 9 33 -4  Other Operating Expenses, Total -70 -79 1 1","Selling/General/Admin. Expenses, Total 1557 1489 1388 1413  Research & Development 57 54 48 39  Depreciation / Amortization 74 82 - -  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - 9 33 -4  Other Operating Expenses, Total -70 -79 1 1","Selling/General/Admin. Expenses, Total 1557 1489 1388 1413  Research & Development 57 54 48 39  Depreciation / Amortization 74 82 - -  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - 9 33 -4  Other Operating Expenses, Total -70 -79 1 1","Selling/General/Admin. Expenses, Total 1557 1489 1388 1413  Research & Development 57 54 48 39  Depreciation / Amortization 74 82 - -  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - 9 33 -4  Other Operating Expenses, Total -70 -79 1 1","Selling/General/Admin. Expenses, Total 1557 1489 1388 1413  Research & Development 57 54 48 39  Depreciation / Amortization 74 82 - -  Interest Expense (Income) - Net Operating -4 -3 - -  Unusual Expense (Income) - 9 33 -4  Other Operating Expenses, Total -70 -79 1 1"
"Selling/General/Admin. Expenses, Total",1557,1489,1388,1413
Research & Development,57,54,48,39
Depreciation / Amortization,74,82,-,-
Interest Expense (Income) - Net Operating,-4,-3,-,-
Unusual Expense (Income),-,9,33,-4
"Other Operating Expenses, Total",-70,-79,1,1
Operating Income,382,-96,40,49
"Interest Income (Expense), Net Non-Operating",-,29,6,20
Gain (Loss) on Sale of Assets,-,-,-,6
"Other, Net",74,-15,-2,-3
Net Income Before Taxes,308,-81,44,72
Provision for Income Taxes,54,20,27,-85
Net Income After Taxes,254,-101,17,157
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,254,-101,17,157
Total Extraordinary Items,-,-,-,-
Net Income,254,-101,17,157
Total Adjustments to Net Income,-,-,-1,1
Income Available to Common Excluding Extraordinary Items,254,-101,16,158
Dilution Adjustment,-,-,-,-
Diluted Net Income,254,-101,16,158
Diluted Weighted Average Shares,2.9,2.85,2.87,2.9
Diluted EPS Excluding Extraordinary Items,87.58,-35.38,5.57,54.58
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,84.48,-15.76,13.04,52.33
