Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,307521,215359,362869,498831
"Revenue 307521 215359 362869 498831  Other Revenue, Total - - - -","Revenue 307521 215359 362869 498831  Other Revenue, Total - - - -","Revenue 307521 215359 362869 498831  Other Revenue, Total - - - -","Revenue 307521 215359 362869 498831  Other Revenue, Total - - - -","Revenue 307521 215359 362869 498831  Other Revenue, Total - - - -"
Revenue,307521,215359,362869,498831
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",295930,212146,355190,482149
Gross Profit,11591,3213,7679,16682
Total Operating Expenses,303137,218903,362388,490753
"Selling/General/Admin. Expenses, Total 7199 5819 6167 6804  Research & Development - 7787 8778 -  Depreciation / Amortization 7225 7995 8381 579  Interest Expense (Income) - Net Operating -56 -50 -61 -  Unusual Expense (Income) - 550 1447 1220  Other Operating Expenses, Total -7161 -14794 -16067 1","Selling/General/Admin. Expenses, Total 7199 5819 6167 6804  Research & Development - 7787 8778 -  Depreciation / Amortization 7225 7995 8381 579  Interest Expense (Income) - Net Operating -56 -50 -61 -  Unusual Expense (Income) - 550 1447 1220  Other Operating Expenses, Total -7161 -14794 -16067 1","Selling/General/Admin. Expenses, Total 7199 5819 6167 6804  Research & Development - 7787 8778 -  Depreciation / Amortization 7225 7995 8381 579  Interest Expense (Income) - Net Operating -56 -50 -61 -  Unusual Expense (Income) - 550 1447 1220  Other Operating Expenses, Total -7161 -14794 -16067 1","Selling/General/Admin. Expenses, Total 7199 5819 6167 6804  Research & Development - 7787 8778 -  Depreciation / Amortization 7225 7995 8381 579  Interest Expense (Income) - Net Operating -56 -50 -61 -  Unusual Expense (Income) - 550 1447 1220  Other Operating Expenses, Total -7161 -14794 -16067 1","Selling/General/Admin. Expenses, Total 7199 5819 6167 6804  Research & Development - 7787 8778 -  Depreciation / Amortization 7225 7995 8381 579  Interest Expense (Income) - Net Operating -56 -50 -61 -  Unusual Expense (Income) - 550 1447 1220  Other Operating Expenses, Total -7161 -14794 -16067 1"
"Selling/General/Admin. Expenses, Total",7199,5819,6167,6804
Research & Development,-,7787,8778,-
Depreciation / Amortization,7225,7995,8381,579
Interest Expense (Income) - Net Operating,-56,-50,-61,-
Unusual Expense (Income),-,550,1447,1220
"Other Operating Expenses, Total",-7161,-14794,-16067,1
Operating Income,4384,-3544,481,8078
"Interest Income (Expense), Net Non-Operating",-,293,660,276
Gain (Loss) on Sale of Assets,1,171,1784,-
"Other, Net",-806,-625,-3613,228
Net Income Before Taxes,5189,-3090,2310,8582
Provision for Income Taxes,1306,-873,393,2755
Net Income After Taxes,3883,-2217,1917,5827
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3883,-2217,1917,5827
Total Extraordinary Items,-,-,-,-
Net Income,3883,-2217,1917,5827
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3883,-2217,1917,5827
Dilution Adjustment,-,-,-,-
Diluted Net Income,3883,-2217,1917,5827
Diluted Weighted Average Shares,135.45,135.45,135.45,135.45
Diluted EPS Excluding Extraordinary Items,28.67,-16.37,14.15,43.02
DPS - Common Stock Primary Issue,13,13,13,13
Diluted Normalized EPS,23.62,-12.51,9.1,49.13
