Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,708072,572118,466809,476165
"Revenue 708072 572118 466809 476165  Other Revenue, Total - - - -","Revenue 708072 572118 466809 476165  Other Revenue, Total - - - -","Revenue 708072 572118 466809 476165  Other Revenue, Total - - - -","Revenue 708072 572118 466809 476165  Other Revenue, Total - - - -","Revenue 708072 572118 466809 476165  Other Revenue, Total - - - -"
Revenue,708072,572118,466809,476165
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",675058,543009,437442,442415
Gross Profit,33014,29109,29367,33750
Total Operating Expenses,700390,566002,459049,465173
"Selling/General/Admin. Expenses, Total 25332 21232 20591 18737  Research & Development - 4296 - 3443  Depreciation / Amortization 29672 24478 996 948  Interest Expense (Income) - Net Operating -1402 -830 - -  Unusual Expense (Income) - 529 20 -371  Other Operating Expenses, Total -30536 -26183 - 1","Selling/General/Admin. Expenses, Total 25332 21232 20591 18737  Research & Development - 4296 - 3443  Depreciation / Amortization 29672 24478 996 948  Interest Expense (Income) - Net Operating -1402 -830 - -  Unusual Expense (Income) - 529 20 -371  Other Operating Expenses, Total -30536 -26183 - 1","Selling/General/Admin. Expenses, Total 25332 21232 20591 18737  Research & Development - 4296 - 3443  Depreciation / Amortization 29672 24478 996 948  Interest Expense (Income) - Net Operating -1402 -830 - -  Unusual Expense (Income) - 529 20 -371  Other Operating Expenses, Total -30536 -26183 - 1","Selling/General/Admin. Expenses, Total 25332 21232 20591 18737  Research & Development - 4296 - 3443  Depreciation / Amortization 29672 24478 996 948  Interest Expense (Income) - Net Operating -1402 -830 - -  Unusual Expense (Income) - 529 20 -371  Other Operating Expenses, Total -30536 -26183 - 1","Selling/General/Admin. Expenses, Total 25332 21232 20591 18737  Research & Development - 4296 - 3443  Depreciation / Amortization 29672 24478 996 948  Interest Expense (Income) - Net Operating -1402 -830 - -  Unusual Expense (Income) - 529 20 -371  Other Operating Expenses, Total -30536 -26183 - 1"
"Selling/General/Admin. Expenses, Total",25332,21232,20591,18737
Research & Development,-,4296,-,3443
Depreciation / Amortization,29672,24478,996,948
Interest Expense (Income) - Net Operating,-1402,-830,-,-
Unusual Expense (Income),-,529,20,-371
"Other Operating Expenses, Total",-30536,-26183,-,1
Operating Income,7682,6116,7760,10992
"Interest Income (Expense), Net Non-Operating",-,-5,-318,-1278
Gain (Loss) on Sale of Assets,150,-1131,-94,-121
"Other, Net",-385,993,594,747
Net Income Before Taxes,7917,6254,7942,10340
Provision for Income Taxes,-2987,2037,2901,3301
Net Income After Taxes,10904,4217,5041,7039
Minority Interest,5675,5794,-945,-681
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10576,3307,4096,6358
Total Extraordinary Items,-,-,-,-
Net Income,10576,3307,4096,6358
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,10576,3307,4095,6357
Dilution Adjustment,-,-,-,-
Diluted Net Income,10576,3307,4095,6357
Diluted Weighted Average Shares,89.43,89.55,89.55,89.51
Diluted EPS Excluding Extraordinary Items,118.26,36.93,45.73,71.02
DPS - Common Stock Primary Issue,-,10,10,10
Diluted Normalized EPS,50.61,45.1,46.54,69.12
