Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,399208,358824,327479,351972
"Revenue 399208 358824 327479 351972  Other Revenue, Total - - - -","Revenue 399208 358824 327479 351972  Other Revenue, Total - - - -","Revenue 399208 358824 327479 351972  Other Revenue, Total - - - -","Revenue 399208 358824 327479 351972  Other Revenue, Total - - - -","Revenue 399208 358824 327479 351972  Other Revenue, Total - - - -"
Revenue,399208,358824,327479,351972
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",346718,302786,276895,303072
Gross Profit,52490,56038,50584,48900
Total Operating Expenses,384636,341397,314869,341761
"Selling/General/Admin. Expenses, Total 37918 38611 37974 38196  Research & Development 228 235 199 -  Depreciation / Amortization 4530 4619 5017 -  Interest Expense (Income) - Net Operating -264 -271 -265 -  Unusual Expense (Income) - -81 1453 492  Other Operating Expenses, Total -4494 -4583 -4951 1","Selling/General/Admin. Expenses, Total 37918 38611 37974 38196  Research & Development 228 235 199 -  Depreciation / Amortization 4530 4619 5017 -  Interest Expense (Income) - Net Operating -264 -271 -265 -  Unusual Expense (Income) - -81 1453 492  Other Operating Expenses, Total -4494 -4583 -4951 1","Selling/General/Admin. Expenses, Total 37918 38611 37974 38196  Research & Development 228 235 199 -  Depreciation / Amortization 4530 4619 5017 -  Interest Expense (Income) - Net Operating -264 -271 -265 -  Unusual Expense (Income) - -81 1453 492  Other Operating Expenses, Total -4494 -4583 -4951 1","Selling/General/Admin. Expenses, Total 37918 38611 37974 38196  Research & Development 228 235 199 -  Depreciation / Amortization 4530 4619 5017 -  Interest Expense (Income) - Net Operating -264 -271 -265 -  Unusual Expense (Income) - -81 1453 492  Other Operating Expenses, Total -4494 -4583 -4951 1","Selling/General/Admin. Expenses, Total 37918 38611 37974 38196  Research & Development 228 235 199 -  Depreciation / Amortization 4530 4619 5017 -  Interest Expense (Income) - Net Operating -264 -271 -265 -  Unusual Expense (Income) - -81 1453 492  Other Operating Expenses, Total -4494 -4583 -4951 1"
"Selling/General/Admin. Expenses, Total",37918,38611,37974,38196
Research & Development,228,235,199,-
Depreciation / Amortization,4530,4619,5017,-
Interest Expense (Income) - Net Operating,-264,-271,-265,-
Unusual Expense (Income),-,-81,1453,492
"Other Operating Expenses, Total",-4494,-4583,-4951,1
Operating Income,14572,17427,12610,10211
"Interest Income (Expense), Net Non-Operating",-,69,95,49
Gain (Loss) on Sale of Assets,-53,-305,3838,-217
"Other, Net",-1874,-43,-6642,347
Net Income Before Taxes,16499,17775,15414,10390
Provision for Income Taxes,5534,5395,5131,3546
Net Income After Taxes,10965,12380,10283,6844
Minority Interest,7213,6900,6536,-331
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10570,11944,9965,6513
Total Extraordinary Items,-,-,-,-
Net Income,10570,11944,9965,6513
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,10570,11944,9965,6511
Dilution Adjustment,-,-,-,-
Diluted Net Income,10570,11944,9965,6511
Diluted Weighted Average Shares,31.62,31.61,31.64,31.67
Diluted EPS Excluding Extraordinary Items,334.29,377.82,314.95,205.6
DPS - Common Stock Primary Issue,78,70,64,60
Diluted Normalized EPS,300.61,342.05,246.53,222.49
