Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,51905,26367,27649,19866
"Revenue 51905 26367 27649 19866  Other Revenue, Total - - - -","Revenue 51905 26367 27649 19866  Other Revenue, Total - - - -","Revenue 51905 26367 27649 19866  Other Revenue, Total - - - -","Revenue 51905 26367 27649 19866  Other Revenue, Total - - - -","Revenue 51905 26367 27649 19866  Other Revenue, Total - - - -"
Revenue,51905,26367,27649,19866
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43186,21006,23676,15526
Gross Profit,8719,5361,3973,4340
Total Operating Expenses,46176,22449,25084,16539
"Selling/General/Admin. Expenses, Total 2615 1344 1369 1006  Research & Development - - - -  Depreciation / Amortization 162 - - -  Interest Expense (Income) - Net Operating -200 - - -  Unusual Expense (Income) - 98 38 6  Other Operating Expenses, Total 413 1 1 1","Selling/General/Admin. Expenses, Total 2615 1344 1369 1006  Research & Development - - - -  Depreciation / Amortization 162 - - -  Interest Expense (Income) - Net Operating -200 - - -  Unusual Expense (Income) - 98 38 6  Other Operating Expenses, Total 413 1 1 1","Selling/General/Admin. Expenses, Total 2615 1344 1369 1006  Research & Development - - - -  Depreciation / Amortization 162 - - -  Interest Expense (Income) - Net Operating -200 - - -  Unusual Expense (Income) - 98 38 6  Other Operating Expenses, Total 413 1 1 1","Selling/General/Admin. Expenses, Total 2615 1344 1369 1006  Research & Development - - - -  Depreciation / Amortization 162 - - -  Interest Expense (Income) - Net Operating -200 - - -  Unusual Expense (Income) - 98 38 6  Other Operating Expenses, Total 413 1 1 1","Selling/General/Admin. Expenses, Total 2615 1344 1369 1006  Research & Development - - - -  Depreciation / Amortization 162 - - -  Interest Expense (Income) - Net Operating -200 - - -  Unusual Expense (Income) - 98 38 6  Other Operating Expenses, Total 413 1 1 1"
"Selling/General/Admin. Expenses, Total",2615,1344,1369,1006
Research & Development,-,-,-,-
Depreciation / Amortization,162,-,-,-
Interest Expense (Income) - Net Operating,-200,-,-,-
Unusual Expense (Income),-,98,38,6
"Other Operating Expenses, Total",413,1,1,1
Operating Income,5729,3918,2565,3327
"Interest Income (Expense), Net Non-Operating",-,77,99,83
Gain (Loss) on Sale of Assets,484,-,-,1
"Other, Net",-767,20,15,-7
Net Income Before Taxes,6012,4015,2679,3404
Provision for Income Taxes,1822,1341,827,1041
Net Income After Taxes,4190,2674,1852,2363
Minority Interest,391,12,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4199,2686,1852,2363
Total Extraordinary Items,-,-,-,-
Net Income,4199,2686,1852,2363
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,4199,2686,1851,2363
Dilution Adjustment,-0.194,-1,-7,-11
Diluted Net Income,4199.19,2685,1844,2352
Diluted Weighted Average Shares,40.75,38.18,38.83,39.79
Diluted EPS Excluding Extraordinary Items,103.06,70.33,47.49,59.11
DPS - Common Stock Primary Issue,42,28,19,24
Diluted Normalized EPS,85.17,72.54,48.17,59.2
