Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2837,3202,2687.59,2167.83
"Revenue 2837 3202 2687.59 2167.83  Other Revenue, Total - - - -","Revenue 2837 3202 2687.59 2167.83  Other Revenue, Total - - - -","Revenue 2837 3202 2687.59 2167.83  Other Revenue, Total - - - -","Revenue 2837 3202 2687.59 2167.83  Other Revenue, Total - - - -","Revenue 2837 3202 2687.59 2167.83  Other Revenue, Total - - - -"
Revenue,2837,3202,2687.59,2167.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1613,1568,1245.66,934.53
Gross Profit,1224,1634,1441.93,1233.3
Total Operating Expenses,3345,3044,2444.21,1943.98
"Selling/General/Admin. Expenses, Total 1732 1476 1194.81 1008.98  Research & Development - - - -  Depreciation / Amortization 227 192 - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 32.35 3.74 0.48  Other Operating Expenses, Total -211 -182 - -","Selling/General/Admin. Expenses, Total 1732 1476 1194.81 1008.98  Research & Development - - - -  Depreciation / Amortization 227 192 - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 32.35 3.74 0.48  Other Operating Expenses, Total -211 -182 - -","Selling/General/Admin. Expenses, Total 1732 1476 1194.81 1008.98  Research & Development - - - -  Depreciation / Amortization 227 192 - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 32.35 3.74 0.48  Other Operating Expenses, Total -211 -182 - -","Selling/General/Admin. Expenses, Total 1732 1476 1194.81 1008.98  Research & Development - - - -  Depreciation / Amortization 227 192 - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 32.35 3.74 0.48  Other Operating Expenses, Total -211 -182 - -","Selling/General/Admin. Expenses, Total 1732 1476 1194.81 1008.98  Research & Development - - - -  Depreciation / Amortization 227 192 - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 32.35 3.74 0.48  Other Operating Expenses, Total -211 -182 - -"
"Selling/General/Admin. Expenses, Total",1732,1476,1194.81,1008.98
Research & Development,-,-,-,-
Depreciation / Amortization,227,192,-,-
Interest Expense (Income) - Net Operating,-16,-,-,-
Unusual Expense (Income),-,32.35,3.74,0.48
"Other Operating Expenses, Total",-211,-182,-,-
Operating Income,-508,158,243.38,223.85
"Interest Income (Expense), Net Non-Operating",-,-10.05,-9.76,-2.69
Gain (Loss) on Sale of Assets,-,-,-,0.02
"Other, Net",376,40,3.06,-18.09
Net Income Before Taxes,-884,118,236.68,203.08
Provision for Income Taxes,-108,46,79.45,60.34
Net Income After Taxes,-776,72.41,157.24,142.74
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-774,72,157.24,142.74
Total Extraordinary Items,-,-,-,-
Net Income,-774,72,157.24,142.74
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-774,72,157.24,142.74
Dilution Adjustment,-,-0.399,-,-
Diluted Net Income,-774,72.4,157.24,142.74
Diluted Weighted Average Shares,1.4,1.43,1.42,1.1
Diluted EPS Excluding Extraordinary Items,-551.8,50.55,110.44,129.49
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-232.95,65.46,116.35,132.67
