Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3904,3356,2929,3265.41
"Revenue 3897 3315 2885 3265.41  Other Revenue, Total 7 41 44 -","Revenue 3897 3315 2885 3265.41  Other Revenue, Total 7 41 44 -","Revenue 3897 3315 2885 3265.41  Other Revenue, Total 7 41 44 -","Revenue 3897 3315 2885 3265.41  Other Revenue, Total 7 41 44 -","Revenue 3897 3315 2885 3265.41  Other Revenue, Total 7 41 44 -"
Revenue,3897,3315,2885,3265.41
"Other Revenue, Total",7,41,44,-
"Cost of Revenue, Total",3268,2784,2504,2772.46
Gross Profit,636,572,425,492.95
Total Operating Expenses,3788,3248,2921,3250.79
"Selling/General/Admin. Expenses, Total 520 456 412 472.06  Research & Development - 10 12 -  Depreciation / Amortization 194 159 165 6.26  Interest Expense (Income) - Net Operating -8 -9 -11 -  Unusual Expense (Income) - 42.44 0.95 1.73  Other Operating Expenses, Total -186 -152 -161 -","Selling/General/Admin. Expenses, Total 520 456 412 472.06  Research & Development - 10 12 -  Depreciation / Amortization 194 159 165 6.26  Interest Expense (Income) - Net Operating -8 -9 -11 -  Unusual Expense (Income) - 42.44 0.95 1.73  Other Operating Expenses, Total -186 -152 -161 -","Selling/General/Admin. Expenses, Total 520 456 412 472.06  Research & Development - 10 12 -  Depreciation / Amortization 194 159 165 6.26  Interest Expense (Income) - Net Operating -8 -9 -11 -  Unusual Expense (Income) - 42.44 0.95 1.73  Other Operating Expenses, Total -186 -152 -161 -","Selling/General/Admin. Expenses, Total 520 456 412 472.06  Research & Development - 10 12 -  Depreciation / Amortization 194 159 165 6.26  Interest Expense (Income) - Net Operating -8 -9 -11 -  Unusual Expense (Income) - 42.44 0.95 1.73  Other Operating Expenses, Total -186 -152 -161 -","Selling/General/Admin. Expenses, Total 520 456 412 472.06  Research & Development - 10 12 -  Depreciation / Amortization 194 159 165 6.26  Interest Expense (Income) - Net Operating -8 -9 -11 -  Unusual Expense (Income) - 42.44 0.95 1.73  Other Operating Expenses, Total -186 -152 -161 -"
"Selling/General/Admin. Expenses, Total",520,456,412,472.06
Research & Development,-,10,12,-
Depreciation / Amortization,194,159,165,6.26
Interest Expense (Income) - Net Operating,-8,-9,-11,-
Unusual Expense (Income),-,42.44,0.95,1.73
"Other Operating Expenses, Total",-186,-152,-161,-
Operating Income,116,108,8,14.62
"Interest Income (Expense), Net Non-Operating",-,5.95,-4.49,2.62
Gain (Loss) on Sale of Assets,-,-42,-0.95,0.16
"Other, Net",-25,75,-7,5.86
Net Income Before Taxes,141,75,15,23.27
Provision for Income Taxes,48,47,23,28.34
Net Income After Taxes,93,28,-8,-5.08
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,93,28,-8,-5.08
Total Extraordinary Items,-,-,-,-
Net Income,93,28,-8,-5.08
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,93,28,-8,-5.07
Dilution Adjustment,-,-,-,-
Diluted Net Income,93,28,-8,-5.07
Diluted Weighted Average Shares,1.39,1.39,1.4,1.46
Diluted EPS Excluding Extraordinary Items,67.09,20.2,-5.73,-3.48
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,64.03,52.76,6.71,-3.55
