Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,4429,3531,3987.11,3891.99
"Revenue 4429 3531.67 3987.11 3891.99  Other Revenue, Total - - - -","Revenue 4429 3531.67 3987.11 3891.99  Other Revenue, Total - - - -","Revenue 4429 3531.67 3987.11 3891.99  Other Revenue, Total - - - -","Revenue 4429 3531.67 3987.11 3891.99  Other Revenue, Total - - - -","Revenue 4429 3531.67 3987.11 3891.99  Other Revenue, Total - - - -"
Revenue,4429,3531.67,3987.11,3891.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",172,85.78,30.59,50.56
Gross Profit,4257,3445.89,3956.51,3841.43
Total Operating Expenses,4031,4662.46,3622.31,4160.13
"Selling/General/Admin. Expenses, Total 3552 3712.12 3581.95 4172.63  Research & Development - - - -  Depreciation / Amortization 314 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 924.01 33.37 -55.63  Other Operating Expenses, Total 3 -59.45 -23.6 -7.43","Selling/General/Admin. Expenses, Total 3552 3712.12 3581.95 4172.63  Research & Development - - - -  Depreciation / Amortization 314 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 924.01 33.37 -55.63  Other Operating Expenses, Total 3 -59.45 -23.6 -7.43","Selling/General/Admin. Expenses, Total 3552 3712.12 3581.95 4172.63  Research & Development - - - -  Depreciation / Amortization 314 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 924.01 33.37 -55.63  Other Operating Expenses, Total 3 -59.45 -23.6 -7.43","Selling/General/Admin. Expenses, Total 3552 3712.12 3581.95 4172.63  Research & Development - - - -  Depreciation / Amortization 314 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 924.01 33.37 -55.63  Other Operating Expenses, Total 3 -59.45 -23.6 -7.43","Selling/General/Admin. Expenses, Total 3552 3712.12 3581.95 4172.63  Research & Development - - - -  Depreciation / Amortization 314 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 924.01 33.37 -55.63  Other Operating Expenses, Total 3 -59.45 -23.6 -7.43"
"Selling/General/Admin. Expenses, Total",3552,3712.12,3581.95,4172.63
Research & Development,-,-,-,-
Depreciation / Amortization,314,-,-,-
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,924.01,33.37,-55.63
"Other Operating Expenses, Total",3,-59.45,-23.6,-7.43
Operating Income,398,-1130.79,364.79,-268.13
"Interest Income (Expense), Net Non-Operating",-,-20.88,-35.49,-36.78
Gain (Loss) on Sale of Assets,4,-,-,-
"Other, Net",4,-,-,-
Net Income Before Taxes,390,-1151.67,329.3,-304.92
Provision for Income Taxes,-82,-32.44,-31.56,53.12
Net Income After Taxes,472,-1119.23,360.86,-358.04
Minority Interest,-,-,-25.66,17.35
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,472,-1119.23,335.2,-340.69
Total Extraordinary Items,-,-,-1516.87,-218.69
Net Income,472,-1119.23,-1181.67,-559.38
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,472,-1119.23,335.2,-340.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,472,-1119.23,-1181.67,-559.38
Diluted Weighted Average Shares,21.6,21.6,19.13,18.18
Diluted EPS Excluding Extraordinary Items,21.85,-51.83,17.52,-18.74
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,11.17,-24.01,18.65,-20.73
