Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,25761,18355.54,25702.08,35864.22
"Revenue 25761 18355.54 25702.08 35864.22  Other Revenue, Total - - - -","Revenue 25761 18355.54 25702.08 35864.22  Other Revenue, Total - - - -","Revenue 25761 18355.54 25702.08 35864.22  Other Revenue, Total - - - -","Revenue 25761 18355.54 25702.08 35864.22  Other Revenue, Total - - - -","Revenue 25761 18355.54 25702.08 35864.22  Other Revenue, Total - - - -"
Revenue,25761,18355.54,25702.08,35864.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21690,16286.78,21608.42,28229.51
Gross Profit,4071,2068.75,4093.67,7634.72
Total Operating Expenses,24851,21357.56,28222.74,33605.27
"Selling/General/Admin. Expenses, Total 3161 4098.75 6119.36 5326.93  Research & Development - - - -  Depreciation / Amortization 59 - - -  Interest Expense (Income) - Net Operating -572 - - -  Unusual Expense (Income) - 972.02 494.96 48.83  Other Operating Expenses, Total 513 - - -","Selling/General/Admin. Expenses, Total 3161 4098.75 6119.36 5326.93  Research & Development - - - -  Depreciation / Amortization 59 - - -  Interest Expense (Income) - Net Operating -572 - - -  Unusual Expense (Income) - 972.02 494.96 48.83  Other Operating Expenses, Total 513 - - -","Selling/General/Admin. Expenses, Total 3161 4098.75 6119.36 5326.93  Research & Development - - - -  Depreciation / Amortization 59 - - -  Interest Expense (Income) - Net Operating -572 - - -  Unusual Expense (Income) - 972.02 494.96 48.83  Other Operating Expenses, Total 513 - - -","Selling/General/Admin. Expenses, Total 3161 4098.75 6119.36 5326.93  Research & Development - - - -  Depreciation / Amortization 59 - - -  Interest Expense (Income) - Net Operating -572 - - -  Unusual Expense (Income) - 972.02 494.96 48.83  Other Operating Expenses, Total 513 - - -","Selling/General/Admin. Expenses, Total 3161 4098.75 6119.36 5326.93  Research & Development - - - -  Depreciation / Amortization 59 - - -  Interest Expense (Income) - Net Operating -572 - - -  Unusual Expense (Income) - 972.02 494.96 48.83  Other Operating Expenses, Total 513 - - -"
"Selling/General/Admin. Expenses, Total",3161,4098.75,6119.36,5326.93
Research & Development,-,-,-,-
Depreciation / Amortization,59,-,-,-
Interest Expense (Income) - Net Operating,-572,-,-,-
Unusual Expense (Income),-,972.02,494.96,48.83
"Other Operating Expenses, Total",513,-,-,-
Operating Income,910,-3002.02,-2520.65,2258.95
"Interest Income (Expense), Net Non-Operating",-,-306.45,-662.11,-628.14
Gain (Loss) on Sale of Assets,60,-4.79,-32.61,-16.52
"Other, Net",400,-706.21,-1553.18,-220.08
Net Income Before Taxes,450,-4019.47,-4768.55,1394.21
Provision for Income Taxes,-13,70.37,68.37,764.29
Net Income After Taxes,463,-4089.84,-4836.92,629.92
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,463,-4089.84,-4836.92,629.92
Total Extraordinary Items,-,-,-,-
Net Income,463,-4089.84,-4836.92,629.92
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,463,-4089.84,-4836.92,629.92
Dilution Adjustment,-,-,-,-
Diluted Net Income,463,-4089.84,-4836.92,629.92
Diluted Weighted Average Shares,28.31,21.34,13.57,13.97
Diluted EPS Excluding Extraordinary Items,16.36,-191.69,-356.36,45.1
DPS - Common Stock Primary Issue,-,-,-,25
Diluted Normalized EPS,8.61,-161.93,-331.09,47.21
