Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,12401,12372,9125.33,10385.59
"Revenue 12401 12372.07 9125.33 10385.59  Other Revenue, Total - - - -","Revenue 12401 12372.07 9125.33 10385.59  Other Revenue, Total - - - -","Revenue 12401 12372.07 9125.33 10385.59  Other Revenue, Total - - - -","Revenue 12401 12372.07 9125.33 10385.59  Other Revenue, Total - - - -","Revenue 12401 12372.07 9125.33 10385.59  Other Revenue, Total - - - -"
Revenue,12401,12372.07,9125.33,10385.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8355,8469.37,6430.48,7763.12
Gross Profit,4046,3902.7,2694.85,2622.47
Total Operating Expenses,11090,11759.77,8426.03,10331.13
"Selling/General/Admin. Expenses, Total 2615 2229.99 1629.03 1627.59  Research & Development 304 402.31 299.93 278.17  Depreciation / Amortization 236 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 658.1 66.58 662.24  Other Operating Expenses, Total -407 - - -","Selling/General/Admin. Expenses, Total 2615 2229.99 1629.03 1627.59  Research & Development 304 402.31 299.93 278.17  Depreciation / Amortization 236 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 658.1 66.58 662.24  Other Operating Expenses, Total -407 - - -","Selling/General/Admin. Expenses, Total 2615 2229.99 1629.03 1627.59  Research & Development 304 402.31 299.93 278.17  Depreciation / Amortization 236 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 658.1 66.58 662.24  Other Operating Expenses, Total -407 - - -","Selling/General/Admin. Expenses, Total 2615 2229.99 1629.03 1627.59  Research & Development 304 402.31 299.93 278.17  Depreciation / Amortization 236 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 658.1 66.58 662.24  Other Operating Expenses, Total -407 - - -","Selling/General/Admin. Expenses, Total 2615 2229.99 1629.03 1627.59  Research & Development 304 402.31 299.93 278.17  Depreciation / Amortization 236 - - -  Interest Expense (Income) - Net Operating -13 - - -  Unusual Expense (Income) - 658.1 66.58 662.24  Other Operating Expenses, Total -407 - - -"
"Selling/General/Admin. Expenses, Total",2615,2229.99,1629.03,1627.59
Research & Development,304,402.31,299.93,278.17
Depreciation / Amortization,236,-,-,-
Interest Expense (Income) - Net Operating,-13,-,-,-
Unusual Expense (Income),-,658.1,66.58,662.24
"Other Operating Expenses, Total",-407,-,-,-
Operating Income,1311,612.29,699.31,54.46
"Interest Income (Expense), Net Non-Operating",-,41.98,95.04,824.4
Gain (Loss) on Sale of Assets,33,-,-,-
"Other, Net",192,28.62,31.18,29.11
Net Income Before Taxes,1086,682.9,825.53,907.98
Provision for Income Taxes,260,295.33,240.29,381.44
Net Income After Taxes,826,387.57,585.24,526.53
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,826,387.57,585.24,526.53
Total Extraordinary Items,-,-,-,-
Net Income,826,387.57,585.24,526.53
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,826,387.57,585.24,526.53
Dilution Adjustment,-,-,-,-
Diluted Net Income,826,387.57,585.24,526.53
Diluted Weighted Average Shares,5.6,5.64,5.65,5.87
Diluted EPS Excluding Extraordinary Items,147.53,68.68,103.64,89.73
DPS - Common Stock Primary Issue,70,67,65,58
Diluted Normalized EPS,164.98,155.39,112,155.17
