Period Ending:,202330/04,202328/02,202228/02,202128/02
Total Revenue,43910,37898,37998,37289
"Revenue 43910 37898 37998 37289  Other Revenue, Total - - - -","Revenue 43910 37898 37998 37289  Other Revenue, Total - - - -","Revenue 43910 37898 37998 37289  Other Revenue, Total - - - -","Revenue 43910 37898 37998 37289  Other Revenue, Total - - - -","Revenue 43910 37898 37998 37289  Other Revenue, Total - - - -"
Revenue,43910,37898,37998,37289
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",20442,17721,18248,18870
Gross Profit,23468,20177,19750,18419
Total Operating Expenses,40400,34854,35220,36924
"Selling/General/Admin. Expenses, Total 19958 17133 16972 16724  Research & Development - - - -  Depreciation / Amortization 565 489 508 380  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 422 949  Other Operating Expenses, Total -1049.29 -489 -508 1","Selling/General/Admin. Expenses, Total 19958 17133 16972 16724  Research & Development - - - -  Depreciation / Amortization 565 489 508 380  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 422 949  Other Operating Expenses, Total -1049.29 -489 -508 1","Selling/General/Admin. Expenses, Total 19958 17133 16972 16724  Research & Development - - - -  Depreciation / Amortization 565 489 508 380  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 422 949  Other Operating Expenses, Total -1049.29 -489 -508 1","Selling/General/Admin. Expenses, Total 19958 17133 16972 16724  Research & Development - - - -  Depreciation / Amortization 565 489 508 380  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 422 949  Other Operating Expenses, Total -1049.29 -489 -508 1","Selling/General/Admin. Expenses, Total 19958 17133 16972 16724  Research & Development - - - -  Depreciation / Amortization 565 489 508 380  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 422 949  Other Operating Expenses, Total -1049.29 -489 -508 1"
"Selling/General/Admin. Expenses, Total",19958,17133,16972,16724
Research & Development,-,-,-,-
Depreciation / Amortization,565,489,508,380
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,422,949
"Other Operating Expenses, Total",-1049.29,-489,-508,1
Operating Income,3510,3044,2778,365
"Interest Income (Expense), Net Non-Operating",-,-,4,3
Gain (Loss) on Sale of Assets,-,-12,1,-
"Other, Net",284.14,133,-30,206
Net Income Before Taxes,3357,2923,2807,574
Provision for Income Taxes,1152,1038,1103,310
Net Income After Taxes,2205,1885,1704,264
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2205,1885,1704,264
Total Extraordinary Items,-,-,-,-
Net Income,2205,1885,1704,264
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2205,1885,1704,263
Dilution Adjustment,-,-,-,-
Diluted Net Income,2205,1885,1704,263
Diluted Weighted Average Shares,10.47,10.47,10.47,10.47
Diluted EPS Excluding Extraordinary Items,180.47,180,162.8,25.13
DPS - Common Stock Primary Issue,-,-,80,75
Diluted Normalized EPS,182.36,185.02,196.27,66.83
