Period Ending:,202320/03,202220/03,202120/03,202020/03
Total Revenue,56749,69384,64940,73745
"Revenue 56749 69384 64940 73745  Other Revenue, Total - - - -","Revenue 56749 69384 64940 73745  Other Revenue, Total - - - -","Revenue 56749 69384 64940 73745  Other Revenue, Total - - - -","Revenue 56749 69384 64940 73745  Other Revenue, Total - - - -","Revenue 56749 69384 64940 73745  Other Revenue, Total - - - -"
Revenue,56749,69384,64940,73745
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43666,55954,53339,59148
Gross Profit,13083,13430,11601,14597
Total Operating Expenses,54537,66771,64087,71433
"Selling/General/Admin. Expenses, Total 10871 10552 10459 11796  Research & Development 743 761 342 -  Depreciation / Amortization 3254 3696 4569 304  Interest Expense (Income) - Net Operating -305 -291 -359 -  Unusual Expense (Income) - 169 3846 185  Other Operating Expenses, Total -3460 -3901 -4263 -","Selling/General/Admin. Expenses, Total 10871 10552 10459 11796  Research & Development 743 761 342 -  Depreciation / Amortization 3254 3696 4569 304  Interest Expense (Income) - Net Operating -305 -291 -359 -  Unusual Expense (Income) - 169 3846 185  Other Operating Expenses, Total -3460 -3901 -4263 -","Selling/General/Admin. Expenses, Total 10871 10552 10459 11796  Research & Development 743 761 342 -  Depreciation / Amortization 3254 3696 4569 304  Interest Expense (Income) - Net Operating -305 -291 -359 -  Unusual Expense (Income) - 169 3846 185  Other Operating Expenses, Total -3460 -3901 -4263 -","Selling/General/Admin. Expenses, Total 10871 10552 10459 11796  Research & Development 743 761 342 -  Depreciation / Amortization 3254 3696 4569 304  Interest Expense (Income) - Net Operating -305 -291 -359 -  Unusual Expense (Income) - 169 3846 185  Other Operating Expenses, Total -3460 -3901 -4263 -","Selling/General/Admin. Expenses, Total 10871 10552 10459 11796  Research & Development 743 761 342 -  Depreciation / Amortization 3254 3696 4569 304  Interest Expense (Income) - Net Operating -305 -291 -359 -  Unusual Expense (Income) - 169 3846 185  Other Operating Expenses, Total -3460 -3901 -4263 -"
"Selling/General/Admin. Expenses, Total",10871,10552,10459,11796
Research & Development,743,761,342,-
Depreciation / Amortization,3254,3696,4569,304
Interest Expense (Income) - Net Operating,-305,-291,-359,-
Unusual Expense (Income),-,169,3846,185
"Other Operating Expenses, Total",-3460,-3901,-4263,-
Operating Income,2212,2613,853,2312
"Interest Income (Expense), Net Non-Operating",-,68,-274,-279
Gain (Loss) on Sale of Assets,-113,785,-25,55
"Other, Net",1301,-1580,3551,30
Net Income Before Taxes,1024,3408,-2673,2118
Provision for Income Taxes,695,1202,189,814
Net Income After Taxes,329,2206,-2862,1304
Minority Interest,3644,3616,3591,-123
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,252,2254,-3023,1181
Total Extraordinary Items,-,-,-,-
Net Income,252,2254,-3023,1181
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,252,2254,-3023,1180
Dilution Adjustment,-,-,-,-
Diluted Net Income,252,2254,-3023,1180
Diluted Weighted Average Shares,4.18,4.18,4.19,4.19
Diluted EPS Excluding Extraordinary Items,60.2,538.59,-722.17,281.89
DPS - Common Stock Primary Issue,-,45,-,48
Diluted Normalized EPS,327.27,428.43,125.48,301.01
