Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,5914.39,4296,3324.45,3249.99
"Revenue - 4296 3324.45 3249.99  Other Revenue, Total - - - -","Revenue - 4296 3324.45 3249.99  Other Revenue, Total - - - -","Revenue - 4296 3324.45 3249.99  Other Revenue, Total - - - -","Revenue - 4296 3324.45 3249.99  Other Revenue, Total - - - -","Revenue - 4296 3324.45 3249.99  Other Revenue, Total - - - -"
Revenue,-,4296,3324.45,3249.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,1654,1262.85,1329.86
Gross Profit,-,2642,2061.61,1920.13
Total Operating Expenses,-,3670,2478.98,2498.79
"Selling/General/Admin. Expenses, Total - 2016 1140.57 1131.08  Research & Development - - 8.71 18.99  Depreciation / Amortization 150.44 102 66.85 18.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -132.82 - -  Other Operating Expenses, Total -150.44 -102 - -","Selling/General/Admin. Expenses, Total - 2016 1140.57 1131.08  Research & Development - - 8.71 18.99  Depreciation / Amortization 150.44 102 66.85 18.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -132.82 - -  Other Operating Expenses, Total -150.44 -102 - -","Selling/General/Admin. Expenses, Total - 2016 1140.57 1131.08  Research & Development - - 8.71 18.99  Depreciation / Amortization 150.44 102 66.85 18.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -132.82 - -  Other Operating Expenses, Total -150.44 -102 - -","Selling/General/Admin. Expenses, Total - 2016 1140.57 1131.08  Research & Development - - 8.71 18.99  Depreciation / Amortization 150.44 102 66.85 18.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -132.82 - -  Other Operating Expenses, Total -150.44 -102 - -","Selling/General/Admin. Expenses, Total - 2016 1140.57 1131.08  Research & Development - - 8.71 18.99  Depreciation / Amortization 150.44 102 66.85 18.86  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -132.82 - -  Other Operating Expenses, Total -150.44 -102 - -"
"Selling/General/Admin. Expenses, Total",-,2016,1140.57,1131.08
Research & Development,-,-,8.71,18.99
Depreciation / Amortization,150.44,102,66.85,18.86
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-132.82,-,-
"Other Operating Expenses, Total",-150.44,-102,-,-
Operating Income,-,626,845.47,751.2
"Interest Income (Expense), Net Non-Operating",-,0.03,0.01,-0.01
Gain (Loss) on Sale of Assets,-,137,-,-
"Other, Net",-,-265,1.07,0.49
Net Income Before Taxes,-,754,846.56,751.68
Provision for Income Taxes,-,197,262.63,204.55
Net Income After Taxes,-,557,583.92,547.14
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,557,583.92,547.14
Total Extraordinary Items,-,-,-,-
Net Income,-,557,583.92,547.14
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-,557,583.92,547.13
Dilution Adjustment,-,-1.06,-,-
Diluted Net Income,-,558.06,583.92,547.13
Diluted Weighted Average Shares,-,19.58,19.61,19.65
Diluted EPS Excluding Extraordinary Items,-,28.5,29.77,27.85
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,19.82,29.77,27.85
