Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,24336,26273,31096,32048
"Revenue 24336 26273 31096 32048  Other Revenue, Total - - - -","Revenue 24336 26273 31096 32048  Other Revenue, Total - - - -","Revenue 24336 26273 31096 32048  Other Revenue, Total - - - -","Revenue 24336 26273 31096 32048  Other Revenue, Total - - - -","Revenue 24336 26273 31096 32048  Other Revenue, Total - - - -"
Revenue,24336,26273,31096,32048
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9984,10773,12159,10445
Gross Profit,14352,15500,18937,21603
Total Operating Expenses,18635,19915,22085,22514
"Selling/General/Admin. Expenses, Total 8651 8051 6299 7978  Research & Development - - 1342 2571  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 1090 2283 1519  Other Operating Expenses, Total -84 1 2 1","Selling/General/Admin. Expenses, Total 8651 8051 6299 7978  Research & Development - - 1342 2571  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 1090 2283 1519  Other Operating Expenses, Total -84 1 2 1","Selling/General/Admin. Expenses, Total 8651 8051 6299 7978  Research & Development - - 1342 2571  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 1090 2283 1519  Other Operating Expenses, Total -84 1 2 1","Selling/General/Admin. Expenses, Total 8651 8051 6299 7978  Research & Development - - 1342 2571  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 1090 2283 1519  Other Operating Expenses, Total -84 1 2 1","Selling/General/Admin. Expenses, Total 8651 8051 6299 7978  Research & Development - - 1342 2571  Depreciation / Amortization 148 - - -  Interest Expense (Income) - Net Operating -64 - - -  Unusual Expense (Income) - 1090 2283 1519  Other Operating Expenses, Total -84 1 2 1"
"Selling/General/Admin. Expenses, Total",8651,8051,6299,7978
Research & Development,-,-,1342,2571
Depreciation / Amortization,148,-,-,-
Interest Expense (Income) - Net Operating,-64,-,-,-
Unusual Expense (Income),-,1090,2283,1519
"Other Operating Expenses, Total",-84,1,2,1
Operating Income,5701,6358,9011,9534
"Interest Income (Expense), Net Non-Operating",-,648,84,397
Gain (Loss) on Sale of Assets,-1745,-30,44,43
"Other, Net",3670,304,-73,-94
Net Income Before Taxes,3776,7280,9066,9880
Provision for Income Taxes,2435,2087,2720,3259
Net Income After Taxes,1341,5193,6346,6621
Minority Interest,14,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1342,5193,6346,6621
Total Extraordinary Items,-,-,-,-
Net Income,1342,5193,6346,6621
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,1342,5193,6345,6620
Dilution Adjustment,-0.146,-,-,0.6
Diluted Net Income,1342.15,5193,6345,6620
Diluted Weighted Average Shares,13.97,14.05,14.53,14.59
Diluted EPS Excluding Extraordinary Items,96.07,369.74,436.77,453.76
DPS - Common Stock Primary Issue,80,80,70,30
Diluted Normalized EPS,252.93,426.62,544.65,521.56
