Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8376,4424.52,3426.38,7991.19
"Revenue - 4424.52 3426.38 7991.19  Other Revenue, Total - - - -","Revenue - 4424.52 3426.38 7991.19  Other Revenue, Total - - - -","Revenue - 4424.52 3426.38 7991.19  Other Revenue, Total - - - -","Revenue - 4424.52 3426.38 7991.19  Other Revenue, Total - - - -","Revenue - 4424.52 3426.38 7991.19  Other Revenue, Total - - - -"
Revenue,-,4424.52,3426.38,7991.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,1585.27,1139.64,2635.16
Gross Profit,-,2839.25,2286.75,5356.04
Total Operating Expenses,-,4151.63,4774.31,8006.05
"Selling/General/Admin. Expenses, Total - 3568.9 3207.95 4951.56  Research & Development - - - -  Depreciation / Amortization 252 262 194.33 236.95  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1002.54 232.4 182.38  Other Operating Expenses, Total -234 -58 - -","Selling/General/Admin. Expenses, Total - 3568.9 3207.95 4951.56  Research & Development - - - -  Depreciation / Amortization 252 262 194.33 236.95  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1002.54 232.4 182.38  Other Operating Expenses, Total -234 -58 - -","Selling/General/Admin. Expenses, Total - 3568.9 3207.95 4951.56  Research & Development - - - -  Depreciation / Amortization 252 262 194.33 236.95  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1002.54 232.4 182.38  Other Operating Expenses, Total -234 -58 - -","Selling/General/Admin. Expenses, Total - 3568.9 3207.95 4951.56  Research & Development - - - -  Depreciation / Amortization 252 262 194.33 236.95  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1002.54 232.4 182.38  Other Operating Expenses, Total -234 -58 - -","Selling/General/Admin. Expenses, Total - 3568.9 3207.95 4951.56  Research & Development - - - -  Depreciation / Amortization 252 262 194.33 236.95  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -1002.54 232.4 182.38  Other Operating Expenses, Total -234 -58 - -"
"Selling/General/Admin. Expenses, Total",-,3568.9,3207.95,4951.56
Research & Development,-,-,-,-
Depreciation / Amortization,252,262,194.33,236.95
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-1002.54,232.4,182.38
"Other Operating Expenses, Total",-234,-58,-,-
Operating Income,-,272.89,-1347.92,-14.85
"Interest Income (Expense), Net Non-Operating",-,-17.49,-13.41,-41.39
Gain (Loss) on Sale of Assets,-,-,8.28,-
"Other, Net",-,-4.63,-3.42,3.06
Net Income Before Taxes,-,250.76,-1356.47,-53.18
Provision for Income Taxes,-,61.21,-406.69,69.04
Net Income After Taxes,-,189.55,-949.78,-122.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,189.55,-949.78,-122.22
Total Extraordinary Items,-,-,-,-
Net Income,-,189.55,-949.78,-122.22
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-,189.55,-949.78,-122.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,189.55,-949.78,-122.22
Diluted Weighted Average Shares,-,6.87,6.17,6.17
Diluted EPS Excluding Extraordinary Items,-,27.58,-153.86,-19.82
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,-67.24,-130.26,-0.6
