Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,88000,83734,78697,83861
"Revenue 88000 83734 78697 83861  Other Revenue, Total - - - -","Revenue 88000 83734 78697 83861  Other Revenue, Total - - - -","Revenue 88000 83734 78697 83861  Other Revenue, Total - - - -","Revenue 88000 83734 78697 83861  Other Revenue, Total - - - -","Revenue 88000 83734 78697 83861  Other Revenue, Total - - - -"
Revenue,88000,83734,78697,83861
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",65536,61544,59836,63282
Gross Profit,22464,22190,18861,20579
Total Operating Expenses,83009,78845,76110,80487
"Selling/General/Admin. Expenses, Total 17473 16852 14180 15041  Research & Development - - 1819 2010  Depreciation / Amortization 3149 - - -  Interest Expense (Income) - Net Operating -49 - - -  Unusual Expense (Income) - 448 274 153  Other Operating Expenses, Total -3100 1 1 1","Selling/General/Admin. Expenses, Total 17473 16852 14180 15041  Research & Development - - 1819 2010  Depreciation / Amortization 3149 - - -  Interest Expense (Income) - Net Operating -49 - - -  Unusual Expense (Income) - 448 274 153  Other Operating Expenses, Total -3100 1 1 1","Selling/General/Admin. Expenses, Total 17473 16852 14180 15041  Research & Development - - 1819 2010  Depreciation / Amortization 3149 - - -  Interest Expense (Income) - Net Operating -49 - - -  Unusual Expense (Income) - 448 274 153  Other Operating Expenses, Total -3100 1 1 1","Selling/General/Admin. Expenses, Total 17473 16852 14180 15041  Research & Development - - 1819 2010  Depreciation / Amortization 3149 - - -  Interest Expense (Income) - Net Operating -49 - - -  Unusual Expense (Income) - 448 274 153  Other Operating Expenses, Total -3100 1 1 1","Selling/General/Admin. Expenses, Total 17473 16852 14180 15041  Research & Development - - 1819 2010  Depreciation / Amortization 3149 - - -  Interest Expense (Income) - Net Operating -49 - - -  Unusual Expense (Income) - 448 274 153  Other Operating Expenses, Total -3100 1 1 1"
"Selling/General/Admin. Expenses, Total",17473,16852,14180,15041
Research & Development,-,-,1819,2010
Depreciation / Amortization,3149,-,-,-
Interest Expense (Income) - Net Operating,-49,-,-,-
Unusual Expense (Income),-,448,274,153
"Other Operating Expenses, Total",-3100,1,1,1
Operating Income,4991,4889,2587,3374
"Interest Income (Expense), Net Non-Operating",-,7750,2895,3893
Gain (Loss) on Sale of Assets,-16,6,13,1
"Other, Net",-7823,124,156,124
Net Income Before Taxes,12830,12769,5651,7392
Provision for Income Taxes,1908,2212,853,1165
Net Income After Taxes,10922,10557,4798,6227
Minority Interest,696,-68,-74,-78
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10853,10489,4724,6149
Total Extraordinary Items,-,-,-,-
Net Income,10853,10489,4724,6149
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,10853,10489,4723,6148
Dilution Adjustment,-,-,-,-
Diluted Net Income,10853,10489,4723,6148
Diluted Weighted Average Shares,28.03,28.31,28.69,29.14
Diluted EPS Excluding Extraordinary Items,-,370.45,164.6,210.96
DPS - Common Stock Primary Issue,110,100,65,70
Diluted Normalized EPS,285.2,388.41,177.24,220.09
