Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2047,2611,5531.71,4064.32
"Revenue 2047 2612 5531.71 4064.32  Other Revenue, Total - - - -","Revenue 2047 2612 5531.71 4064.32  Other Revenue, Total - - - -","Revenue 2047 2612 5531.71 4064.32  Other Revenue, Total - - - -","Revenue 2047 2612 5531.71 4064.32  Other Revenue, Total - - - -","Revenue 2047 2612 5531.71 4064.32  Other Revenue, Total - - - -"
Revenue,2047,2612,5531.71,4064.32
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",993,2140.38,4464.17,3807.92
Gross Profit,1054,471.62,1067.54,256.39
Total Operating Expenses,2799,4397.89,6372.96,5768.07
"Selling/General/Admin. Expenses, Total 1806 1505.96 1774.46 1916.77  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 751.55 134.33 43.38  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 1806 1505.96 1774.46 1916.77  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 751.55 134.33 43.38  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 1806 1505.96 1774.46 1916.77  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 751.55 134.33 43.38  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 1806 1505.96 1774.46 1916.77  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 751.55 134.33 43.38  Other Operating Expenses, Total -19 - - -","Selling/General/Admin. Expenses, Total 1806 1505.96 1774.46 1916.77  Research & Development - - - -  Depreciation / Amortization 37 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 751.55 134.33 43.38  Other Operating Expenses, Total -19 - - -"
"Selling/General/Admin. Expenses, Total",1806,1505.96,1774.46,1916.77
Research & Development,-,-,-,-
Depreciation / Amortization,37,-,-,-
Interest Expense (Income) - Net Operating,-18,-,-,-
Unusual Expense (Income),-,751.55,134.33,43.38
"Other Operating Expenses, Total",-19,-,-,-
Operating Income,-752,-1785.89,-841.25,-1703.75
"Interest Income (Expense), Net Non-Operating",-,30.15,-85.63,-172.19
Gain (Loss) on Sale of Assets,149,-0.31,16.36,340.07
"Other, Net",-244,34.66,12.19,-57.88
Net Income Before Taxes,-657,-1721.4,-898.33,-1593.75
Provision for Income Taxes,103,-10.47,80.44,101.5
Net Income After Taxes,-760,-1710.92,-978.76,-1695.25
Minority Interest,267,47.32,27.57,-99.67
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-687,-1663.61,-951.19,-1794.92
Total Extraordinary Items,-,-,-,-
Net Income,-687,-1663.61,-951.19,-1794.92
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-687,-1663.61,-951.19,-1794.92
Dilution Adjustment,-,-,-,-
Diluted Net Income,-687,-1663.61,-951.19,-1794.92
Diluted Weighted Average Shares,74.61,56.17,60.04,60.05
Diluted EPS Excluding Extraordinary Items,-9.21,-29.62,-15.84,-29.89
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-3.9,-20.38,-14.01,-32.55
