Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1300,1225,1474,54523
"Revenue 1300 1225 1474 54523  Other Revenue, Total - - - -","Revenue 1300 1225 1474 54523  Other Revenue, Total - - - -","Revenue 1300 1225 1474 54523  Other Revenue, Total - - - -","Revenue 1300 1225 1474 54523  Other Revenue, Total - - - -","Revenue 1300 1225 1474 54523  Other Revenue, Total - - - -"
Revenue,1300,1225,1474,54523
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",922,941,1176,9099
Gross Profit,378,284,298,45424
Total Operating Expenses,1487,1370,2607,58106
"Selling/General/Admin. Expenses, Total 565 374 460 43980  Research & Development - - - -  Depreciation / Amortization 16 7 14 1899  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - -12.99 956 3242  Other Operating Expenses, Total -15 50 1 -114","Selling/General/Admin. Expenses, Total 565 374 460 43980  Research & Development - - - -  Depreciation / Amortization 16 7 14 1899  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - -12.99 956 3242  Other Operating Expenses, Total -15 50 1 -114","Selling/General/Admin. Expenses, Total 565 374 460 43980  Research & Development - - - -  Depreciation / Amortization 16 7 14 1899  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - -12.99 956 3242  Other Operating Expenses, Total -15 50 1 -114","Selling/General/Admin. Expenses, Total 565 374 460 43980  Research & Development - - - -  Depreciation / Amortization 16 7 14 1899  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - -12.99 956 3242  Other Operating Expenses, Total -15 50 1 -114","Selling/General/Admin. Expenses, Total 565 374 460 43980  Research & Development - - - -  Depreciation / Amortization 16 7 14 1899  Interest Expense (Income) - Net Operating -1 -2 - -  Unusual Expense (Income) - -12.99 956 3242  Other Operating Expenses, Total -15 50 1 -114"
"Selling/General/Admin. Expenses, Total",565,374,460,43980
Research & Development,-,-,-,-
Depreciation / Amortization,16,7,14,1899
Interest Expense (Income) - Net Operating,-1,-2,-,-
Unusual Expense (Income),-,-12.99,956,3242
"Other Operating Expenses, Total",-15,50,1,-114
Operating Income,-187,-145,-1133,-3583
"Interest Income (Expense), Net Non-Operating",-,23.15,-1300,203
Gain (Loss) on Sale of Assets,-,-,-24,-30
"Other, Net",-19,-50,28,112
Net Income Before Taxes,-168,-95,-2429,-3298
Provision for Income Taxes,15,24,3019,-1673
Net Income After Taxes,-183,-119,-5448,-1625
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-183,-119,-5448,-1625
Total Extraordinary Items,-,-,-,-
Net Income,-183,-119,-5448,-1625
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,-183,-119,-5449,-1625
Dilution Adjustment,-,-,-,-
Diluted Net Income,-183,-119,-5449,-1625
Diluted Weighted Average Shares,22.89,19.72,19.33,19.33
Diluted EPS Excluding Extraordinary Items,-7.99,-6.04,-281.89,-84.07
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-4.5,-3.42,-248.22,124.2
