Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,67,64,40,326.76
"Revenue 66 64.15 40 326.76  Other Revenue, Total 1 1 - -","Revenue 66 64.15 40 326.76  Other Revenue, Total 1 1 - -","Revenue 66 64.15 40 326.76  Other Revenue, Total 1 1 - -","Revenue 66 64.15 40 326.76  Other Revenue, Total 1 1 - -","Revenue 66 64.15 40 326.76  Other Revenue, Total 1 1 - -"
Revenue,66,64.15,40,326.76
"Other Revenue, Total",1,1,-,-
"Cost of Revenue, Total",94,56.72,23.02,87.2
Gross Profit,-27,7.43,16.98,239.56
Total Operating Expenses,16383,15842.55,3225.99,4055.15
"Selling/General/Admin. Expenses, Total 2104 2444.53 1816.35 1290.51  Research & Development 10999 10777.47 3796.14 2215.08  Depreciation / Amortization 18 2417.52 3.88 3.98  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 146.32 -2413.4 458.39  Other Operating Expenses, Total 3168 - - -","Selling/General/Admin. Expenses, Total 2104 2444.53 1816.35 1290.51  Research & Development 10999 10777.47 3796.14 2215.08  Depreciation / Amortization 18 2417.52 3.88 3.98  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 146.32 -2413.4 458.39  Other Operating Expenses, Total 3168 - - -","Selling/General/Admin. Expenses, Total 2104 2444.53 1816.35 1290.51  Research & Development 10999 10777.47 3796.14 2215.08  Depreciation / Amortization 18 2417.52 3.88 3.98  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 146.32 -2413.4 458.39  Other Operating Expenses, Total 3168 - - -","Selling/General/Admin. Expenses, Total 2104 2444.53 1816.35 1290.51  Research & Development 10999 10777.47 3796.14 2215.08  Depreciation / Amortization 18 2417.52 3.88 3.98  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 146.32 -2413.4 458.39  Other Operating Expenses, Total 3168 - - -","Selling/General/Admin. Expenses, Total 2104 2444.53 1816.35 1290.51  Research & Development 10999 10777.47 3796.14 2215.08  Depreciation / Amortization 18 2417.52 3.88 3.98  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 146.32 -2413.4 458.39  Other Operating Expenses, Total 3168 - - -"
"Selling/General/Admin. Expenses, Total",2104,2444.53,1816.35,1290.51
Research & Development,10999,10777.47,3796.14,2215.08
Depreciation / Amortization,18,2417.52,3.88,3.98
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,146.32,-2413.4,458.39
"Other Operating Expenses, Total",3168,-,-,-
Operating Income,-16316,-15778.41,-3185.99,-3728.39
"Interest Income (Expense), Net Non-Operating",-,626.52,-917.56,13.92
Gain (Loss) on Sale of Assets,-6,-,-,-
"Other, Net",-1594,1416.59,-101.4,-37.13
Net Income Before Taxes,-14716,-13735.29,-4204.95,-3751.6
Provision for Income Taxes,-2,-59.71,4.56,-0.78
Net Income After Taxes,-14714,-13675.59,-4209.51,-3750.82
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-14714,-13675.59,-4209.51,-3750.82
Total Extraordinary Items,-,-,-,-
Net Income,-14714,-13675.59,-4209.51,-3750.82
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-14714,-13675.59,-4209.51,-3750.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,-14714,-13675.59,-4209.51,-3750.82
Diluted Weighted Average Shares,156.05,147.27,119.15,104.73
Diluted EPS Excluding Extraordinary Items,-94.29,-92.86,-35.33,-35.81
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-58.51,-75.87,-48.49,-32.97
