Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,26852,9365.96,11677.25,1037.34
"Revenue 26852 9365.96 11677.25 1037.34  Other Revenue, Total - - - -","Revenue 26852 9365.96 11677.25 1037.34  Other Revenue, Total - - - -","Revenue 26852 9365.96 11677.25 1037.34  Other Revenue, Total - - - -","Revenue 26852 9365.96 11677.25 1037.34  Other Revenue, Total - - - -","Revenue 26852 9365.96 11677.25 1037.34  Other Revenue, Total - - - -"
Revenue,26852,9365.96,11677.25,1037.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8739,2358.01,2147.9,671.36
Gross Profit,18113,7007.95,9529.35,365.98
Total Operating Expenses,18010,4947.82,5642.18,1924.51
"Selling/General/Admin. Expenses, Total 5830 2589.81 1007.67 324.43  Research & Development 2915 1638 1460.97 893.27  Depreciation / Amortization 1973 633.01 69.38 35.45  Interest Expense (Income) - Net Operating -190 - - -  Unusual Expense (Income) - -84 956.25 -  Other Operating Expenses, Total -1257 -2271.01 - -","Selling/General/Admin. Expenses, Total 5830 2589.81 1007.67 324.43  Research & Development 2915 1638 1460.97 893.27  Depreciation / Amortization 1973 633.01 69.38 35.45  Interest Expense (Income) - Net Operating -190 - - -  Unusual Expense (Income) - -84 956.25 -  Other Operating Expenses, Total -1257 -2271.01 - -","Selling/General/Admin. Expenses, Total 5830 2589.81 1007.67 324.43  Research & Development 2915 1638 1460.97 893.27  Depreciation / Amortization 1973 633.01 69.38 35.45  Interest Expense (Income) - Net Operating -190 - - -  Unusual Expense (Income) - -84 956.25 -  Other Operating Expenses, Total -1257 -2271.01 - -","Selling/General/Admin. Expenses, Total 5830 2589.81 1007.67 324.43  Research & Development 2915 1638 1460.97 893.27  Depreciation / Amortization 1973 633.01 69.38 35.45  Interest Expense (Income) - Net Operating -190 - - -  Unusual Expense (Income) - -84 956.25 -  Other Operating Expenses, Total -1257 -2271.01 - -","Selling/General/Admin. Expenses, Total 5830 2589.81 1007.67 324.43  Research & Development 2915 1638 1460.97 893.27  Depreciation / Amortization 1973 633.01 69.38 35.45  Interest Expense (Income) - Net Operating -190 - - -  Unusual Expense (Income) - -84 956.25 -  Other Operating Expenses, Total -1257 -2271.01 - -"
"Selling/General/Admin. Expenses, Total",5830,2589.81,1007.67,324.43
Research & Development,2915,1638,1460.97,893.27
Depreciation / Amortization,1973,633.01,69.38,35.45
Interest Expense (Income) - Net Operating,-190,-,-,-
Unusual Expense (Income),-,-84,956.25,-
"Other Operating Expenses, Total",-1257,-2271.01,-,-
Operating Income,8842,4418.14,6035.07,-887.17
"Interest Income (Expense), Net Non-Operating",-,275.07,-131.1,42.88
Gain (Loss) on Sale of Assets,-6,49.18,-,-
"Other, Net",2195,-454.68,116.05,137.75
Net Income Before Taxes,6653,4823.65,6020.02,-706.54
Provision for Income Taxes,-901,1217.24,1571.67,-218.07
Net Income After Taxes,7554,3606.41,4448.36,-488.46
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7554,3606.41,4448.36,-488.46
Total Extraordinary Items,-,-,-,-
Net Income,7554,3606.41,4448.36,-488.46
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,7554,3606.41,4448.36,-488.46
Dilution Adjustment,-,-0.033,-,-
Diluted Net Income,7554,3606.44,4448.36,-488.46
Diluted Weighted Average Shares,129.93,129.82,129.83,125.17
Diluted EPS Excluding Extraordinary Items,58.14,27.78,34.26,-3.9
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,32.03,22.99,39.8,-3.82
