Period Ending:,202228/02,202128/02,202029/02,201928/02
Total Revenue,45006,46020,41417,40670.99
"Revenue 45006 46020 41417 40670.99  Other Revenue, Total - - - -","Revenue 45006 46020 41417 40670.99  Other Revenue, Total - - - -","Revenue 45006 46020 41417 40670.99  Other Revenue, Total - - - -","Revenue 45006 46020 41417 40670.99  Other Revenue, Total - - - -","Revenue 45006 46020 41417 40670.99  Other Revenue, Total - - - -"
Revenue,45006,46020,41417,40670.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32540,33721,30856,31058.51
Gross Profit,12466,12299,10561,9612.48
Total Operating Expenses,42063,43307,39576,39202.19
"Selling/General/Admin. Expenses, Total 9261 9352 8486 8011.57  Research & Development 325 291 - -  Depreciation / Amortization 963 931 165 153.63  Interest Expense (Income) - Net Operating -7 -9 - -  Unusual Expense (Income) -96 -82 67 -21.51  Other Operating Expenses, Total -1019 -979 2 -","Selling/General/Admin. Expenses, Total 9261 9352 8486 8011.57  Research & Development 325 291 - -  Depreciation / Amortization 963 931 165 153.63  Interest Expense (Income) - Net Operating -7 -9 - -  Unusual Expense (Income) -96 -82 67 -21.51  Other Operating Expenses, Total -1019 -979 2 -","Selling/General/Admin. Expenses, Total 9261 9352 8486 8011.57  Research & Development 325 291 - -  Depreciation / Amortization 963 931 165 153.63  Interest Expense (Income) - Net Operating -7 -9 - -  Unusual Expense (Income) -96 -82 67 -21.51  Other Operating Expenses, Total -1019 -979 2 -","Selling/General/Admin. Expenses, Total 9261 9352 8486 8011.57  Research & Development 325 291 - -  Depreciation / Amortization 963 931 165 153.63  Interest Expense (Income) - Net Operating -7 -9 - -  Unusual Expense (Income) -96 -82 67 -21.51  Other Operating Expenses, Total -1019 -979 2 -","Selling/General/Admin. Expenses, Total 9261 9352 8486 8011.57  Research & Development 325 291 - -  Depreciation / Amortization 963 931 165 153.63  Interest Expense (Income) - Net Operating -7 -9 - -  Unusual Expense (Income) -96 -82 67 -21.51  Other Operating Expenses, Total -1019 -979 2 -"
"Selling/General/Admin. Expenses, Total",9261,9352,8486,8011.57
Research & Development,325,291,-,-
Depreciation / Amortization,963,931,165,153.63
Interest Expense (Income) - Net Operating,-7,-9,-,-
Unusual Expense (Income),-96,-82,67,-21.51
"Other Operating Expenses, Total",-1019,-979,2,-
Operating Income,2943,2713,1841,1468.8
"Interest Income (Expense), Net Non-Operating",41,33,10,9.21
Gain (Loss) on Sale of Assets,-17,-97,-24,-41.87
"Other, Net",-186,-4,55,104.78
Net Income Before Taxes,3146,2814,1882,1540.91
Provision for Income Taxes,1018,982,592,620.32
Net Income After Taxes,2128,1832,1290,920.6
Minority Interest,-,-,-,-0.09
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2128,1832,1290,920.5
Total Extraordinary Items,-,-,-,-
Net Income,2128,1832,1290,920.5
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2128,1832,1290,920.5
Dilution Adjustment,-0.971,-0.293,-,-
Diluted Net Income,2128.97,1832.29,1290,920.5
Diluted Weighted Average Shares,13.01,12.93,12.93,12.89
Diluted EPS Excluding Extraordinary Items,163.64,141.66,99.77,71.43
DPS - Common Stock Primary Issue,20,17.5,15,14
Diluted Normalized EPS,147.34,136.7,109.63,77.42
