Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,2275,1634,1338.42,1085.76
"Revenue 2275 1634 1338.42 1085.76  Other Revenue, Total - - - -","Revenue 2275 1634 1338.42 1085.76  Other Revenue, Total - - - -","Revenue 2275 1634 1338.42 1085.76  Other Revenue, Total - - - -","Revenue 2275 1634 1338.42 1085.76  Other Revenue, Total - - - -","Revenue 2275 1634 1338.42 1085.76  Other Revenue, Total - - - -"
Revenue,2275,1634,1338.42,1085.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",906,540,447.88,325.48
Gross Profit,1369,1094,890.54,760.28
Total Operating Expenses,2158,1409,904.69,687.21
"Selling/General/Admin. Expenses, Total 1212 839 452.48 360.05  Research & Development - - - -  Depreciation / Amortization 65 56 4.33 1.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.21 - 0.17  Other Operating Expenses, Total -25 -26 - -","Selling/General/Admin. Expenses, Total 1212 839 452.48 360.05  Research & Development - - - -  Depreciation / Amortization 65 56 4.33 1.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.21 - 0.17  Other Operating Expenses, Total -25 -26 - -","Selling/General/Admin. Expenses, Total 1212 839 452.48 360.05  Research & Development - - - -  Depreciation / Amortization 65 56 4.33 1.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.21 - 0.17  Other Operating Expenses, Total -25 -26 - -","Selling/General/Admin. Expenses, Total 1212 839 452.48 360.05  Research & Development - - - -  Depreciation / Amortization 65 56 4.33 1.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.21 - 0.17  Other Operating Expenses, Total -25 -26 - -","Selling/General/Admin. Expenses, Total 1212 839 452.48 360.05  Research & Development - - - -  Depreciation / Amortization 65 56 4.33 1.51  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.21 - 0.17  Other Operating Expenses, Total -25 -26 - -"
"Selling/General/Admin. Expenses, Total",1212,839,452.48,360.05
Research & Development,-,-,-,-
Depreciation / Amortization,65,56,4.33,1.51
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-3.21,-,0.17
"Other Operating Expenses, Total",-25,-26,-,-
Operating Income,117,225,433.73,398.55
"Interest Income (Expense), Net Non-Operating",-,-11.71,-0.53,-0.83
Gain (Loss) on Sale of Assets,-38,8,-,-
"Other, Net",107,-4,-16.55,-7.74
Net Income Before Taxes,48,221,416.64,389.98
Provision for Income Taxes,32,64,120.91,117.85
Net Income After Taxes,16,157,295.73,272.13
Minority Interest,72,69,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,33,157,295.73,272.13
Total Extraordinary Items,-,-,-,-
Net Income,33,157,295.73,272.13
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,33,157,295.73,272.13
Dilution Adjustment,-0.873,-0.159,-,-
Diluted Net Income,33.87,157.16,295.73,272.13
Diluted Weighted Average Shares,14.23,14.24,14.22,13.27
Diluted EPS Excluding Extraordinary Items,2.34,11.04,20.8,20.5
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,5.59,9.53,20.8,20.51
