Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,316849,311586,309809,323386
"Revenue 112773 311586 309809 323386  Other Revenue, Total 204076 198182 - -","Revenue 112773 311586 309809 323386  Other Revenue, Total 204076 198182 - -","Revenue 112773 311586 309809 323386  Other Revenue, Total 204076 198182 - -","Revenue 112773 311586 309809 323386  Other Revenue, Total 204076 198182 - -","Revenue 112773 311586 309809 323386  Other Revenue, Total 204076 198182 - -"
Revenue,112773,311586,309809,323386
"Other Revenue, Total",204076,198182,-,-
"Cost of Revenue, Total",272176,261674,258047,267368
Gross Profit,44673,49912,51762,56018
Total Operating Expenses,307110,296597,295655,310767
"Selling/General/Admin. Expenses, Total 34934 34873 36200 43197  Research & Development - - - -  Depreciation / Amortization 2221 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50 1408 200  Other Operating Expenses, Total -2221 - - 2","Selling/General/Admin. Expenses, Total 34934 34873 36200 43197  Research & Development - - - -  Depreciation / Amortization 2221 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50 1408 200  Other Operating Expenses, Total -2221 - - 2","Selling/General/Admin. Expenses, Total 34934 34873 36200 43197  Research & Development - - - -  Depreciation / Amortization 2221 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50 1408 200  Other Operating Expenses, Total -2221 - - 2","Selling/General/Admin. Expenses, Total 34934 34873 36200 43197  Research & Development - - - -  Depreciation / Amortization 2221 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50 1408 200  Other Operating Expenses, Total -2221 - - 2","Selling/General/Admin. Expenses, Total 34934 34873 36200 43197  Research & Development - - - -  Depreciation / Amortization 2221 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 50 1408 200  Other Operating Expenses, Total -2221 - - 2"
"Selling/General/Admin. Expenses, Total",34934,34873,36200,43197
Research & Development,-,-,-,-
Depreciation / Amortization,2221,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,50,1408,200
"Other Operating Expenses, Total",-2221,-,-,2
Operating Income,9739,14989,14154,12619
"Interest Income (Expense), Net Non-Operating",-,65,179,104
Gain (Loss) on Sale of Assets,2,3,52,1
"Other, Net",1190,286,889,365
Net Income Before Taxes,8547,15343,15274,13089
Provision for Income Taxes,3308,5068,5193,4483
Net Income After Taxes,5239,10275,10081,8606
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5239,10275,10081,8606
Total Extraordinary Items,-,-,-,-
Net Income,5239,10275,10081,8606
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,5239,10275,10080,8606
Dilution Adjustment,-,-,-,-
Diluted Net Income,5239,10275,10080,8606
Diluted Weighted Average Shares,13.44,13.44,13.45,13.45
Diluted EPS Excluding Extraordinary Items,389.68,764.23,749.66,639.96
DPS - Common Stock Primary Issue,-,-,220,220
Diluted Normalized EPS,469.06,766.57,816.21,649.69
