Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,160743,151551,182020,192842
"Revenue 157753 148548 182020 192842  Other Revenue, Total 2990 3003 - -","Revenue 157753 148548 182020 192842  Other Revenue, Total 2990 3003 - -","Revenue 157753 148548 182020 192842  Other Revenue, Total 2990 3003 - -","Revenue 157753 148548 182020 192842  Other Revenue, Total 2990 3003 - -","Revenue 157753 148548 182020 192842  Other Revenue, Total 2990 3003 - -"
Revenue,157753,148548,182020,192842
"Other Revenue, Total",2990,3003,-,-
"Cost of Revenue, Total",148770,136442,166231,177246
Gross Profit,-,15109,15789,15596
Total Operating Expenses,159510,146303,175926,187183
"Selling/General/Admin. Expenses, Total 10740 9861 8789 9032  Research & Development 966 827 754 747  Depreciation / Amortization 792 704 - -  Interest Expense (Income) - Net Operating -368 -311 - -  Unusual Expense (Income) - 210 151 156  Other Operating Expenses, Total -1390 -1220 1 2","Selling/General/Admin. Expenses, Total 10740 9861 8789 9032  Research & Development 966 827 754 747  Depreciation / Amortization 792 704 - -  Interest Expense (Income) - Net Operating -368 -311 - -  Unusual Expense (Income) - 210 151 156  Other Operating Expenses, Total -1390 -1220 1 2","Selling/General/Admin. Expenses, Total 10740 9861 8789 9032  Research & Development 966 827 754 747  Depreciation / Amortization 792 704 - -  Interest Expense (Income) - Net Operating -368 -311 - -  Unusual Expense (Income) - 210 151 156  Other Operating Expenses, Total -1390 -1220 1 2","Selling/General/Admin. Expenses, Total 10740 9861 8789 9032  Research & Development 966 827 754 747  Depreciation / Amortization 792 704 - -  Interest Expense (Income) - Net Operating -368 -311 - -  Unusual Expense (Income) - 210 151 156  Other Operating Expenses, Total -1390 -1220 1 2","Selling/General/Admin. Expenses, Total 10740 9861 8789 9032  Research & Development 966 827 754 747  Depreciation / Amortization 792 704 - -  Interest Expense (Income) - Net Operating -368 -311 - -  Unusual Expense (Income) - 210 151 156  Other Operating Expenses, Total -1390 -1220 1 2"
"Selling/General/Admin. Expenses, Total",10740,9861,8789,9032
Research & Development,966,827,754,747
Depreciation / Amortization,792,704,-,-
Interest Expense (Income) - Net Operating,-368,-311,-,-
Unusual Expense (Income),-,210,151,156
"Other Operating Expenses, Total",-1390,-1220,1,2
Operating Income,1233,5248,6094,5659
"Interest Income (Expense), Net Non-Operating",-,1261,339,1688
Gain (Loss) on Sale of Assets,5377,287,-,83
"Other, Net",-7822,-1339,-41,46
Net Income Before Taxes,3678,6300,6392,7476
Provision for Income Taxes,1312,1589,1996,2509
Net Income After Taxes,2366,4711,4396,4967
Minority Interest,466,461,-8,-5
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,4706,4388,4962
Total Extraordinary Items,-,-,-,-
Net Income,2360,4706,4388,4962
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,2360,4706,4387,4960
Dilution Adjustment,-,-,-,-
Diluted Net Income,2360,4706,4387,4960
Diluted Weighted Average Shares,15.25,15.53,15.6,15.61
Diluted EPS Excluding Extraordinary Items,154.78,303.08,281.15,317.85
DPS - Common Stock Primary Issue,-,80,80,80
Diluted Normalized EPS,39.08,250.17,287.8,320.95
