Period Ending:,202231/12,202131/12,202131/03,202031/03
Total Revenue,289136,224983,279389,327724
"Revenue 289136 224983 279389 327724  Other Revenue, Total - - - -","Revenue 289136 224983 279389 327724  Other Revenue, Total - - - -","Revenue 289136 224983 279389 327724  Other Revenue, Total - - - -","Revenue 289136 224983 279389 327724  Other Revenue, Total - - - -","Revenue 289136 224983 279389 327724  Other Revenue, Total - - - -"
Revenue,289136,224983,279389,327724
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",83620,68078,77465,88703
Gross Profit,205516,156905,201924,239021
Total Operating Expenses,267120,206905,266275,287650
"Selling/General/Admin. Expenses, Total 178584 134259 184063 194742  Research & Development 6092 - - -  Depreciation / Amortization 9743 3793 4566 4047  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 774 180 157  Other Operating Expenses, Total -10859 1 1 1","Selling/General/Admin. Expenses, Total 178584 134259 184063 194742  Research & Development 6092 - - -  Depreciation / Amortization 9743 3793 4566 4047  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 774 180 157  Other Operating Expenses, Total -10859 1 1 1","Selling/General/Admin. Expenses, Total 178584 134259 184063 194742  Research & Development 6092 - - -  Depreciation / Amortization 9743 3793 4566 4047  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 774 180 157  Other Operating Expenses, Total -10859 1 1 1","Selling/General/Admin. Expenses, Total 178584 134259 184063 194742  Research & Development 6092 - - -  Depreciation / Amortization 9743 3793 4566 4047  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 774 180 157  Other Operating Expenses, Total -10859 1 1 1","Selling/General/Admin. Expenses, Total 178584 134259 184063 194742  Research & Development 6092 - - -  Depreciation / Amortization 9743 3793 4566 4047  Interest Expense (Income) - Net Operating -60 - - -  Unusual Expense (Income) - 774 180 157  Other Operating Expenses, Total -10859 1 1 1"
"Selling/General/Admin. Expenses, Total",178584,134259,184063,194742
Research & Development,6092,-,-,-
Depreciation / Amortization,9743,3793,4566,4047
Interest Expense (Income) - Net Operating,-60,-,-,-
Unusual Expense (Income),-,774,180,157
"Other Operating Expenses, Total",-10859,1,1,1
Operating Income,22016,18078,13114,40074
"Interest Income (Expense), Net Non-Operating",-,2481,1603,77
Gain (Loss) on Sale of Assets,-190,-352,915,-410
"Other, Net",-5660,1128,3876,624
Net Income Before Taxes,27866,21335,19508,40365
Provision for Income Taxes,8395,7633,7669,12532
Net Income After Taxes,19471,13702,11839,27833
Minority Interest,16356,-360,146,-1151
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,18771,13342,11985,26682
Total Extraordinary Items,-,-,-,-
Net Income,18771,13342,11985,26682
Total Adjustments to Net Income,-,-1,1,-
Income Available to Common Excluding Extraordinary Items,18771,13341,11986,26682
Dilution Adjustment,-,-,-,-
Diluted Net Income,18771,13341,11986,26682
Diluted Weighted Average Shares,57.05,57.05,57.05,57.04
Diluted EPS Excluding Extraordinary Items,329.02,233.86,210.11,467.75
DPS - Common Stock Primary Issue,140,120,120,190
Diluted Normalized EPS,298.76,257.05,215.95,488.54
