Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,5456,4252,2696.77,2606.5
"Revenue 5456 4252.22 2696.77 2606.5  Other Revenue, Total - - - -","Revenue 5456 4252.22 2696.77 2606.5  Other Revenue, Total - - - -","Revenue 5456 4252.22 2696.77 2606.5  Other Revenue, Total - - - -","Revenue 5456 4252.22 2696.77 2606.5  Other Revenue, Total - - - -","Revenue 5456 4252.22 2696.77 2606.5  Other Revenue, Total - - - -"
Revenue,5456,4252.22,2696.77,2606.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3471,2853.89,1843.17,1868.17
Gross Profit,1985,1398.33,853.6,738.33
Total Operating Expenses,5229,4510.25,2680.1,2585.13
"Selling/General/Admin. Expenses, Total 1758 1645.2 826.04 711.21  Research & Development - - - -  Depreciation / Amortization 48 11.16 10.89 4.63  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - 1.11  Other Operating Expenses, Total -45 - - -","Selling/General/Admin. Expenses, Total 1758 1645.2 826.04 711.21  Research & Development - - - -  Depreciation / Amortization 48 11.16 10.89 4.63  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - 1.11  Other Operating Expenses, Total -45 - - -","Selling/General/Admin. Expenses, Total 1758 1645.2 826.04 711.21  Research & Development - - - -  Depreciation / Amortization 48 11.16 10.89 4.63  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - 1.11  Other Operating Expenses, Total -45 - - -","Selling/General/Admin. Expenses, Total 1758 1645.2 826.04 711.21  Research & Development - - - -  Depreciation / Amortization 48 11.16 10.89 4.63  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - 1.11  Other Operating Expenses, Total -45 - - -","Selling/General/Admin. Expenses, Total 1758 1645.2 826.04 711.21  Research & Development - - - -  Depreciation / Amortization 48 11.16 10.89 4.63  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - 1.11  Other Operating Expenses, Total -45 - - -"
"Selling/General/Admin. Expenses, Total",1758,1645.2,826.04,711.21
Research & Development,-,-,-,-
Depreciation / Amortization,48,11.16,10.89,4.63
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,-,1.11
"Other Operating Expenses, Total",-45,-,-,-
Operating Income,227,-258.03,16.67,21.37
"Interest Income (Expense), Net Non-Operating",-,-2.14,-4.53,8.63
Gain (Loss) on Sale of Assets,-366,-,-,127.37
"Other, Net",423,-0.9,6.77,11.75
Net Income Before Taxes,-196,-261.07,18.91,169.12
Provision for Income Taxes,99,27.21,4.85,31.58
Net Income After Taxes,-295,-288.28,14.06,137.54
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-295,-288.28,14.06,137.54
Total Extraordinary Items,-,-,-,-
Net Income,-295,-288.28,14.06,137.54
Total Adjustments to Net Income,-3,-0,-,-
Income Available to Common Excluding Extraordinary Items,-298,-288.28,14.06,137.54
Dilution Adjustment,3,-,-,-
Diluted Net Income,-298,-288.28,14.06,137.54
Diluted Weighted Average Shares,1.06,1.06,1.06,1.06
Diluted EPS Excluding Extraordinary Items,-280.87,-271.71,13.25,129.63
DPS - Common Stock Primary Issue,-,-,-,68.09
Diluted Normalized EPS,121.35,-271.71,13.25,32.86
