Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18322,17021,16289.97,15239.47
"Revenue 18322 17021.64 16289.97 15239.47  Other Revenue, Total - - - -","Revenue 18322 17021.64 16289.97 15239.47  Other Revenue, Total - - - -","Revenue 18322 17021.64 16289.97 15239.47  Other Revenue, Total - - - -","Revenue 18322 17021.64 16289.97 15239.47  Other Revenue, Total - - - -","Revenue 18322 17021.64 16289.97 15239.47  Other Revenue, Total - - - -"
Revenue,18322,17021.64,16289.97,15239.47
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,10864.74,10903.38,10398.51
Gross Profit,6735,6156.9,5386.59,4840.96
Total Operating Expenses,15104,13986.7,14102.62,13510.62
"Selling/General/Admin. Expenses, Total 3517 3014.97 3144.5 3058.57  Research & Development - 110.54 55.22 53.82  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.55 -0.47 -0.27  Other Operating Expenses, Total -497 - - -","Selling/General/Admin. Expenses, Total 3517 3014.97 3144.5 3058.57  Research & Development - 110.54 55.22 53.82  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.55 -0.47 -0.27  Other Operating Expenses, Total -497 - - -","Selling/General/Admin. Expenses, Total 3517 3014.97 3144.5 3058.57  Research & Development - 110.54 55.22 53.82  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.55 -0.47 -0.27  Other Operating Expenses, Total -497 - - -","Selling/General/Admin. Expenses, Total 3517 3014.97 3144.5 3058.57  Research & Development - 110.54 55.22 53.82  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.55 -0.47 -0.27  Other Operating Expenses, Total -497 - - -","Selling/General/Admin. Expenses, Total 3517 3014.97 3144.5 3058.57  Research & Development - 110.54 55.22 53.82  Depreciation / Amortization 362 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.55 -0.47 -0.27  Other Operating Expenses, Total -497 - - -"
"Selling/General/Admin. Expenses, Total",3517,3014.97,3144.5,3058.57
Research & Development,-,110.54,55.22,53.82
Depreciation / Amortization,362,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-3.55,-0.47,-0.27
"Other Operating Expenses, Total",-497,-,-,-
Operating Income,3218,3034.94,2187.35,1728.85
"Interest Income (Expense), Net Non-Operating",-,59.34,97.34,79.99
Gain (Loss) on Sale of Assets,-30,-,23.52,-
"Other, Net",-35,15.9,38.3,31.41
Net Income Before Taxes,-,3110.18,2346.5,1840.24
Provision for Income Taxes,992,998.65,665.23,608.22
Net Income After Taxes,2291,2111.53,1681.27,1232.02
Minority Interest,-,1.28,2.6,0.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2291,2112.81,1683.87,1232.08
Total Extraordinary Items,-,-,-,-
Net Income,2291,2112,1683.87,1232.08
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2291,2112.81,1683.87,1232.08
Dilution Adjustment,-0.409,-0.852,-,-
Diluted Net Income,2291.41,2112.85,1683.87,1232.08
Diluted Weighted Average Shares,27.69,27.6,27.49,27.58
Diluted EPS Excluding Extraordinary Items,82.74,76.55,61.26,44.68
DPS - Common Stock Primary Issue,30,25,23,21
Diluted Normalized EPS,74.88,70.48,62.6,46.63
