Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12066,10076,8163.18,9072.41
"Revenue 12066 - 8163.18 9072.41  Other Revenue, Total - - - -","Revenue 12066 - 8163.18 9072.41  Other Revenue, Total - - - -","Revenue 12066 - 8163.18 9072.41  Other Revenue, Total - - - -","Revenue 12066 - 8163.18 9072.41  Other Revenue, Total - - - -","Revenue 12066 - 8163.18 9072.41  Other Revenue, Total - - - -"
Revenue,12066,-,8163.18,9072.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6181,-,3969.5,4373.76
Gross Profit,5885,-,4193.67,4698.65
Total Operating Expenses,10535,-,7745.1,8417.82
"Selling/General/Admin. Expenses, Total 4354 - 2605.17 2765.92  Research & Development - - 1170.43 1278.14  Depreciation / Amortization 259 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -256 - - -","Selling/General/Admin. Expenses, Total 4354 - 2605.17 2765.92  Research & Development - - 1170.43 1278.14  Depreciation / Amortization 259 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -256 - - -","Selling/General/Admin. Expenses, Total 4354 - 2605.17 2765.92  Research & Development - - 1170.43 1278.14  Depreciation / Amortization 259 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -256 - - -","Selling/General/Admin. Expenses, Total 4354 - 2605.17 2765.92  Research & Development - - 1170.43 1278.14  Depreciation / Amortization 259 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -256 - - -","Selling/General/Admin. Expenses, Total 4354 - 2605.17 2765.92  Research & Development - - 1170.43 1278.14  Depreciation / Amortization 259 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -256 - - -"
"Selling/General/Admin. Expenses, Total",4354,-,2605.17,2765.92
Research & Development,-,-,1170.43,1278.14
Depreciation / Amortization,259,-,-,-
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-256,-,-,-
Operating Income,1531,-,418.07,654.59
"Interest Income (Expense), Net Non-Operating",-,43,45.4,59.9
Gain (Loss) on Sale of Assets,15,-,-,-
"Other, Net",-27,-,-3.32,-15.28
Net Income Before Taxes,1543,-,460.16,699.21
Provision for Income Taxes,471,-,134.99,203.8
Net Income After Taxes,1072,-,325.17,495.41
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1072,-,325.17,495.41
Total Extraordinary Items,-,-,-,-
Net Income,1072,-,325.17,495.41
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1072,-,325.16,495.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,1072,-,325.16,495.41
Diluted Weighted Average Shares,8.35,-,8.3,8.27
Diluted EPS Excluding Extraordinary Items,128.31,-,39.18,59.94
DPS - Common Stock Primary Issue,38,30,20,23
Diluted Normalized EPS,114.31,-,39.18,59.94
