Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7543,6890,6373.81,5381.27
"Revenue 7543 6890.8 6373.81 5381.27  Other Revenue, Total - - - -","Revenue 7543 6890.8 6373.81 5381.27  Other Revenue, Total - - - -","Revenue 7543 6890.8 6373.81 5381.27  Other Revenue, Total - - - -","Revenue 7543 6890.8 6373.81 5381.27  Other Revenue, Total - - - -","Revenue 7543 6890.8 6373.81 5381.27  Other Revenue, Total - - - -"
Revenue,7543,6890.8,6373.81,5381.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3386,3263.41,3241.65,3078.47
Gross Profit,4157,3627.39,3132.16,2302.8
Total Operating Expenses,6087,5514.89,6669.73,5167.48
"Selling/General/Admin. Expenses, Total 2699 2247.58 2131.46 2037.62  Research & Development 70 - - -  Depreciation / Amortization 851 3.28 232.35 27.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.43 1065.24 23.48  Other Operating Expenses, Total -919 1.06 -0.98 0.38","Selling/General/Admin. Expenses, Total 2699 2247.58 2131.46 2037.62  Research & Development 70 - - -  Depreciation / Amortization 851 3.28 232.35 27.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.43 1065.24 23.48  Other Operating Expenses, Total -919 1.06 -0.98 0.38","Selling/General/Admin. Expenses, Total 2699 2247.58 2131.46 2037.62  Research & Development 70 - - -  Depreciation / Amortization 851 3.28 232.35 27.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.43 1065.24 23.48  Other Operating Expenses, Total -919 1.06 -0.98 0.38","Selling/General/Admin. Expenses, Total 2699 2247.58 2131.46 2037.62  Research & Development 70 - - -  Depreciation / Amortization 851 3.28 232.35 27.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.43 1065.24 23.48  Other Operating Expenses, Total -919 1.06 -0.98 0.38","Selling/General/Admin. Expenses, Total 2699 2247.58 2131.46 2037.62  Research & Development 70 - - -  Depreciation / Amortization 851 3.28 232.35 27.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -0.43 1065.24 23.48  Other Operating Expenses, Total -919 1.06 -0.98 0.38"
"Selling/General/Admin. Expenses, Total",2699,2247.58,2131.46,2037.62
Research & Development,70,-,-,-
Depreciation / Amortization,851,3.28,232.35,27.53
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-0.43,1065.24,23.48
"Other Operating Expenses, Total",-919,1.06,-0.98,0.38
Operating Income,1456,1375.91,-295.93,213.79
"Interest Income (Expense), Net Non-Operating",-,6.15,-21.66,18.69
Gain (Loss) on Sale of Assets,-6,205.65,-,-
"Other, Net",-78,37.81,0.01,-
Net Income Before Taxes,1540,1625.52,-317.57,232.47
Provision for Income Taxes,493,402.96,157.83,-8.99
Net Income After Taxes,1047,1222.56,-475.41,241.47
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1047,1222.56,-475.41,241.47
Total Extraordinary Items,-,-,-,-
Net Income,1047,1222.56,-475.41,241.47
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1047,1222.56,-475.41,241.47
Dilution Adjustment,-0.834,-,-,-
Diluted Net Income,1047.83,1222.56,-475.41,241.47
Diluted Weighted Average Shares,35.53,33.19,32.61,30.87
Diluted EPS Excluding Extraordinary Items,29.49,36.84,-14.58,7.82
DPS - Common Stock Primary Issue,8,3,2.5,1.5
Diluted Normalized EPS,28.21,32.17,13.66,15.72
