Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,846080,746926,680714,683780
"Revenue 846080 746926 680714 683780  Other Revenue, Total - - - -","Revenue 846080 746926 680714 683780  Other Revenue, Total - - - -","Revenue 846080 746926 680714 683780  Other Revenue, Total - - - -","Revenue 846080 746926 680714 683780  Other Revenue, Total - - - -","Revenue 846080 746926 680714 683780  Other Revenue, Total - - - -"
Revenue,846080,746926,680714,683780
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",704161,611210,547432,551318
Gross Profit,141919,135716,133282,132462
Total Operating Expenses,820122,714405,642143,644797
"Selling/General/Admin. Expenses, Total 113208 100246 89482 88283  Research & Development - - 1900 1593  Depreciation / Amortization 44848 2190 1960 1357  Interest Expense (Income) - Net Operating -2078 - - -  Unusual Expense (Income) - 758 1367 2244  Other Operating Expenses, Total -40017 1 2 2","Selling/General/Admin. Expenses, Total 113208 100246 89482 88283  Research & Development - - 1900 1593  Depreciation / Amortization 44848 2190 1960 1357  Interest Expense (Income) - Net Operating -2078 - - -  Unusual Expense (Income) - 758 1367 2244  Other Operating Expenses, Total -40017 1 2 2","Selling/General/Admin. Expenses, Total 113208 100246 89482 88283  Research & Development - - 1900 1593  Depreciation / Amortization 44848 2190 1960 1357  Interest Expense (Income) - Net Operating -2078 - - -  Unusual Expense (Income) - 758 1367 2244  Other Operating Expenses, Total -40017 1 2 2","Selling/General/Admin. Expenses, Total 113208 100246 89482 88283  Research & Development - - 1900 1593  Depreciation / Amortization 44848 2190 1960 1357  Interest Expense (Income) - Net Operating -2078 - - -  Unusual Expense (Income) - 758 1367 2244  Other Operating Expenses, Total -40017 1 2 2","Selling/General/Admin. Expenses, Total 113208 100246 89482 88283  Research & Development - - 1900 1593  Depreciation / Amortization 44848 2190 1960 1357  Interest Expense (Income) - Net Operating -2078 - - -  Unusual Expense (Income) - 758 1367 2244  Other Operating Expenses, Total -40017 1 2 2"
"Selling/General/Admin. Expenses, Total",113208,100246,89482,88283
Research & Development,-,-,1900,1593
Depreciation / Amortization,44848,2190,1960,1357
Interest Expense (Income) - Net Operating,-2078,-,-,-
Unusual Expense (Income),-,758,1367,2244
"Other Operating Expenses, Total",-40017,1,2,2
Operating Income,25958,32521,38571,38983
"Interest Income (Expense), Net Non-Operating",-,4425,4010,3654
Gain (Loss) on Sale of Assets,2988,3575,-1327,-861
"Other, Net",-7886,916,-50,-686
Net Income Before Taxes,30856,41437,41204,41090
Provision for Income Taxes,9479,12202,11976,12748
Net Income After Taxes,21377,29235,29228,28342
Minority Interest,12937,-1045,-628,-551
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,20425,28190,28600,27791
Total Extraordinary Items,-,-,-,-
Net Income,20425,28190,28600,27791
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,20425,28188,28599,27790
Dilution Adjustment,-,-,-,-
Diluted Net Income,20425,28188,28599,27790
Diluted Weighted Average Shares,247.68,247.63,247.59,247.59
Diluted EPS Excluding Extraordinary Items,82.47,113.83,115.51,112.24
DPS - Common Stock Primary Issue,24,24,24,20
Diluted Normalized EPS,68.53,114.65,131.15,126.37
