Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,492226,489092,469920,460118
"Revenue 492226 489092 469920 460118  Other Revenue, Total - - - -","Revenue 492226 489092 469920 460118  Other Revenue, Total - - - -","Revenue 492226 489092 469920 460118  Other Revenue, Total - - - -","Revenue 492226 489092 469920 460118  Other Revenue, Total - - - -","Revenue 492226 489092 469920 460118  Other Revenue, Total - - - -"
Revenue,492226,489092,469920,460118
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,363511,352811,345097
Gross Profit,121228,125581,117109,115021
Total Operating Expenses,455232,445803,433441,423976
"Selling/General/Admin. Expenses, Total 84234 82715 77084 75526  Research & Development - - 575 594  Depreciation / Amortization 17922 - 2267 2104  Interest Expense (Income) - Net Operating -1801 - - -  Unusual Expense (Income) - -424 703 653  Other Operating Expenses, Total -6729 1 1 2","Selling/General/Admin. Expenses, Total 84234 82715 77084 75526  Research & Development - - 575 594  Depreciation / Amortization 17922 - 2267 2104  Interest Expense (Income) - Net Operating -1801 - - -  Unusual Expense (Income) - -424 703 653  Other Operating Expenses, Total -6729 1 1 2","Selling/General/Admin. Expenses, Total 84234 82715 77084 75526  Research & Development - - 575 594  Depreciation / Amortization 17922 - 2267 2104  Interest Expense (Income) - Net Operating -1801 - - -  Unusual Expense (Income) - -424 703 653  Other Operating Expenses, Total -6729 1 1 2","Selling/General/Admin. Expenses, Total 84234 82715 77084 75526  Research & Development - - 575 594  Depreciation / Amortization 17922 - 2267 2104  Interest Expense (Income) - Net Operating -1801 - - -  Unusual Expense (Income) - -424 703 653  Other Operating Expenses, Total -6729 1 1 2","Selling/General/Admin. Expenses, Total 84234 82715 77084 75526  Research & Development - - 575 594  Depreciation / Amortization 17922 - 2267 2104  Interest Expense (Income) - Net Operating -1801 - - -  Unusual Expense (Income) - -424 703 653  Other Operating Expenses, Total -6729 1 1 2"
"Selling/General/Admin. Expenses, Total",84234,82715,77084,75526
Research & Development,-,-,575,594
Depreciation / Amortization,17922,-,2267,2104
Interest Expense (Income) - Net Operating,-1801,-,-,-
Unusual Expense (Income),-,-424,703,653
"Other Operating Expenses, Total",-6729,1,1,2
Operating Income,36994,43289,36479,36142
"Interest Income (Expense), Net Non-Operating",-,907,564,819
Gain (Loss) on Sale of Assets,1294,217,83,-135
"Other, Net",-4122,1316,1736,1534
Net Income Before Taxes,39822,45729,38862,38360
Provision for Income Taxes,13992,15003,12006,12644
Net Income After Taxes,25830,30726,26856,25716
Minority Interest,29000,-1762,-1841,-1551
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,23950,28964,25015,24165
Total Extraordinary Items,-,-,-,-
Net Income,23950,28964,25015,24165
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,23950,28964,25014,24163
Dilution Adjustment,-,-,-,-
Diluted Net Income,23950,28964,25014,24163
Diluted Weighted Average Shares,506.17,506.18,506.18,506.18
Diluted EPS Excluding Extraordinary Items,47.32,57.22,49.42,47.74
DPS - Common Stock Primary Issue,17.2,16.4,14.4,14
Diluted Normalized EPS,44.45,52.02,45.06,45.29
