Period Ending:,202231/03,202131/03,202031/03,201931/03
Total Revenue,8819.44,10708.6,12337.52,11650.03
"Revenue 8819.44 10708.6 12337.52 11650.03  Other Revenue, Total - - - -","Revenue 8819.44 10708.6 12337.52 11650.03  Other Revenue, Total - - - -","Revenue 8819.44 10708.6 12337.52 11650.03  Other Revenue, Total - - - -","Revenue 8819.44 10708.6 12337.52 11650.03  Other Revenue, Total - - - -","Revenue 8819.44 10708.6 12337.52 11650.03  Other Revenue, Total - - - -"
Revenue,8819.44,10708.6,12337.52,11650.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6776.05,8459.96,9814.32,9328.16
Gross Profit,2043.39,2248.64,2523.2,2321.88
Total Operating Expenses,8433.12,10087.6,11604.83,11032.78
"Selling/General/Admin. Expenses, Total 1540.2 1511.54 1603.73 1581.39  Research & Development 99.58 101.14 123.96 106.04  Depreciation / Amortization 17.3 14.97 16.56 17.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 46.27 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1540.2 1511.54 1603.73 1581.39  Research & Development 99.58 101.14 123.96 106.04  Depreciation / Amortization 17.3 14.97 16.56 17.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 46.27 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1540.2 1511.54 1603.73 1581.39  Research & Development 99.58 101.14 123.96 106.04  Depreciation / Amortization 17.3 14.97 16.56 17.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 46.27 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1540.2 1511.54 1603.73 1581.39  Research & Development 99.58 101.14 123.96 106.04  Depreciation / Amortization 17.3 14.97 16.56 17.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 46.27 -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 1540.2 1511.54 1603.73 1581.39  Research & Development 99.58 101.14 123.96 106.04  Depreciation / Amortization 17.3 14.97 16.56 17.19  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 46.27 -  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",1540.2,1511.54,1603.73,1581.39
Research & Development,99.58,101.14,123.96,106.04
Depreciation / Amortization,17.3,14.97,16.56,17.19
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,46.27,-
"Other Operating Expenses, Total",-,-,-,-
Operating Income,386.31,620.99,732.68,617.25
"Interest Income (Expense), Net Non-Operating",57.95,40.26,35,30.24
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",102.45,119.78,122.23,117.67
Net Income Before Taxes,546.72,781.03,889.92,765.17
Provision for Income Taxes,173.22,235.95,247.77,226.51
Net Income After Taxes,373.49,545.08,642.15,538.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,373.49,545.08,642.15,538.66
Total Extraordinary Items,-,-,-,-
Net Income,373.49,545.08,642.15,538.66
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,373.49,545.08,642.15,538.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,373.49,545.08,642.15,538.66
Diluted Weighted Average Shares,1.4,1.4,1.4,1.41
Diluted EPS Excluding Extraordinary Items,266.79,389.35,458.8,380.72
DPS - Common Stock Primary Issue,40,40,40,40
Diluted Normalized EPS,266.79,389.35,482.66,380.72
