Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,42891,41205,37393.8,28763.1
"Revenue 42891 41205 37393.8 28763.1  Other Revenue, Total - - - -","Revenue 42891 41205 37393.8 28763.1  Other Revenue, Total - - - -","Revenue 42891 41205 37393.8 28763.1  Other Revenue, Total - - - -","Revenue 42891 41205 37393.8 28763.1  Other Revenue, Total - - - -","Revenue 42891 41205 37393.8 28763.1  Other Revenue, Total - - - -"
Revenue,42891,41205,37393.8,28763.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31218,29600,26099.93,21009.94
Gross Profit,11673,11605,11293.88,7753.16
Total Operating Expenses,38899,36681,32924.03,26662.8
"Selling/General/Admin. Expenses, Total 7681 7081 6572.39 5636.81  Research & Development 14 19 18.58 16.04  Depreciation / Amortization 378 345 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 295 233.14 -  Other Operating Expenses, Total -392 -364 - -","Selling/General/Admin. Expenses, Total 7681 7081 6572.39 5636.81  Research & Development 14 19 18.58 16.04  Depreciation / Amortization 378 345 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 295 233.14 -  Other Operating Expenses, Total -392 -364 - -","Selling/General/Admin. Expenses, Total 7681 7081 6572.39 5636.81  Research & Development 14 19 18.58 16.04  Depreciation / Amortization 378 345 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 295 233.14 -  Other Operating Expenses, Total -392 -364 - -","Selling/General/Admin. Expenses, Total 7681 7081 6572.39 5636.81  Research & Development 14 19 18.58 16.04  Depreciation / Amortization 378 345 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 295 233.14 -  Other Operating Expenses, Total -392 -364 - -","Selling/General/Admin. Expenses, Total 7681 7081 6572.39 5636.81  Research & Development 14 19 18.58 16.04  Depreciation / Amortization 378 345 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 295 233.14 -  Other Operating Expenses, Total -392 -364 - -"
"Selling/General/Admin. Expenses, Total",7681,7081,6572.39,5636.81
Research & Development,14,19,18.58,16.04
Depreciation / Amortization,378,345,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,295,233.14,-
"Other Operating Expenses, Total",-392,-364,-,-
Operating Income,3992,4524,4469.77,2100.3
"Interest Income (Expense), Net Non-Operating",-,5,-72.84,19.98
Gain (Loss) on Sale of Assets,-29,-286,0.09,7.92
"Other, Net",171,526,53.92,20.94
Net Income Before Taxes,3850,4284,4450.95,2149.14
Provision for Income Taxes,1326,1464,1530.09,643.54
Net Income After Taxes,2524,2820,2920.86,1505.6
Minority Interest,63,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2521,2820,2920.86,1505.6
Total Extraordinary Items,-,-,-,-
Net Income,2521,2820,2920.86,1505.6
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2521,2820,2920.86,1505.6
Dilution Adjustment,-,-,-,-
Diluted Net Income,2521,2820,2920.86,1505.6
Diluted Weighted Average Shares,10,10,10,10
Diluted EPS Excluding Extraordinary Items,252.13,282,292.09,150.56
DPS - Common Stock Primary Issue,25.22,28.21,29.21,15.06
Diluted Normalized EPS,252.48,287.31,307.38,150.01
