Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13694,11625,9132.53,7730.59
"Revenue 13694 11625 9132.53 7730.59  Other Revenue, Total - - - -","Revenue 13694 11625 9132.53 7730.59  Other Revenue, Total - - - -","Revenue 13694 11625 9132.53 7730.59  Other Revenue, Total - - - -","Revenue 13694 11625 9132.53 7730.59  Other Revenue, Total - - - -","Revenue 13694 11625 9132.53 7730.59  Other Revenue, Total - - - -"
Revenue,13694,11625,9132.53,7730.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12415,10294,8164.02,6701.87
Gross Profit,1279,1331,968.51,1028.72
Total Operating Expenses,13931,11156,9022.86,7481.27
"Selling/General/Admin. Expenses, Total 1516 862 748.14 699.78  Research & Development - - - -  Depreciation / Amortization 223 245 - -  Interest Expense (Income) - Net Operating -114 -117 - -  Unusual Expense (Income) - 26.2 110.7 79.63  Other Operating Expenses, Total -109 -128 - -","Selling/General/Admin. Expenses, Total 1516 862 748.14 699.78  Research & Development - - - -  Depreciation / Amortization 223 245 - -  Interest Expense (Income) - Net Operating -114 -117 - -  Unusual Expense (Income) - 26.2 110.7 79.63  Other Operating Expenses, Total -109 -128 - -","Selling/General/Admin. Expenses, Total 1516 862 748.14 699.78  Research & Development - - - -  Depreciation / Amortization 223 245 - -  Interest Expense (Income) - Net Operating -114 -117 - -  Unusual Expense (Income) - 26.2 110.7 79.63  Other Operating Expenses, Total -109 -128 - -","Selling/General/Admin. Expenses, Total 1516 862 748.14 699.78  Research & Development - - - -  Depreciation / Amortization 223 245 - -  Interest Expense (Income) - Net Operating -114 -117 - -  Unusual Expense (Income) - 26.2 110.7 79.63  Other Operating Expenses, Total -109 -128 - -","Selling/General/Admin. Expenses, Total 1516 862 748.14 699.78  Research & Development - - - -  Depreciation / Amortization 223 245 - -  Interest Expense (Income) - Net Operating -114 -117 - -  Unusual Expense (Income) - 26.2 110.7 79.63  Other Operating Expenses, Total -109 -128 - -"
"Selling/General/Admin. Expenses, Total",1516,862,748.14,699.78
Research & Development,-,-,-,-
Depreciation / Amortization,223,245,-,-
Interest Expense (Income) - Net Operating,-114,-117,-,-
Unusual Expense (Income),-,26.2,110.7,79.63
"Other Operating Expenses, Total",-109,-128,-,-
Operating Income,-237,469,109.67,249.31
"Interest Income (Expense), Net Non-Operating",-,-114.65,-104.24,-102.63
Gain (Loss) on Sale of Assets,180,44,-,5.72
"Other, Net",-635,-172,126.49,5.88
Net Income Before Taxes,218,597,131.92,158.29
Provision for Income Taxes,127,190,75.02,53.56
Net Income After Taxes,91,407,56.9,104.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,91,407,56.9,104.73
Total Extraordinary Items,-,-,-,-
Net Income,91,407,56.9,104.73
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,91,407,56.9,104.73
Dilution Adjustment,-,-0.975,-,-
Diluted Net Income,91,407.97,56.9,104.73
Diluted Weighted Average Shares,4.52,4.53,4.5,4.04
Diluted EPS Excluding Extraordinary Items,20.15,90.13,12.65,25.91
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,4.71,80.08,28.16,43.46
