Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16675,16720,13432,21947
"Revenue 16675 16720 13432 21947  Other Revenue, Total - - - -","Revenue 16675 16720 13432 21947  Other Revenue, Total - - - -","Revenue 16675 16720 13432 21947  Other Revenue, Total - - - -","Revenue 16675 16720 13432 21947  Other Revenue, Total - - - -","Revenue 16675 16720 13432 21947  Other Revenue, Total - - - -"
Revenue,16675,16720,13432,21947
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12531,12442,10572,16502
Gross Profit,4144,4278,2860,5445
Total Operating Expenses,16157,15626,13425,20088
"Selling/General/Admin. Expenses, Total 3626 3124 2796 3531  Research & Development - 149 139 -  Depreciation / Amortization 549 342 323 52  Interest Expense (Income) - Net Operating -3 -2 -3 -  Unusual Expense (Income) - 27 -10 1  Other Operating Expenses, Total -546 -429 -402 2","Selling/General/Admin. Expenses, Total 3626 3124 2796 3531  Research & Development - 149 139 -  Depreciation / Amortization 549 342 323 52  Interest Expense (Income) - Net Operating -3 -2 -3 -  Unusual Expense (Income) - 27 -10 1  Other Operating Expenses, Total -546 -429 -402 2","Selling/General/Admin. Expenses, Total 3626 3124 2796 3531  Research & Development - 149 139 -  Depreciation / Amortization 549 342 323 52  Interest Expense (Income) - Net Operating -3 -2 -3 -  Unusual Expense (Income) - 27 -10 1  Other Operating Expenses, Total -546 -429 -402 2","Selling/General/Admin. Expenses, Total 3626 3124 2796 3531  Research & Development - 149 139 -  Depreciation / Amortization 549 342 323 52  Interest Expense (Income) - Net Operating -3 -2 -3 -  Unusual Expense (Income) - 27 -10 1  Other Operating Expenses, Total -546 -429 -402 2","Selling/General/Admin. Expenses, Total 3626 3124 2796 3531  Research & Development - 149 139 -  Depreciation / Amortization 549 342 323 52  Interest Expense (Income) - Net Operating -3 -2 -3 -  Unusual Expense (Income) - 27 -10 1  Other Operating Expenses, Total -546 -429 -402 2"
"Selling/General/Admin. Expenses, Total",3626,3124,2796,3531
Research & Development,-,149,139,-
Depreciation / Amortization,549,342,323,52
Interest Expense (Income) - Net Operating,-3,-2,-3,-
Unusual Expense (Income),-,27,-10,1
"Other Operating Expenses, Total",-546,-429,-402,2
Operating Income,518,1094,7,1859
"Interest Income (Expense), Net Non-Operating",-,44,14,143
Gain (Loss) on Sale of Assets,25,20,-,1
"Other, Net",-154,-78,-238,50
Net Income Before Taxes,647,1152,245,2053
Provision for Income Taxes,158,357,360,643
Net Income After Taxes,489,795,-115,1410
Minority Interest,5,4,4,6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,489,795,-115,1416
Total Extraordinary Items,-,-,-,-
Net Income,489,795,-115,1416
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,489,795,-115,1415
Dilution Adjustment,-,-,-,-
Diluted Net Income,489,795,-115,1415
Diluted Weighted Average Shares,10.83,10.89,10.9,10.87
Diluted EPS Excluding Extraordinary Items,45.17,73.01,-10.55,130.19
DPS - Common Stock Primary Issue,15,12,10,25
Diluted Normalized EPS,34.52,66.52,13.47,130.19
