Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,6256,8384,7437,6536
"Revenue 6256 8384 7437 6536  Other Revenue, Total - - - -","Revenue 6256 8384 7437 6536  Other Revenue, Total - - - -","Revenue 6256 8384 7437 6536  Other Revenue, Total - - - -","Revenue 6256 8384 7437 6536  Other Revenue, Total - - - -","Revenue 6256 8384 7437 6536  Other Revenue, Total - - - -"
Revenue,6256,8384,7437,6536
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3014,4856,4350,3421
Gross Profit,3242,3528,3087,3136.4
Total Operating Expenses,5939,7806,6657,5877
"Selling/General/Admin. Expenses, Total 2925 2939 2307 2456  Research & Development 54 58 2 30  Depreciation / Amortization 161 232 242 263  Interest Expense (Income) - Net Operating -7 -9 -8 -8  Unusual Expense (Income) - 296.5 93.23 127.92  Other Operating Expenses, Total -208 -270 -236 -285","Selling/General/Admin. Expenses, Total 2925 2939 2307 2456  Research & Development 54 58 2 30  Depreciation / Amortization 161 232 242 263  Interest Expense (Income) - Net Operating -7 -9 -8 -8  Unusual Expense (Income) - 296.5 93.23 127.92  Other Operating Expenses, Total -208 -270 -236 -285","Selling/General/Admin. Expenses, Total 2925 2939 2307 2456  Research & Development 54 58 2 30  Depreciation / Amortization 161 232 242 263  Interest Expense (Income) - Net Operating -7 -9 -8 -8  Unusual Expense (Income) - 296.5 93.23 127.92  Other Operating Expenses, Total -208 -270 -236 -285","Selling/General/Admin. Expenses, Total 2925 2939 2307 2456  Research & Development 54 58 2 30  Depreciation / Amortization 161 232 242 263  Interest Expense (Income) - Net Operating -7 -9 -8 -8  Unusual Expense (Income) - 296.5 93.23 127.92  Other Operating Expenses, Total -208 -270 -236 -285","Selling/General/Admin. Expenses, Total 2925 2939 2307 2456  Research & Development 54 58 2 30  Depreciation / Amortization 161 232 242 263  Interest Expense (Income) - Net Operating -7 -9 -8 -8  Unusual Expense (Income) - 296.5 93.23 127.92  Other Operating Expenses, Total -208 -270 -236 -285"
"Selling/General/Admin. Expenses, Total",2925,2939,2307,2456
Research & Development,54,58,2,30
Depreciation / Amortization,161,232,242,263
Interest Expense (Income) - Net Operating,-7,-9,-8,-8
Unusual Expense (Income),-,296.5,93.23,127.92
"Other Operating Expenses, Total",-208,-270,-236,-285
Operating Income,317,578,780,659
"Interest Income (Expense), Net Non-Operating",-,-8.03,-7.91,-7.14
Gain (Loss) on Sale of Assets,87,34,-0.86,66
"Other, Net",-171,186,72,5
Net Income Before Taxes,401,358,709,588
Provision for Income Taxes,345,181.34,286.6,279.76
Net Income After Taxes,56,151.94,423,330.81
Minority Interest,-,-0.51,6,6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,56,177,423,306
Total Extraordinary Items,-,-,-,-
Net Income,56,177,423,306
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,56,177,423,327.18
Dilution Adjustment,-0.53,25.62,-5.67,-21.17
Diluted Net Income,56.53,151.42,428.69,327.18
Diluted Weighted Average Shares,10.55,10.84,10.42,10.48
Diluted EPS Excluding Extraordinary Items,5.32,13.96,41.14,31.22
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,18.49,35.73,57.6,38.48
