Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,6007,5920,5325.02,3742.98
"Revenue 6007 5920 5325.02 3742.98  Other Revenue, Total - - - -","Revenue 6007 5920 5325.02 3742.98  Other Revenue, Total - - - -","Revenue 6007 5920 5325.02 3742.98  Other Revenue, Total - - - -","Revenue 6007 5920 5325.02 3742.98  Other Revenue, Total - - - -","Revenue 6007 5920 5325.02 3742.98  Other Revenue, Total - - - -"
Revenue,6007,5920,5325.02,3742.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2774,2890,2588.6,1519.17
Gross Profit,3233,3030,2736.42,2223.81
Total Operating Expenses,4765,4672,4510.35,3047.56
"Selling/General/Admin. Expenses, Total 1991 1782 1747.71 1434.5  Research & Development 107 41 68.06 90.24  Depreciation / Amortization 258 234 - -  Interest Expense (Income) - Net Operating -0.014 - - -  Unusual Expense (Income) - 101.71 105.98 3.64  Other Operating Expenses, Total -365 -275 - -","Selling/General/Admin. Expenses, Total 1991 1782 1747.71 1434.5  Research & Development 107 41 68.06 90.24  Depreciation / Amortization 258 234 - -  Interest Expense (Income) - Net Operating -0.014 - - -  Unusual Expense (Income) - 101.71 105.98 3.64  Other Operating Expenses, Total -365 -275 - -","Selling/General/Admin. Expenses, Total 1991 1782 1747.71 1434.5  Research & Development 107 41 68.06 90.24  Depreciation / Amortization 258 234 - -  Interest Expense (Income) - Net Operating -0.014 - - -  Unusual Expense (Income) - 101.71 105.98 3.64  Other Operating Expenses, Total -365 -275 - -","Selling/General/Admin. Expenses, Total 1991 1782 1747.71 1434.5  Research & Development 107 41 68.06 90.24  Depreciation / Amortization 258 234 - -  Interest Expense (Income) - Net Operating -0.014 - - -  Unusual Expense (Income) - 101.71 105.98 3.64  Other Operating Expenses, Total -365 -275 - -","Selling/General/Admin. Expenses, Total 1991 1782 1747.71 1434.5  Research & Development 107 41 68.06 90.24  Depreciation / Amortization 258 234 - -  Interest Expense (Income) - Net Operating -0.014 - - -  Unusual Expense (Income) - 101.71 105.98 3.64  Other Operating Expenses, Total -365 -275 - -"
"Selling/General/Admin. Expenses, Total",1991,1782,1747.71,1434.5
Research & Development,107,41,68.06,90.24
Depreciation / Amortization,258,234,-,-
Interest Expense (Income) - Net Operating,-0.014,-,-,-
Unusual Expense (Income),-,101.71,105.98,3.64
"Other Operating Expenses, Total",-365,-275,-,-
Operating Income,1242,1248,814.67,695.42
"Interest Income (Expense), Net Non-Operating",-,28.61,136.3,15.39
Gain (Loss) on Sale of Assets,27,-48,-0.06,0.87
"Other, Net",-116,36,18.85,2.81
Net Income Before Taxes,1331,1260,969.83,714.49
Provision for Income Taxes,523,398,297.29,219.45
Net Income After Taxes,808,862,672.53,495.04
Minority Interest,10,13,4.57,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,812,866,677.11,495.04
Total Extraordinary Items,-,-,-,-
Net Income,812,866,677.11,495.04
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,812,866,677.11,495.04
Dilution Adjustment,-0.637,-0.272,-,-
Diluted Net Income,812.64,866.27,677.11,495.04
Diluted Weighted Average Shares,14.94,14.94,14.94,14.93
Diluted EPS Excluding Extraordinary Items,54.38,57.97,45.32,33.16
DPS - Common Stock Primary Issue,19,14,11,7.5
Diluted Normalized EPS,54.89,57.07,51.16,33.59
