Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,1409,1704,1678.93,1890.39
"Revenue 1409 1704 1678.93 1890.39  Other Revenue, Total - - - -","Revenue 1409 1704 1678.93 1890.39  Other Revenue, Total - - - -","Revenue 1409 1704 1678.93 1890.39  Other Revenue, Total - - - -","Revenue 1409 1704 1678.93 1890.39  Other Revenue, Total - - - -","Revenue 1409 1704 1678.93 1890.39  Other Revenue, Total - - - -"
Revenue,1409,1704,1678.93,1890.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",731,910,827.07,1155.41
Gross Profit,678,794,851.87,734.98
Total Operating Expenses,2222,1929,1989.93,3086.4
"Selling/General/Admin. Expenses, Total 1348 1006 1091.66 1291.99  Research & Development 143 13 32.04 139.72  Depreciation / Amortization 33 8 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 10.11 39.16 499.27  Other Operating Expenses, Total -31 -8 - -0","Selling/General/Admin. Expenses, Total 1348 1006 1091.66 1291.99  Research & Development 143 13 32.04 139.72  Depreciation / Amortization 33 8 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 10.11 39.16 499.27  Other Operating Expenses, Total -31 -8 - -0","Selling/General/Admin. Expenses, Total 1348 1006 1091.66 1291.99  Research & Development 143 13 32.04 139.72  Depreciation / Amortization 33 8 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 10.11 39.16 499.27  Other Operating Expenses, Total -31 -8 - -0","Selling/General/Admin. Expenses, Total 1348 1006 1091.66 1291.99  Research & Development 143 13 32.04 139.72  Depreciation / Amortization 33 8 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 10.11 39.16 499.27  Other Operating Expenses, Total -31 -8 - -0","Selling/General/Admin. Expenses, Total 1348 1006 1091.66 1291.99  Research & Development 143 13 32.04 139.72  Depreciation / Amortization 33 8 - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 10.11 39.16 499.27  Other Operating Expenses, Total -31 -8 - -0"
"Selling/General/Admin. Expenses, Total",1348,1006,1091.66,1291.99
Research & Development,143,13,32.04,139.72
Depreciation / Amortization,33,8,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,10.11,39.16,499.27
"Other Operating Expenses, Total",-31,-8,-,-0
Operating Income,-813,-225,-310.99,-1196.01
"Interest Income (Expense), Net Non-Operating",-,7.26,0.15,-2.15
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",123,17,-3.69,-40.39
Net Income Before Taxes,-936,-242,-314.54,-1238.55
Provision for Income Taxes,3,2,2.4,2.29
Net Income After Taxes,-939,-244,-316.93,-1240.84
Minority Interest,26,27,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-936,-244,-316.93,-1240.84
Total Extraordinary Items,-,-,-,-
Net Income,-936,-244,-316.93,-1240.84
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-936,-244,-316.93,-1240.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,-936,-244,-316.93,-1240.84
Diluted Weighted Average Shares,5.58,5.23,5.23,3.53
Diluted EPS Excluding Extraordinary Items,-167.75,-46.65,-60.63,-351.86
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-90.42,-27.72,-55.76,-259.83
