Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,2426,2047.38,3343.83,3704.07
"Revenue 2426 2047.38 3343.83 3704.07  Other Revenue, Total - - - -","Revenue 2426 2047.38 3343.83 3704.07  Other Revenue, Total - - - -","Revenue 2426 2047.38 3343.83 3704.07  Other Revenue, Total - - - -","Revenue 2426 2047.38 3343.83 3704.07  Other Revenue, Total - - - -","Revenue 2426 2047.38 3343.83 3704.07  Other Revenue, Total - - - -"
Revenue,2426,2047.38,3343.83,3704.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1741,1693.64,2818.49,2954.11
Gross Profit,685,353.74,525.35,749.95
Total Operating Expenses,2557,2105.01,3323.16,3492.13
"Selling/General/Admin. Expenses, Total 816 409.05 485.67 538.02  Research & Development - - - -  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating -48 - - -  Unusual Expense (Income) - 2.33 19 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 816 409.05 485.67 538.02  Research & Development - - - -  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating -48 - - -  Unusual Expense (Income) - 2.33 19 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 816 409.05 485.67 538.02  Research & Development - - - -  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating -48 - - -  Unusual Expense (Income) - 2.33 19 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 816 409.05 485.67 538.02  Research & Development - - - -  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating -48 - - -  Unusual Expense (Income) - 2.33 19 -  Other Operating Expenses, Total 25 - - -","Selling/General/Admin. Expenses, Total 816 409.05 485.67 538.02  Research & Development - - - -  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating -48 - - -  Unusual Expense (Income) - 2.33 19 -  Other Operating Expenses, Total 25 - - -"
"Selling/General/Admin. Expenses, Total",816,409.05,485.67,538.02
Research & Development,-,-,-,-
Depreciation / Amortization,23,-,-,-
Interest Expense (Income) - Net Operating,-48,-,-,-
Unusual Expense (Income),-,2.33,19,-
"Other Operating Expenses, Total",25,-,-,-
Operating Income,-131,-57.63,20.68,211.93
"Interest Income (Expense), Net Non-Operating",-,-29.8,-29.86,-33.7
Gain (Loss) on Sale of Assets,53,-,-,16.32
"Other, Net",-240,7.18,-1.14,-27.19
Net Income Before Taxes,56,-80.25,-10.32,167.35
Provision for Income Taxes,23,-25.23,-3.55,56.88
Net Income After Taxes,33,-55.02,-6.77,110.47
Minority Interest,221,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,17,-55.02,-6.77,110.47
Total Extraordinary Items,-,-,-,-
Net Income,17,-55.02,-6.77,110.47
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,17,-55.02,-6.77,110.47
Dilution Adjustment,-,-,-,-
Diluted Net Income,17,-55.02,-6.77,110.47
Diluted Weighted Average Shares,0.658,1,1,1
Diluted EPS Excluding Extraordinary Items,25.85,-55.02,-6.77,110.47
DPS - Common Stock Primary Issue,-,24,24,12
Diluted Normalized EPS,-170.7,-53.5,5.58,99.7
