Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,18713,18637,12378.12,10401.06
"Revenue 18713 18637.2 12378.12 10401.06  Other Revenue, Total - - - -","Revenue 18713 18637.2 12378.12 10401.06  Other Revenue, Total - - - -","Revenue 18713 18637.2 12378.12 10401.06  Other Revenue, Total - - - -","Revenue 18713 18637.2 12378.12 10401.06  Other Revenue, Total - - - -","Revenue 18713 18637.2 12378.12 10401.06  Other Revenue, Total - - - -"
Revenue,18713,18637.2,12378.12,10401.06
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12087,12124.34,7710.22,5765.01
Gross Profit,6626,6512.86,4667.9,4636.05
Total Operating Expenses,16957,17430.49,11400.24,9583.14
"Selling/General/Admin. Expenses, Total 4139 4426.23 3105.63 3507.61  Research & Development - - - -  Depreciation / Amortization 470 741.23 457.81 310.51  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - 138.68 126.58 -  Other Operating Expenses, Total 367 - - -","Selling/General/Admin. Expenses, Total 4139 4426.23 3105.63 3507.61  Research & Development - - - -  Depreciation / Amortization 470 741.23 457.81 310.51  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - 138.68 126.58 -  Other Operating Expenses, Total 367 - - -","Selling/General/Admin. Expenses, Total 4139 4426.23 3105.63 3507.61  Research & Development - - - -  Depreciation / Amortization 470 741.23 457.81 310.51  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - 138.68 126.58 -  Other Operating Expenses, Total 367 - - -","Selling/General/Admin. Expenses, Total 4139 4426.23 3105.63 3507.61  Research & Development - - - -  Depreciation / Amortization 470 741.23 457.81 310.51  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - 138.68 126.58 -  Other Operating Expenses, Total 367 - - -","Selling/General/Admin. Expenses, Total 4139 4426.23 3105.63 3507.61  Research & Development - - - -  Depreciation / Amortization 470 741.23 457.81 310.51  Interest Expense (Income) - Net Operating -106 - - -  Unusual Expense (Income) - 138.68 126.58 -  Other Operating Expenses, Total 367 - - -"
"Selling/General/Admin. Expenses, Total",4139,4426.23,3105.63,3507.61
Research & Development,-,-,-,-
Depreciation / Amortization,470,741.23,457.81,310.51
Interest Expense (Income) - Net Operating,-106,-,-,-
Unusual Expense (Income),-,138.68,126.58,-
"Other Operating Expenses, Total",367,-,-,-
Operating Income,1756,1206.71,977.89,817.92
"Interest Income (Expense), Net Non-Operating",-,-139.24,-37.92,-4.15
Gain (Loss) on Sale of Assets,-,13.5,-,-
"Other, Net",314,-3.82,-107.47,-1.29
Net Income Before Taxes,1442,1077.16,832.5,812.49
Provision for Income Taxes,778,632.23,380.01,315.7
Net Income After Taxes,664,444.92,452.49,496.79
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,664,444.92,452.49,496.79
Total Extraordinary Items,-,-,-,-
Net Income,664,444.92,452.49,496.79
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,664,444.92,452.49,496.79
Dilution Adjustment,-0.482,-,-,-
Diluted Net Income,664.48,444.92,452.49,496.79
Diluted Weighted Average Shares,6.02,6.02,6.01,5.95
Diluted EPS Excluding Extraordinary Items,110.31,73.92,75.3,83.42
DPS - Common Stock Primary Issue,12,8,-,-
Diluted Normalized EPS,166.74,188.65,149.8,127.76
