Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,94510,76093,62850,71799.09
"Revenue 94510 76093 62850 71799.09  Other Revenue, Total - - - -","Revenue 94510 76093 62850 71799.09  Other Revenue, Total - - - -","Revenue 94510 76093 62850 71799.09  Other Revenue, Total - - - -","Revenue 94510 76093 62850 71799.09  Other Revenue, Total - - - -","Revenue 94510 76093 62850 71799.09  Other Revenue, Total - - - -"
Revenue,94510,76093,62850,71799.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",75300,58116,47888,53842.88
Gross Profit,19210,17977,14962,17956.21
Total Operating Expenses,92804,72842,61273,68122.26
"Selling/General/Admin. Expenses, Total 14325 11883 10470 11270.92  Research & Development 2731 2536 2598 2634.94  Depreciation / Amortization 2469 2175 2353 297.52  Interest Expense (Income) - Net Operating -424 -272 -261 -  Unusual Expense (Income) - 492.16 342.2 76  Other Operating Expenses, Total -1597 -1596 -1775 -","Selling/General/Admin. Expenses, Total 14325 11883 10470 11270.92  Research & Development 2731 2536 2598 2634.94  Depreciation / Amortization 2469 2175 2353 297.52  Interest Expense (Income) - Net Operating -424 -272 -261 -  Unusual Expense (Income) - 492.16 342.2 76  Other Operating Expenses, Total -1597 -1596 -1775 -","Selling/General/Admin. Expenses, Total 14325 11883 10470 11270.92  Research & Development 2731 2536 2598 2634.94  Depreciation / Amortization 2469 2175 2353 297.52  Interest Expense (Income) - Net Operating -424 -272 -261 -  Unusual Expense (Income) - 492.16 342.2 76  Other Operating Expenses, Total -1597 -1596 -1775 -","Selling/General/Admin. Expenses, Total 14325 11883 10470 11270.92  Research & Development 2731 2536 2598 2634.94  Depreciation / Amortization 2469 2175 2353 297.52  Interest Expense (Income) - Net Operating -424 -272 -261 -  Unusual Expense (Income) - 492.16 342.2 76  Other Operating Expenses, Total -1597 -1596 -1775 -","Selling/General/Admin. Expenses, Total 14325 11883 10470 11270.92  Research & Development 2731 2536 2598 2634.94  Depreciation / Amortization 2469 2175 2353 297.52  Interest Expense (Income) - Net Operating -424 -272 -261 -  Unusual Expense (Income) - 492.16 342.2 76  Other Operating Expenses, Total -1597 -1596 -1775 -"
"Selling/General/Admin. Expenses, Total",14325,11883,10470,11270.92
Research & Development,2731,2536,2598,2634.94
Depreciation / Amortization,2469,2175,2353,297.52
Interest Expense (Income) - Net Operating,-424,-272,-261,-
Unusual Expense (Income),-,492.16,342.2,76
"Other Operating Expenses, Total",-1597,-1596,-1775,-
Operating Income,1706,3251,1577,3676.83
"Interest Income (Expense), Net Non-Operating",-,200.28,939.15,-296.96
Gain (Loss) on Sale of Assets,371,-53,1564,-
"Other, Net",-986,310,-2302,133.84
Net Income Before Taxes,2321,2994,2315,3513.71
Provision for Income Taxes,1038,882,816,887.76
Net Income After Taxes,1283,2112,1499,2625.95
Minority Interest,3717,3363,2875,-408.3
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,885,1746,1091,2217.66
Total Extraordinary Items,-,-,-,-
Net Income,885,1746,1091,2217.66
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,885,1746,1091,2217.65
Dilution Adjustment,-,-,-,-
Diluted Net Income,885,1746,1091,2217.65
Diluted Weighted Average Shares,24.77,25.16,25.12,25.29
Diluted EPS Excluding Extraordinary Items,35.73,69.41,43.42,87.68
DPS - Common Stock Primary Issue,-,38,38,38
Diluted Normalized EPS,48.22,72.06,10.93,89.92
