Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,46090,39594,33690.63,34274.2
"Revenue 46090 39594.71 33690.63 34274.2  Other Revenue, Total - - - -","Revenue 46090 39594.71 33690.63 34274.2  Other Revenue, Total - - - -","Revenue 46090 39594.71 33690.63 34274.2  Other Revenue, Total - - - -","Revenue 46090 39594.71 33690.63 34274.2  Other Revenue, Total - - - -","Revenue 46090 39594.71 33690.63 34274.2  Other Revenue, Total - - - -"
Revenue,46090,39594.71,33690.63,34274.2
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",30091,22569.36,20614.88,20617.99
Gross Profit,15999,17025.34,13075.75,13656.21
Total Operating Expenses,44900,38076.31,32926.85,33481.17
"Selling/General/Admin. Expenses, Total 12802 13446.28 10716.98 11202.94  Research & Development - - - -  Depreciation / Amortization 2097 1872.37 1519.83 1474.23  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 188.3 75.17 186.02  Other Operating Expenses, Total 71 - - -","Selling/General/Admin. Expenses, Total 12802 13446.28 10716.98 11202.94  Research & Development - - - -  Depreciation / Amortization 2097 1872.37 1519.83 1474.23  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 188.3 75.17 186.02  Other Operating Expenses, Total 71 - - -","Selling/General/Admin. Expenses, Total 12802 13446.28 10716.98 11202.94  Research & Development - - - -  Depreciation / Amortization 2097 1872.37 1519.83 1474.23  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 188.3 75.17 186.02  Other Operating Expenses, Total 71 - - -","Selling/General/Admin. Expenses, Total 12802 13446.28 10716.98 11202.94  Research & Development - - - -  Depreciation / Amortization 2097 1872.37 1519.83 1474.23  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 188.3 75.17 186.02  Other Operating Expenses, Total 71 - - -","Selling/General/Admin. Expenses, Total 12802 13446.28 10716.98 11202.94  Research & Development - - - -  Depreciation / Amortization 2097 1872.37 1519.83 1474.23  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 188.3 75.17 186.02  Other Operating Expenses, Total 71 - - -"
"Selling/General/Admin. Expenses, Total",12802,13446.28,10716.98,11202.94
Research & Development,-,-,-,-
Depreciation / Amortization,2097,1872.37,1519.83,1474.23
Interest Expense (Income) - Net Operating,-161,-,-,-
Unusual Expense (Income),-,188.3,75.17,186.02
"Other Operating Expenses, Total",71,-,-,-
Operating Income,1190,1518.4,763.78,793.02
"Interest Income (Expense), Net Non-Operating",-,-13.76,-29.63,-28.27
Gain (Loss) on Sale of Assets,4,-,-,-
"Other, Net",621,26.28,95.76,21.17
Net Income Before Taxes,565,1530.92,829.91,785.92
Provision for Income Taxes,226,495.1,568.44,427.14
Net Income After Taxes,339,1035.82,261.48,358.78
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,339,1035.82,261.48,358.78
Total Extraordinary Items,-,-,-,-
Net Income,339,1035.82,261.48,358.78
Total Adjustments to Net Income,-39.53,-0,-,-
Income Available to Common Excluding Extraordinary Items,299.47,1035.82,261.48,358.78
Dilution Adjustment,39.29,-,-,-
Diluted Net Income,299.71,1035.82,261.48,358.78
Diluted Weighted Average Shares,18.24,18.27,18.27,18.27
Diluted EPS Excluding Extraordinary Items,16.43,56.68,14.31,19.63
DPS - Common Stock Primary Issue,9.5,9.5,5.5,9.5
Diluted Normalized EPS,-6.03,87.94,35.53,42.62
