Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5163,4939,4420.2,5161.1
"Revenue 5163 4939 4420.2 5161.1  Other Revenue, Total - - - -","Revenue 5163 4939 4420.2 5161.1  Other Revenue, Total - - - -","Revenue 5163 4939 4420.2 5161.1  Other Revenue, Total - - - -","Revenue 5163 4939 4420.2 5161.1  Other Revenue, Total - - - -","Revenue 5163 4939 4420.2 5161.1  Other Revenue, Total - - - -"
Revenue,5163,4939,4420.2,5161.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3980,3761,3428.36,3920.67
Gross Profit,1183,1178,991.84,1240.43
Total Operating Expenses,5042,4828,4543.06,5074.55
"Selling/General/Admin. Expenses, Total 1062 1050 1083.62 1151.54  Research & Development - - - -  Depreciation / Amortization 28 23 22.7 24.96  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 12.6 8.38 -22.62  Other Operating Expenses, Total -26 -4 - -","Selling/General/Admin. Expenses, Total 1062 1050 1083.62 1151.54  Research & Development - - - -  Depreciation / Amortization 28 23 22.7 24.96  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 12.6 8.38 -22.62  Other Operating Expenses, Total -26 -4 - -","Selling/General/Admin. Expenses, Total 1062 1050 1083.62 1151.54  Research & Development - - - -  Depreciation / Amortization 28 23 22.7 24.96  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 12.6 8.38 -22.62  Other Operating Expenses, Total -26 -4 - -","Selling/General/Admin. Expenses, Total 1062 1050 1083.62 1151.54  Research & Development - - - -  Depreciation / Amortization 28 23 22.7 24.96  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 12.6 8.38 -22.62  Other Operating Expenses, Total -26 -4 - -","Selling/General/Admin. Expenses, Total 1062 1050 1083.62 1151.54  Research & Development - - - -  Depreciation / Amortization 28 23 22.7 24.96  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - 12.6 8.38 -22.62  Other Operating Expenses, Total -26 -4 - -"
"Selling/General/Admin. Expenses, Total",1062,1050,1083.62,1151.54
Research & Development,-,-,-,-
Depreciation / Amortization,28,23,22.7,24.96
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,12.6,8.38,-22.62
"Other Operating Expenses, Total",-26,-4,-,-
Operating Income,121,111,-122.87,86.55
"Interest Income (Expense), Net Non-Operating",-,-4.2,-5.09,-1.18
Gain (Loss) on Sale of Assets,-,3,92.14,-
"Other, Net",1,8,4.15,-5.18
Net Income Before Taxes,120,100,-31.67,80.19
Provision for Income Taxes,41,19,9.74,37.93
Net Income After Taxes,79,81,-41.4,42.26
Minority Interest,4,3,-0.7,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,79,81,-42.1,42.26
Total Extraordinary Items,-,-,-,-
Net Income,79,81,-42.1,42.26
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,79,81,-42.1,42.26
Dilution Adjustment,-,-0.92,-,-
Diluted Net Income,79,81.92,-42.1,42.26
Diluted Weighted Average Shares,1.6,1.6,1.59,1.6
Diluted EPS Excluding Extraordinary Items,49.51,50.88,-26.42,26.39
DPS - Common Stock Primary Issue,-,12,-,-
Diluted Normalized EPS,48.18,42.45,-60.57,18.94
