Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4142,3263,2390.87,1721.11
"Revenue 4142 3263.97 2390.87 1721.11  Other Revenue, Total - - - -","Revenue 4142 3263.97 2390.87 1721.11  Other Revenue, Total - - - -","Revenue 4142 3263.97 2390.87 1721.11  Other Revenue, Total - - - -","Revenue 4142 3263.97 2390.87 1721.11  Other Revenue, Total - - - -","Revenue 4142 3263.97 2390.87 1721.11  Other Revenue, Total - - - -"
Revenue,4142,3263.97,2390.87,1721.11
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1391,1061.62,1018.38,793.52
Gross Profit,2751,2202.35,1372.49,927.59
Total Operating Expenses,4961,4192.52,2980.91,2496.26
"Selling/General/Admin. Expenses, Total 3518 2802.87 1907.74 1674.17  Research & Development 261 276.13 9.95 8.05  Depreciation / Amortization 34 51.9 44.84 33.97  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - -13.45  Other Operating Expenses, Total -239 - - -","Selling/General/Admin. Expenses, Total 3518 2802.87 1907.74 1674.17  Research & Development 261 276.13 9.95 8.05  Depreciation / Amortization 34 51.9 44.84 33.97  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - -13.45  Other Operating Expenses, Total -239 - - -","Selling/General/Admin. Expenses, Total 3518 2802.87 1907.74 1674.17  Research & Development 261 276.13 9.95 8.05  Depreciation / Amortization 34 51.9 44.84 33.97  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - -13.45  Other Operating Expenses, Total -239 - - -","Selling/General/Admin. Expenses, Total 3518 2802.87 1907.74 1674.17  Research & Development 261 276.13 9.95 8.05  Depreciation / Amortization 34 51.9 44.84 33.97  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - -13.45  Other Operating Expenses, Total -239 - - -","Selling/General/Admin. Expenses, Total 3518 2802.87 1907.74 1674.17  Research & Development 261 276.13 9.95 8.05  Depreciation / Amortization 34 51.9 44.84 33.97  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - -13.45  Other Operating Expenses, Total -239 - - -"
"Selling/General/Admin. Expenses, Total",3518,2802.87,1907.74,1674.17
Research & Development,261,276.13,9.95,8.05
Depreciation / Amortization,34,51.9,44.84,33.97
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-,-,-13.45
"Other Operating Expenses, Total",-239,-,-,-
Operating Income,-819,-928.55,-590.04,-775.15
"Interest Income (Expense), Net Non-Operating",-,-2.72,-6.11,-4.86
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",114,0.16,-31.76,-5.47
Net Income Before Taxes,-933,-931.12,-627.91,-785.48
Provision for Income Taxes,8,8.78,4.87,4.28
Net Income After Taxes,-941,-939.89,-632.78,-789.76
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-941,-939.89,-632.78,-789.76
Total Extraordinary Items,-,-,-,-
Net Income,-941,-939.89,-632.78,-789.76
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-941,-939.89,-632.78,-789.76
Dilution Adjustment,-,-,-,-
Diluted Net Income,-941,-939.89,-632.78,-789.76
Diluted Weighted Average Shares,12.57,12.26,9.07,7.47
Diluted EPS Excluding Extraordinary Items,-74.86,-76.67,-69.77,-105.72
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-41.07,-74.38,-66.67,-103.76
