Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1029263,761823,553962,521193
"Revenue - 761823 553962 521193  Other Revenue, Total - - - -","Revenue - 761823 553962 521193  Other Revenue, Total - - - -","Revenue - 761823 553962 521193  Other Revenue, Total - - - -","Revenue - 761823 553962 521193  Other Revenue, Total - - - -","Revenue - 761823 553962 521193  Other Revenue, Total - - - -"
Revenue,-,761823,553962,521193
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,671104,489126,461302
Gross Profit,-,90719,64836,59891
Total Operating Expenses,-,725012,535192,508217
"Selling/General/Admin. Expenses, Total - 53908 46066 45041  Research & Development - 333 281 403  Depreciation / Amortization 3468 2804 1986 -  Interest Expense (Income) - Net Operating - -333 -304 -  Unusual Expense (Income) - -1586 125 1471  Other Operating Expenses, Total -1568 -2804 -1963 -","Selling/General/Admin. Expenses, Total - 53908 46066 45041  Research & Development - 333 281 403  Depreciation / Amortization 3468 2804 1986 -  Interest Expense (Income) - Net Operating - -333 -304 -  Unusual Expense (Income) - -1586 125 1471  Other Operating Expenses, Total -1568 -2804 -1963 -","Selling/General/Admin. Expenses, Total - 53908 46066 45041  Research & Development - 333 281 403  Depreciation / Amortization 3468 2804 1986 -  Interest Expense (Income) - Net Operating - -333 -304 -  Unusual Expense (Income) - -1586 125 1471  Other Operating Expenses, Total -1568 -2804 -1963 -","Selling/General/Admin. Expenses, Total - 53908 46066 45041  Research & Development - 333 281 403  Depreciation / Amortization 3468 2804 1986 -  Interest Expense (Income) - Net Operating - -333 -304 -  Unusual Expense (Income) - -1586 125 1471  Other Operating Expenses, Total -1568 -2804 -1963 -","Selling/General/Admin. Expenses, Total - 53908 46066 45041  Research & Development - 333 281 403  Depreciation / Amortization 3468 2804 1986 -  Interest Expense (Income) - Net Operating - -333 -304 -  Unusual Expense (Income) - -1586 125 1471  Other Operating Expenses, Total -1568 -2804 -1963 -"
"Selling/General/Admin. Expenses, Total",-,53908,46066,45041
Research & Development,-,333,281,403
Depreciation / Amortization,3468,2804,1986,-
Interest Expense (Income) - Net Operating,-,-333,-304,-
Unusual Expense (Income),-,-1586,125,1471
"Other Operating Expenses, Total",-1568,-2804,-1963,-
Operating Income,61648,36811,18770,12976
"Interest Income (Expense), Net Non-Operating",-,-1260,-2297,-2276
Gain (Loss) on Sale of Assets,1277,1631,-286,-699
"Other, Net",2223,-1900,2780,-293
Net Income Before Taxes,58148,37080,16276,9708
Provision for Income Taxes,15339,9557,4586,3435
Net Income After Taxes,42809,27523,11690,6273
Minority Interest,-,9632,3826,-639
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,25798,10875,5634
Total Extraordinary Items,-,-,-,-
Net Income,41030,25798,10875,5634
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-,25798,10875,5633
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,25798,10875,5633
Diluted Weighted Average Shares,61.71,62.18,62.01,62.5
Diluted EPS Excluding Extraordinary Items,-,414.89,175.38,90.13
DPS - Common Stock Primary Issue,140,100,50,50
Diluted Normalized EPS,546.76,328.94,152.14,112.57
