Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35548,33874,31318.57,30825.86
"Revenue 35548 33874.71 31318.57 30825.86  Other Revenue, Total - - - -","Revenue 35548 33874.71 31318.57 30825.86  Other Revenue, Total - - - -","Revenue 35548 33874.71 31318.57 30825.86  Other Revenue, Total - - - -","Revenue 35548 33874.71 31318.57 30825.86  Other Revenue, Total - - - -","Revenue 35548 33874.71 31318.57 30825.86  Other Revenue, Total - - - -"
Revenue,35548,33874.71,31318.57,30825.86
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27077,25696.79,23906.09,23560.44
Gross Profit,8471,8177.92,7412.49,7265.41
Total Operating Expenses,31335,29844.94,28007.88,27491.92
"Selling/General/Admin. Expenses, Total 4223 3969.57 4010.18 3893.21  Research & Development 153 144.09 - -  Depreciation / Amortization 230 30.82 31.96 34.66  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3.67 59.65 3.6  Other Operating Expenses, Total -348 - - -","Selling/General/Admin. Expenses, Total 4223 3969.57 4010.18 3893.21  Research & Development 153 144.09 - -  Depreciation / Amortization 230 30.82 31.96 34.66  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3.67 59.65 3.6  Other Operating Expenses, Total -348 - - -","Selling/General/Admin. Expenses, Total 4223 3969.57 4010.18 3893.21  Research & Development 153 144.09 - -  Depreciation / Amortization 230 30.82 31.96 34.66  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3.67 59.65 3.6  Other Operating Expenses, Total -348 - - -","Selling/General/Admin. Expenses, Total 4223 3969.57 4010.18 3893.21  Research & Development 153 144.09 - -  Depreciation / Amortization 230 30.82 31.96 34.66  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3.67 59.65 3.6  Other Operating Expenses, Total -348 - - -","Selling/General/Admin. Expenses, Total 4223 3969.57 4010.18 3893.21  Research & Development 153 144.09 - -  Depreciation / Amortization 230 30.82 31.96 34.66  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 3.67 59.65 3.6  Other Operating Expenses, Total -348 - - -"
"Selling/General/Admin. Expenses, Total",4223,3969.57,4010.18,3893.21
Research & Development,153,144.09,-,-
Depreciation / Amortization,230,30.82,31.96,34.66
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,3.67,59.65,3.6
"Other Operating Expenses, Total",-348,-,-,-
Operating Income,4213,4029.77,3310.69,3333.94
"Interest Income (Expense), Net Non-Operating",-,20.42,27.65,31.53
Gain (Loss) on Sale of Assets,1,1.89,1.35,0.77
"Other, Net",-67,32.26,36.76,42.01
Net Income Before Taxes,4279,4084.34,3376.45,3408.25
Provision for Income Taxes,1361,1295.56,1094.48,1114.37
Net Income After Taxes,2918,2788.78,2281.97,2293.89
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2918,2788.78,2281.97,2293.89
Total Extraordinary Items,-,-,-,-
Net Income,2918,2788.78,2281.97,2293.89
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2918,2788.78,2281.97,2293.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,2918,2788.78,2281.97,2293.89
Diluted Weighted Average Shares,14.04,14.04,14.04,14.04
Diluted EPS Excluding Extraordinary Items,-,198.64,162.54,163.38
DPS - Common Stock Primary Issue,-,50,50,50
Diluted Normalized EPS,190.45,198.72,165.35,163.52
