Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7894,6019,4916.9,4193.65
"Revenue 7894 6019.24 4916.9 4193.65  Other Revenue, Total - - - -","Revenue 7894 6019.24 4916.9 4193.65  Other Revenue, Total - - - -","Revenue 7894 6019.24 4916.9 4193.65  Other Revenue, Total - - - -","Revenue 7894 6019.24 4916.9 4193.65  Other Revenue, Total - - - -","Revenue 7894 6019.24 4916.9 4193.65  Other Revenue, Total - - - -"
Revenue,7894,6019.24,4916.9,4193.65
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6313,4900.19,4056.69,3203.89
Gross Profit,1581,1119.04,860.2,989.77
Total Operating Expenses,6934,5421.06,4558.38,3691.77
"Selling/General/Admin. Expenses, Total 384 464.99 445.82 432.71  Research & Development - - - -  Depreciation / Amortization 276 55.87 55.87 55.87  Interest Expense (Income) - Net Operating -282 - - -  Unusual Expense (Income) - - - -0.7  Other Operating Expenses, Total 243 - - -","Selling/General/Admin. Expenses, Total 384 464.99 445.82 432.71  Research & Development - - - -  Depreciation / Amortization 276 55.87 55.87 55.87  Interest Expense (Income) - Net Operating -282 - - -  Unusual Expense (Income) - - - -0.7  Other Operating Expenses, Total 243 - - -","Selling/General/Admin. Expenses, Total 384 464.99 445.82 432.71  Research & Development - - - -  Depreciation / Amortization 276 55.87 55.87 55.87  Interest Expense (Income) - Net Operating -282 - - -  Unusual Expense (Income) - - - -0.7  Other Operating Expenses, Total 243 - - -","Selling/General/Admin. Expenses, Total 384 464.99 445.82 432.71  Research & Development - - - -  Depreciation / Amortization 276 55.87 55.87 55.87  Interest Expense (Income) - Net Operating -282 - - -  Unusual Expense (Income) - - - -0.7  Other Operating Expenses, Total 243 - - -","Selling/General/Admin. Expenses, Total 384 464.99 445.82 432.71  Research & Development - - - -  Depreciation / Amortization 276 55.87 55.87 55.87  Interest Expense (Income) - Net Operating -282 - - -  Unusual Expense (Income) - - - -0.7  Other Operating Expenses, Total 243 - - -"
"Selling/General/Admin. Expenses, Total",384,464.99,445.82,432.71
Research & Development,-,-,-,-
Depreciation / Amortization,276,55.87,55.87,55.87
Interest Expense (Income) - Net Operating,-282,-,-,-
Unusual Expense (Income),-,-,-,-0.7
"Other Operating Expenses, Total",243,-,-,-
Operating Income,960,598.18,358.51,501.88
"Interest Income (Expense), Net Non-Operating",-,-205.89,-156.96,-110.74
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",177,25.2,4.51,-3.71
Net Income Before Taxes,783,417.49,206.07,387.43
Provision for Income Taxes,305,176.69,99.01,89.53
Net Income After Taxes,478,240.8,107.06,297.89
Minority Interest,26,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,454,240.8,107.06,297.89
Total Extraordinary Items,-,-,-,-
Net Income,454,240.8,107.06,297.89
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,454,240.8,107.06,297.89
Dilution Adjustment,-0.695,-,-,-
Diluted Net Income,454.69,240.8,107.06,297.89
Diluted Weighted Average Shares,8.08,8.07,8.05,7.74
Diluted EPS Excluding Extraordinary Items,56.27,29.85,13.31,38.5
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,57.51,36.77,20.25,45.65
