Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4684,3501,1980.48,2446.39
"Revenue 4684 3501.34 1980.48 2446.39  Other Revenue, Total - - - -","Revenue 4684 3501.34 1980.48 2446.39  Other Revenue, Total - - - -","Revenue 4684 3501.34 1980.48 2446.39  Other Revenue, Total - - - -","Revenue 4684 3501.34 1980.48 2446.39  Other Revenue, Total - - - -","Revenue 4684 3501.34 1980.48 2446.39  Other Revenue, Total - - - -"
Revenue,4684,3501.34,1980.48,2446.39
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3658,2716.21,1439.05,1724.88
Gross Profit,1026,785.13,541.43,721.51
Total Operating Expenses,4487,3435.4,1907.9,2264.5
"Selling/General/Admin. Expenses, Total 829 697.72 585.17 535.44  Research & Development - - - -  Depreciation / Amortization 305 - - -  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 21.46 -116.33 4.18  Other Operating Expenses, Total -268 - - -","Selling/General/Admin. Expenses, Total 829 697.72 585.17 535.44  Research & Development - - - -  Depreciation / Amortization 305 - - -  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 21.46 -116.33 4.18  Other Operating Expenses, Total -268 - - -","Selling/General/Admin. Expenses, Total 829 697.72 585.17 535.44  Research & Development - - - -  Depreciation / Amortization 305 - - -  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 21.46 -116.33 4.18  Other Operating Expenses, Total -268 - - -","Selling/General/Admin. Expenses, Total 829 697.72 585.17 535.44  Research & Development - - - -  Depreciation / Amortization 305 - - -  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 21.46 -116.33 4.18  Other Operating Expenses, Total -268 - - -","Selling/General/Admin. Expenses, Total 829 697.72 585.17 535.44  Research & Development - - - -  Depreciation / Amortization 305 - - -  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 21.46 -116.33 4.18  Other Operating Expenses, Total -268 - - -"
"Selling/General/Admin. Expenses, Total",829,697.72,585.17,535.44
Research & Development,-,-,-,-
Depreciation / Amortization,305,-,-,-
Interest Expense (Income) - Net Operating,-37,-,-,-
Unusual Expense (Income),-,21.46,-116.33,4.18
"Other Operating Expenses, Total",-268,-,-,-
Operating Income,197,65.94,72.59,181.89
"Interest Income (Expense), Net Non-Operating",-,3.09,-22.41,-6.55
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-79,65.53,22.73,8.74
Net Income Before Taxes,276,134.56,72.91,184.08
Provision for Income Taxes,85,46.12,-2.11,24.53
Net Income After Taxes,191,88.44,75.02,159.54
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,191,88.44,75.02,159.54
Total Extraordinary Items,-,-,-,-
Net Income,191,88.44,75.02,159.54
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,191,88.44,75.02,159.54
Dilution Adjustment,-,-,-,-
Diluted Net Income,191,88.44,75.02,159.54
Diluted Weighted Average Shares,0.848,0.85,0.86,0.84
Diluted EPS Excluding Extraordinary Items,225.33,103.7,87.12,189.23
DPS - Common Stock Primary Issue,-,15,15,15
Diluted Normalized EPS,209.4,120.24,-0.69,193.53
